gene	direction	mean_log2fc	meta_pvalue	meta_fdr	pathways	is_known_target
YWHAB	down	-0.0903495995656316	0.00014401581915685443	0.0013531839321561695	REACTOME_SIGNALING_BY_HIPPO	False
OVOL2	down	-0.30920479331886463	0.0001446926028026154	0.0013586028347985547	GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
TEC	down	-0.04553609033152939	0.00014878908667822458	0.0013912940951738852	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_WOUND_HEALING	False
GRK5	up	0.7286556281934806	0.00015563069217584637	0.0014439975748762129	GOBP_WNT_SIGNALING_PATHWAY	False
PCOLCE	up	0.9892369134482129	0.00015783891879664943	0.0014618223829979818	GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_FORMATION; REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
DSP	down	-0.3019630245938778	0.00015896955738504308	0.0014712901639190128	GOBP_WOUND_HEALING	False
TCF7	down	-0.05668729400666428	0.00016751835093229778	0.0015416532919508253	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; HALLMARK_WNT_BETA_CATENIN_SIGNALING; KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_REPRESSION_OF_WNT_TARGET_GENES; REACTOME_RUNX3_REGULATES_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
CDH3	up	1.448880665291819	0.00017249699524597253	0.0015821093470747474	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
COPA	up	0.20631637566629335	0.00017410060308465142	0.0015943043536070193	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
FZD3	up	0.24999175306585092	0.00017833294991380887	0.001624660638758502	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT	False
HEY2	up	0.34402349590888415	0.00017860765515031153	0.001626799420747426	HALLMARK_WNT_BETA_CATENIN_SIGNALING	False
ITPK1	down	-0.1839223822238587	0.00018171807086033194	0.0016514535284510405	GOBP_WOUND_HEALING	False
SOX6	down	-0.4334884315307048	0.00018440536813360122	0.0016721281065934651	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
LRP6	down	-0.3238018659720473	0.0001936560707401905	0.0017451325383604957	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS; REACTOME_SIGNALING_BY_WNT; REACTOME_SIGNALING_BY_WNT_IN_CANCER; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
TNFRSF1B	up	0.44633904652172074	0.0002043749876964144	0.0018271733974649588	GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION; GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	False
HS6ST2	up	0.5001666119082294	0.00020726657627497777	0.0018457328781881057	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION; GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS; GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	False
FGF18	up	0.005747787396309212	0.0002078161796819756	0.0018498183196691935	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
LGALS1	up	0.4936584387506633	0.00020997564121551108	0.0018665927145329981	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
GDF10	up	0.040113981384923364	0.00021192713588070818	0.0018835295873211883	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
CHST11	up	0.8280145083045298	0.000214255443275611	0.001901318674401348	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS; GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY; GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_PROTEOGLYCAN_METABOLIC_PROCESS; GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS; GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	False
DGAT2	down	-0.09955297340696978	0.00022703939881393035	0.001996064923913018	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
SRD5A1	down	-0.16498293955556131	0.00022767088713232373	0.0020006362158678497	GOBP_HIPPOCAMPUS_DEVELOPMENT	False
SNX3	down	-0.15572178229046552	0.00022984877567402078	0.002015977676734327	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	False
OGN	down	-0.8524568980080444	0.0002325536318455841	0.0020353189798741583	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
ZFHX3	down	-0.2173702078817097	0.0002366313493140264	0.0020670101051380924	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	False
DDB1	down	-0.039499291094216904	0.00023970122326504275	0.002090239825740039	GOBP_WNT_SIGNALING_PATHWAY	False
GNG12	down	-0.346072798293672	0.00024746015040538126	0.0021486989653191194	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT	False
PSMC2	up	0.19513631222139294	0.00025663007318148625	0.002218390522247092	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
COL16A1	up	0.39376256574829727	0.0002625049354690519	0.002262931435243475	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_INTEGRIN_ACTIVATION; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	False
PAPSS2	down	-0.36387445305537147	0.000276324626093448	0.002366537987812936	GOBP_WOUND_HEALING	False
ADAM12	up	0.6214598282309197	0.00027948676391065296	0.00239010179878411	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
CHMP1B	down	-0.3758404875528969	0.00028204396983106945	0.0024071931549993126	GOBP_WOUND_HEALING	False
AEBP1	up	0.5312209635908531	0.0002857965128882141	0.0024333326845657893	GOBP_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION; GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	False
SOX17	up	0.35367377671651246	0.00028948840174971413	0.0024606514148725702	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
TRPS1	up	0.41669568213245883	0.00030035811511768413	0.0025392666552456434	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
MMP24	down	-0.25386840232204255	0.0003119508197904421	0.0026242009070021246	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS; REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
CASR	up	0.1190970243745372	0.00031474246221726887	0.002645499374955385	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
CLDN19	down	-0.2744429415247539	0.00032105272451475966	0.0026940913833817864	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
MAP1LC3A	down	-0.3258709682746961	0.00032259972441926293	0.0027042872967782297	GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	False
GADD45A	down	-0.30587831619561756	0.00033064963182624234	0.002767211999906822	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
ZNF219	down	-0.3393032152982691	0.0003322798518528457	0.002776861494803059	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
VSTM2A	down	-0.3280692018100883	0.00034347202797415115	0.0028545812371848856	GOBP_RESPONSE_TO_BMP	False
SPOCK1	up	0.4717829777093063	0.00034765385961764693	0.0028840401242252534	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
E2F5	up	0.5886722132510769	0.00034884047019368103	0.002892705625392715	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION; REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	False
FUNDC2	down	-0.18561119944755355	0.0003705962624410682	0.0030458286847759464	GOBP_WOUND_HEALING	False
PSMA3	up	0.24310338753880822	0.0003723918064586593	0.0030575011208776683	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
EZH1	down	-0.21349979412643583	0.0003737985839015931	0.003066578835746161	GOBP_HIPPOCAMPUS_DEVELOPMENT	False
CD3E	up	0.08633638479257	0.00037391476773006283	0.003066914280946621	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	False
BGN	up	0.5726475176685404	0.00037946673377074226	0.0031055734378038725	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
PRKCG	up	0.41070425760804496	0.00039772966904383323	0.0032381221026371006	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT; REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	False
RASAL2	up	0.3120658604661537	0.00039803123227606576	0.0032399296868642507	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
RAPGEF3	up	0.11385164691840177	0.00039914748893509026	0.003246420830531968	REACTOME_INTEGRIN_SIGNALING	False
ANO6	down	-0.024225279824938717	0.00040014469412908067	0.003253881749104754	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
MEST	down	-0.3357113014571915	0.0004015112446950425	0.0032617383364416577	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
CCND2	up	0.300406853751809	0.00040258207284410256	0.003268481760232407	HALLMARK_WNT_BETA_CATENIN_SIGNALING	False
MIR138-1	down	-0.06483810278119237	0.00040597399829933156	0.003291427726657718	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
SCG2	down	-0.48030316714797006	0.00040817432030491895	0.0033066341317939457	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
NEDD9	down	-0.2936426414921036	0.00042061566500729673	0.003389892613192958	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	False
STAMBP	down	-0.10947348215007313	0.00042560015588987375	0.0034253202034590672	GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS; GOBP_REGULATION_OF_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS	False
ADA	up	0.7889341622282504	0.00043297394462604835	0.0034757380198084747	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN; GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	False
COL14A1	up	0.8426765289813021	0.0004358988774430734	0.0034971504975401346	GOBP_COLLAGEN_FIBRIL_ORGANIZATION; REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES; REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES; REACTOME_COLLAGEN_CHAIN_TRIMERIZATION; REACTOME_COLLAGEN_DEGRADATION; REACTOME_COLLAGEN_FORMATION; REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
DIAPH3	up	0.2729675690318257	0.0004463864393120735	0.0035714422404359413	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	False
SLIT3	down	-0.3371990840734499	0.0004473376057182499	0.003576944514353309	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
CRIM1	up	0.3441864148549816	0.0004561255718991104	0.0036379296641070227	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY; GOBP_RESPONSE_TO_BMP	False
MADCAM1	up	0.5109813801791194	0.00045915451612715894	0.0036549309655836307	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION; REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	False
LMBR1L	down	-0.1666937343538668	0.0004648639091677037	0.0036946022923353963	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY	False
TMX1	up	0.0016217650994827526	0.0004813514189720309	0.003807808506033941	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
MKKS	down	-0.15826823103430998	0.0004844063316412319	0.0038248934473408963	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; GOBP_HIPPOCAMPUS_DEVELOPMENT	False
B4GALT7	up	0.13607375205612193	0.0005000912215711421	0.003933136828931407	GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS; GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	False
NOS3	up	0.738412930360377	0.0005089688260345119	0.003994196213258854	GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING; GOBP_REGULATION_OF_WOUND_HEALING; GOBP_WOUND_HEALING	False
ISG15	up	0.42452551640340763	0.0005174400019628564	0.004051589034977137	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	False
ATP1B4	down	-0.3581125313947685	0.0005230754867991318	0.00408942624343613	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	False
CHMP2A	down	-0.27880590087828017	0.0005279934876264077	0.00412154671100016	GOBP_WOUND_HEALING	False
GAS1	up	1.46950542948426	0.0005309989712231765	0.004141832649533211	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	False
PSME4	up	0.2997531588154192	0.0005317443111259511	0.004146852245985495	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS; REACTOME_SIGNALING_BY_WNT; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
CDH17	down	-0.3381541753718196	0.0005348028185617621	0.004169107828834008	GOBP_INTEGRIN_ACTIVATION; GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION; GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	False
UMOD	down	-0.045480555179456615	0.0005386041898699722	0.004191521945315955	GOBP_CONNECTIVE_TISSUE_REPLACEMENT	False
BST1	down	-0.4266200932668709	0.0005507359082422325	0.004276129434716472	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY; GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	False
MATN3	up	0.34921806770681385	0.0005650231011140182	0.004374552547914121	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT; HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION; REACTOME_ECM_PROTEOGLYCANS; REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False
HAND2	up	0.008348013609650679	0.0005774871307735105	0.004460031439261781	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	False
DCBLD2	up	0.23386459091708633	0.0005783969686646898	0.004466211436521355	GOBP_WOUND_HEALING	False
FZD6	up	0.19656112816244786	0.000597041076305413	0.00458842964529662	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY; GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY; GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY; GOBP_WOUND_HEALING; KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT; REACTOME_SIGNALING_BY_WNT_IN_CANCER; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	False
GNB2	up	0.0988898069989923	0.0006090590929274789	0.0046667033433261985	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_SIGNALING_BY_WNT	False
KLK6	up	0.4386218261375701	0.0006109710055199829	0.004678712351351747	GOBP_COLLAGEN_CATABOLIC_PROCESS; GOBP_COLLAGEN_METABOLIC_PROCESS	False
DERL1	up	0.1293789788062456	0.0006177614346733137	0.0047209201921570056	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	False
MYC	up	0.4255880233090481	0.0006183870709004086	0.004723957646645807	HALLMARK_WNT_BETA_CATENIN_SIGNALING; KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_FZD7_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY; KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY; REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING; REACTOME_REPRESSION_OF_WNT_TARGET_GENES; REACTOME_RUNX3_REGULATES_WNT_SIGNALING; REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS; REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX; REACTOME_SIGNALING_BY_WNT; REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION; REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT; REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	False
TEAD1	up	0.272986212522347	0.0006335049190473456	0.004834911441378393	GOBP_HIPPO_SIGNALING; REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION; REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	False
LAPTM4B	up	0.16993199833963324	0.0006396244402075775	0.0048761337635289245	GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION; GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	False
