drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K68633617-003-02-9,,401,158,0.1858,0.1133,0.3415,36530.0,0.004789426986055581,0.15575464517107118
BRD:BRD-K13619941-213-01-8,,395,153,-0.2617,-0.1848,-0.2756,25527.0,0.004794215145913679,0.15575464517107118
BRD:BRD-K00091102-001-01-9,Gusacitinib,589,279,-2.0043,-2.2412,0.2279,91875.0,0.0048858857675626675,0.15682922716780312
BRD:BRD-K00003116-001-01-9,CC-90003,600,288,-1.3549,-1.5639,0.2326,96470.0,0.0048878274425047,0.15682922716780312
BRD:BRD-K25311561-001-10-7,,399,157,0.1099,0.2033,-0.2724,26523.0,0.004896582645003573,0.15682922716780312
BRD:BRD-A02473266-001-01-1,,348,125,-2.708,-2.3509,-0.3022,18072.0,0.005023935470151351,0.15954179906863206
BRD:BRD-K74057757-001-01-9,,402,162,-1.6009,-1.2195,-0.244,27651.0,0.005042888166750356,0.15954179906863206
BRD:BRD-K00003240-300-01-9,eravacycline,600,288,-1.2078,-1.4103,0.2149,96432.0,0.005051765360788791,0.15954179906863206
BRD:BRD-K00003446-001-01-9,LY3200882,597,286,0.0642,0.1681,-0.1658,75447.0,0.0051408347154579806,0.1610487064517384
BRD:BRD-K04657451-001-01-0,,395,153,0.0994,0.0006,0.2825,34870.0,0.005146917422684423,0.1610487064517384
BRD:BRD-K13843533-001-01-7,,348,125,-1.4123,-1.1924,-0.2824,18086.0,0.005192947002365616,0.16174362452322266
BRD:BRD-K96631475-001-04-0,,399,157,-0.4211,-0.2196,-0.2839,26568.0,0.005313782845013578,0.16475153204402826
BRD:BRD-K43436647-001-01-7,,348,125,-1.8901,-1.5539,-0.2755,18101.0,0.005379716980718486,0.16603762863217508
BRD:BRD-A62182663-001-03-0,,347,125,-1.6627,-1.3841,-0.2937,18053.0,0.005448713244313071,0.16740616709903053
BRD:BRD-A43435802-001-02-0,,403,161,-0.028,-0.1015,0.2885,37296.0,0.005483638426127843,0.16772029240273897
BRD:BRD-K00003237-001-01-9,mavatrep,600,288,-0.584,-0.7273,0.1982,96295.0,0.005684885171417317,0.1722093728515434
BRD:BRD-A29148886-003-02-9,RP-001,600,288,-0.1446,-0.2379,0.1892,96291.0,0.005704401164564505,0.1722093728515434
BRD:BRD-K23677682-003-01-2,,402,162,-1.1805,-0.9019,-0.2253,27723.0,0.005724405330148988,0.1722093728515434
BRD:BRD-A66116161-001-02-3,,399,157,-0.0202,-0.1148,0.2464,36033.0,0.0057318583600071875,0.1722093728515434
BRD:BRD-K00003160-003-01-9,belotecan,600,288,-6.798,-7.4228,0.1825,96265.0,0.005832734777801562,0.1744681459967956
BRD:BRD-K58810291-001-16-2,,389,152,-0.0872,-0.2034,0.2451,34067.0,0.005866198188064191,0.17469949867085904
BRD:BRD-K86525559-001-04-5,,387,154,-2.4874,-2.177,-0.2481,25286.0,0.005952659190773337,0.17533646700866623
BRD:BRD-K00003333-001-01-9,ornipressin,596,288,-3.209,-2.6885,-0.1728,76039.0,0.005958886459468979,0.17533646700866623
BRD:BRD-K12068470-001-04-1,,403,161,0.0002,-0.1286,0.2753,37248.0,0.005965055063181428,0.17533646700866623
BRD:BRD-K69280563-001-01-8,,401,155,-2.1361,-1.7629,-0.258,26425.0,0.00616586962591735,0.18045799465508108
BRD:BRD-K08996725-332-01-7,,401,158,0.2732,0.1334,0.3463,36385.0,0.006208921624502596,0.18093810227627735
BRD:BRD-K53281329-300-01-5,BAY-61-3606,599,287,-0.576,-0.6902,0.2134,95700.0,0.006272733422761631,0.18116453104062333
BRD:BRD-K35936936-001-01-6,,348,125,-0.6104,-0.8114,0.3365,25333.0,0.006275626612413214,0.18116453104062333
BRD:BRD-K03503561-001-01-4,,389,152,0.0624,-0.0096,0.2625,34029.0,0.006296734804946555,0.18116453104062333
BRD:BRD-K04568635-300-01-4,,396,158,-1.5274,-1.771,0.277,35921.0,0.006418944231571823,0.18314396973010197
BRD:BRD-K20722021-001-02-1,,387,154,-0.4267,-0.6074,0.2677,34268.0,0.006458254248999393,0.18314396973010197
BRD:BRD-A04497688-001-04-2,,401,158,0.1849,0.0715,0.2583,36360.0,0.006488813207205076,0.18314396973010197
BRD:BRD-A50684349-003-02-9,,400,159,-0.0048,-0.1202,0.2077,36489.0,0.006499422984478791,0.18314396973010197
BRD:BRD-K00091288-001-01-9,Belzutifan,589,279,0.1002,0.0262,0.1645,91554.0,0.00650039715831437,0.18314396973010197
BRD:BRD-K03063480-001-05-8,,402,162,-1.5219,-1.1156,-0.2451,27808.0,0.006635145718739206,0.1857095367219503
BRD:BRD-K39983086-001-06-1,,365,146,0.2079,0.0763,0.2398,30738.0,0.006646158677972596,0.1857095367219503
BRD:BRD-K61496577-001-19-4,,389,151,0.0344,-0.0644,0.2564,33782.0,0.00670368129727574,0.18654916396927163
BRD:BRD-K90947825-001-02-7,,373,151,-0.2729,-0.3956,0.1927,32413.0,0.00676766359331154,0.18756096244320555
BRD:BRD-K95523387-001-09-6,,402,159,0.0497,-0.187,0.2404,36631.0,0.006933498572481467,0.19137583458190716
BRD:BRD-A94640958-001-01-7,,347,125,0.0536,-0.0503,0.3468,25215.0,0.006988272922002355,0.19210677384775704
BRD:BRD-K79856806-001-01-0,,347,125,0.0144,0.1185,-0.2712,18166.0,0.007085181339740544,0.19341860783992415
BRD:BRD-K37590257-001-02-8,,395,153,-0.6293,-0.4848,-0.2542,25740.0,0.007092965147590739,0.19341860783992415
BRD:BRD-K03289018-001-02-7,,403,161,-1.8207,-2.1081,0.2655,37126.0,0.007364519455059728,0.2000203483994222
BRD:BRD-K53328210-001-04-4,,347,125,0.0459,-0.0226,0.2616,25189.0,0.007416983929874091,0.20064271268464173
BRD:BRD-K82244583-001-01-3,,387,154,0.0003,-0.3201,0.2479,34177.0,0.0076282681691948176,0.20397581121434838
BRD:BRD-K24526313-001-17-7,levcromakalim,599,287,-0.1244,-0.0647,-0.1995,76448.0,0.007647489738897107,0.20397581121434838
BRD:BRD-K00003103-001-01-9,desisobutyryl-ciclesonide,600,288,-0.2049,-0.2963,0.213,95941.0,0.007664921666464938,0.20397581121434838
BRD:BRD-K19477839-001-07-6,,401,155,-0.2647,-0.1537,-0.1882,26551.0,0.007706937747346616,0.20397581121434838
BRD:BRD-K63712959-001-01-8,,400,159,-0.0463,-0.1516,0.2084,36391.0,0.0077085542150186525,0.20397581121434838
BRD:BRD-K13050541-001-01-9,,401,155,-2.0144,-2.2564,0.2987,35603.0,0.007720439393532773,0.20397581121434838
BRD:BRD-K95763993-001-19-3,,402,162,-0.237,-0.3296,0.2548,37224.0,0.007765878056985527,0.20438105429043307
BRD:BRD-K42948882-305-01-1,,395,153,-0.1036,-0.2127,0.2616,34642.0,0.007800763582562765,0.20444578967246557
BRD:BRD-K00091285-001-01-9,Theliatinib,589,279,-0.4109,-0.3268,-0.1423,72991.0,0.007828557483776297,0.20444578967246557
BRD:BRD-K83029223-001-01-3,,389,151,-1.2405,-1.0066,-0.2819,25051.0,0.007967293069628975,0.20727172391870013
BRD:BRD-K42748308-300-02-0,,399,157,0.326,0.461,-0.1921,26804.0,0.008073778663412733,0.20793368323365552
BRD:BRD-A47953250-001-01-7,,387,154,-1.9892,-1.6719,-0.2471,25453.0,0.008082809674973428,0.20793368323365552
BRD:BRD-K81981783-236-02-9,,389,152,0.0544,-0.0701,0.2305,33892.0,0.008094984016491561,0.20793368323365552
BRD:BRD-A50157456-065-20-6,,398,155,-1.1691,-1.0681,-0.2561,26377.0,0.008115232114421018,0.20793368323365552
BRD:BRD-K00003210-001-01-9,osilodrostat,600,288,0.1296,0.0866,0.1604,95864.0,0.008169976354007048,0.2082007786756554
BRD:BRD-K18172896-001-02-5,,400,159,-0.0985,-0.1936,0.189,36356.0,0.00818698201861561,0.2082007786756554
BRD:BRD-K74305673-001-06-2,,396,158,-1.142,-1.6014,0.2454,35780.0,0.008225063452909668,0.20838873449722628
BRD:BRD-K76180386-001-01-6,,402,159,0.0602,-0.1371,0.2225,36529.0,0.008264516693120618,0.20860991950293306
BRD:BRD-K00535541-001-05-5,,387,154,-0.722,-0.8832,0.289,34128.0,0.0083340179328266,0.20949632421540404
BRD:BRD-A50311610-300-10-4,,395,153,-0.1345,-0.2701,0.2423,34603.0,0.008361340775018334,0.20949632421540404
BRD:BRD-A09094913-065-01-0,,400,159,-0.4147,-0.3571,-0.2439,27266.0,0.008501144806712145,0.21149064614569893
BRD:BRD-K89299012-001-06-0,,396,158,0.0687,-0.046,0.1252,35759.0,0.008529857188100681,0.21149064614569893
BRD:BRD-K04701033-001-04-7,,389,152,-0.8773,-0.5355,-0.2222,25268.0,0.008576216144597686,0.21149064614569893
BRD:BRD-K53405000-001-02-8,,347,125,-0.2397,-0.3887,0.2597,25124.0,0.008593725987057479,0.21149064614569893
BRD:BRD-K68164687-001-01-6,,400,162,-1.9916,-1.6139,-0.2535,27818.0,0.008599359998064467,0.21149064614569893
BRD:BRD-K97375133-001-04-9,ferrostatin-1,600,288,-0.1155,-0.0518,-0.1933,77010.0,0.008683210817001142,0.21149064614569893
BRD:BRD-K23248433-001-01-8,,401,162,-0.064,-0.1655,0.2844,37067.0,0.008683559705762673,0.21149064614569893
BRD:BRD-K77185060-001-08-9,Metoprine,589,279,-2.1096,-2.3151,0.2219,91218.0,0.008690116388019146,0.21149064614569893
BRD:BRD-K92241597-001-06-0,,402,162,-0.1218,0.2035,-0.191,27976.0,0.008827050265946615,0.21333021813233594
BRD:BRD-K19796430-001-05-6,,403,161,-0.0334,-0.1426,0.2319,37017.0,0.00885681261072331,0.21333021813233594
BRD:BRD-A54927599-001-16-9,,396,158,-1.7211,-1.2439,-0.2381,26831.0,0.008859958985761227,0.21333021813233594
BRD:BRD-K66808046-065-03-7,,387,154,-0.3379,-0.6741,0.2269,34083.0,0.009033022160321738,0.2167286942352813
BRD:BRD-K11073688-001-01-6,,386,154,-0.2935,-0.1604,-0.1859,25454.0,0.009138664519709017,0.21686023618202815
BRD:BRD-K56343971-001-10-6,,403,161,-0.0491,-0.1654,0.4051,36998.0,0.00914296706706809,0.21686023618202815
BRD:BRD-K00023644-001-01-9,emricasan,600,288,0.1064,0.0126,0.1088,95725.0,0.00915759488460061,0.21686023618202815
BRD:BRD-K41731458-001-15-1,,400,162,-0.0756,0.0219,-0.2389,27856.0,0.009166257405632119,0.21686023618202815
BRD:BRD-A86354194-002-01-7,,399,157,0.0716,-0.0728,0.1989,35763.0,0.009203553522219177,0.2169865569995424
BRD:BRD-K82804538-001-01-0,,348,125,-0.8834,-1.2047,0.2263,25162.0,0.009252827978544443,0.21739343243708223
BRD:BRD-K32311154-001-01-0,,403,161,0.1021,0.0461,0.2414,36984.0,0.009359069215168382,0.21913131024480453
BRD:BRD-A63444178-001-01-5,,402,159,0.145,0.0899,0.2568,36448.0,0.009479706561939388,0.22119315311191906
BRD:BRD-K70511574-001-06-9,,400,162,-2.9432,-2.5436,-0.2365,27881.0,0.00955718063115513,0.22223717974501142
BRD:BRD-K52396582-001-06-7,,401,158,0.2096,0.2971,-0.2321,27228.0,0.009646750759876593,0.22355439474253266
BRD:BRD-K79131256-001-17-9,,402,162,-2.0868,-1.825,-0.2524,28036.0,0.009754403938206344,0.22528028143000367
BRD:BRD-K79095980-001-09-6,,401,162,0.1538,0.0049,0.2439,36994.0,0.009809029975053276,0.22564087262716537
BRD:BRD-K00003416-001-01-9,LY3214996,597,286,-0.7277,-0.9953,0.2036,94527.0,0.009836479867104704,0.22564087262716537
BRD:BRD-K60230970-001-17-5,,372,154,-3.6224,-3.2438,-0.2435,24556.0,0.009966737040174464,0.2278590723999482
BRD:BRD-K00003319-001-01-9,felypressin,597,286,0.031,-0.0224,0.2054,94491.0,0.010129571614370336,0.23030561775120514
BRD:BRD-K55187425-236-05-2,,400,160,-2.7403,-2.4041,-0.1959,27554.0,0.010168688196827542,0.23030561775120514
BRD:BRD-K28824103-001-02-8,,376,154,0.297,0.1241,0.2524,33066.0,0.010175505938933955,0.23030561775120514
BRD:BRD-K51041191-001-01-4,,348,125,0.0681,0.0108,0.2257,25116.0,0.010244183522493207,0.23038253122866562
BRD:BRD-K98179423-300-01-3,,347,125,-1.6524,-2.0312,0.2735,25045.0,0.010246763539183655,0.23038253122866562
BRD:BRD-K69776681-001-03-8,,400,162,-2.2238,-1.779,-0.2329,27929.0,0.01034964254155308,0.23192763319189905
BRD:BRD-K23925186-001-01-0,,399,157,0.2401,0.0999,0.2606,35692.0,0.010384335947839508,0.23193960883496795
BRD:BRD-A10188456-001-04-9,,389,152,0.0539,-0.0497,0.1917,33744.0,0.010542207384330197,0.2346937316052526
BRD:BRD-K13183738-317-10-2,,401,158,-0.711,-0.8807,0.2339,36070.0,0.010669310325664072,0.23560333662236058
BRD:BRD-K89121095-001-01-7,,389,152,-0.1223,0.0765,-0.2548,25391.0,0.010672756532243963,0.23560333662236058
BRD:BRD-K00003421-001-01-9,GSK3326595,597,286,-0.9244,-0.7946,-0.1861,76317.0,0.01068716166122048,0.23560333662236058
BRD:BRD-K97101532-001-02-8,,402,162,-0.1857,-0.2769,0.2341,37027.0,0.010785267428913071,0.2369966532113908
BRD:BRD-K36756879-003-08-7,,400,158,0.2242,0.362,-0.1973,27231.0,0.010896496753089338,0.23746471131002522
BRD:BRD-K00076620-001-02-9,CE-245677,589,279,-1.6159,-1.414,-0.1682,73383.0,0.010904569356729019,0.23746471131002522
BRD:BRD-K52762805-001-01-2,,401,155,-2.1312,-1.7494,-0.2556,26756.0,0.010960551356802356,0.23746471131002522
BRD:BRD-K00003515-003-01-9,AZ7550,600,288,-5.4677,-5.9769,0.1636,95497.0,0.011009720260700103,0.23746471131002522
BRD:BRD-K99431849-001-01-7,,389,152,-0.235,-0.1664,-0.2274,25409.0,0.011015078497911007,0.23746471131002522
BRD:BRD-K52256627-300-06-6,,400,159,0.319,0.0803,0.2539,36179.0,0.011037186408802194,0.23746471131002522
BRD:BRD-K11630072-001-13-2,,376,154,-1.0069,-1.2794,0.2793,33020.0,0.011051376844472455,0.23746471131002522
BRD:BRD-K00003233-001-01-9,valbenazine,600,288,-0.0802,-0.1509,0.1589,95486.0,0.01110695318783052,0.2379060320043193
BRD:BRD-A28329383-001-02-1,,401,155,-0.326,-0.2487,-0.2337,26773.0,0.01127863039753291,0.24082358616115868
BRD:BRD-K64881305-001-03-7,,400,160,-2.2354,-1.9153,-0.2242,27621.0,0.011363882945289583,0.24188327648437702
BRD:BRD-K38380126-001-01-4,,402,159,-0.0954,-0.1856,0.233,36337.0,0.011403126269451645,0.2419600855299271
BRD:BRD-K82967180-001-01-6,,389,152,-1.4511,-1.6535,0.226,33692.0,0.011546860448717453,0.24325085427776635
BRD:BRD-K98004573-051-02-8,,402,162,-0.0562,-0.1179,0.2582,36984.0,0.011569041828375357,0.24325085427776635
BRD:BRD-K31054881-300-04-7,,402,159,-0.0775,-0.1529,0.2602,36326.0,0.01161142896024757,0.24325085427776635
BRD:BRD-K48371964-001-06-5,,347,125,-0.0523,-0.1053,0.1967,24985.0,0.011685512895461178,0.24325085427776635
BRD:BRD-K26531771-001-02-2,,376,154,0.4393,0.6181,-0.2156,24916.0,0.011699562779831321,0.24325085427776635
BRD:BRD-K74717603-001-02-2,,402,162,0.3431,0.2449,0.1921,36977.0,0.011701308650524203,0.24325085427776635
BRD:BRD-A73871920-236-03-6,,400,159,-2.6347,-2.838,0.2385,36143.0,0.011714731862861502,0.24325085427776635
BRD:BRD-K67482377-001-01-8,,389,152,-0.0962,-0.0219,-0.2268,25447.0,0.011769963512366272,0.24365259832002129
BRD:BRD-K72167406-001-02-1,,376,154,-0.5493,-0.2592,-0.2157,24924.0,0.011866788620338265,0.24491031833464078
BRD:BRD-K00003157-001-01-9,Debio-0932,600,288,-4.3066,-4.6904,0.1912,95398.0,0.011912677027074528,0.24511235458738195
BRD:BRD-K69636617-001-01-7,,389,152,-0.2854,-0.2394,-0.2716,25456.0,0.011955337563060813,0.24524695484345294
BRD:BRD-K62008436-001-22-1,,401,155,-2.3396,-1.8975,-0.2296,26812.0,0.012039499561726575,0.24558814178031094
BRD:BRD-K15108141-001-06-6,,387,154,-2.0816,-1.7737,-0.2639,25679.0,0.012044307984218489,0.24558814178031094
BRD:BRD-K89899948-001-01-7,AI-10-49,598,285,-1.4485,-1.4651,0.2171,94104.0,0.01212333925040609,0.24645950152771665
BRD:BRD-K07572174-001-39-4,,376,154,-0.3841,0.0128,-0.2268,24939.0,0.012186058346721667,0.24699503335594067
BRD:BRD-K00076909-001-02-9,AZD2098,589,279,0.1015,0.031,0.1785,90808.0,0.012239645243570687,0.2473428309638243
BRD:BRD-K36207157-001-07-0,,376,154,0.0867,-0.0331,0.286,32958.0,0.012337638667970266,0.24840855619511348
BRD:BRD-A45153512-001-01-0,,394,153,0.1424,0.203,-0.2275,25990.0,0.012365551103674278,0.24840855619511348
BRD:BRD-K00004648-001-01-9,PF-06747775,600,288,-0.286,-0.1808,-0.2021,77459.0,0.012461829187069094,0.24855222501411547
BRD:BRD-K00003510-001-01-9,FLT3-IN-1,600,288,-2.0765,-1.8014,-0.1779,77460.0,0.0124716603127262,0.24855222501411547
BRD:BRD-K00074122-001-02-9,TAS-116,589,279,-4.0986,-4.4329,0.1833,90784.0,0.012482519695112427,0.24855222501411547
BRD:BRD-K32033120-001-01-1,,347,125,-0.3916,-0.4643,0.2937,24953.0,0.012523890063427818,0.24864682318910783
BRD:BRD-K76259716-019-01-1,,347,125,-3.9995,-4.2502,0.2628,24951.0,0.012578014570247353,0.248993349655917
BRD:BRD-M56276249-001-01-1,,394,153,0.1045,0.0634,0.25,34279.0,0.012641868949984128,0.24952991328602392
BRD:BRD-K64890080-001-13-8,,396,158,-2.0585,-1.5676,-0.2247,27044.0,0.012695505524541923,0.24956016016733215
BRD:BRD-K34032314-001-04-1,,400,159,0.2256,0.1628,0.1952,36093.0,0.012716909487171859,0.24956016016733215
BRD:BRD-K00003261-001-01-9,leniolisib,600,288,-0.19,-0.2114,0.1859,95303.0,0.012840273984029262,0.2510145417036261
BRD:BRD-K00076155-001-02-9,Lonapalene,589,279,-0.2315,-0.3237,0.1986,90747.0,0.012865315759669246,0.2510145417036261
BRD:BRD-K43887077-003-26-3,,395,153,0.0394,-0.0318,0.263,34351.0,0.012934499023622516,0.2510145417036261
BRD:BRD-K24621118-001-04-9,Actinonin,589,279,-0.2552,-0.3071,0.1799,90740.0,0.012938893902248767,0.2510145417036261
BRD:BRD-K33521504-300-01-6,GSK-LSD-1,600,288,-0.1754,-0.102,-0.1716,77522.0,0.013094763499475234,0.25279046185427995
BRD:BRD-K24554037-001-08-3,,347,124,0.2476,0.1759,0.2262,24742.0,0.013104895813358844,0.25279046185427995
BRD:BRD-K41713976-300-02-6,,401,155,-0.3257,-0.1755,-0.1673,26866.0,0.013168025510566892,0.25319673011204397
BRD:BRD-A97701745-001-16-0,,402,162,0.0983,0.0184,0.2453,36902.0,0.013204878234861077,0.25319673011204397
BRD:BRD-K75009076-001-02-1,,376,154,-0.177,0.0736,-0.2518,24988.0,0.013282687405441165,0.25319673011204397
BRD:BRD-K14767410-001-02-3,,402,159,-0.0374,-0.0988,0.2186,36241.0,0.01333816086484165,0.25319673011204397
BRD:BRD-K92049597-001-20-8,,402,159,0.2582,0.1598,0.2073,36241.0,0.01333816086484165,0.25319673011204397
BRD:BRD-A15297126-001-04-3,,387,154,-0.1088,-0.2346,0.2208,33858.0,0.013373545337177153,0.25319673011204397
BRD:BRD-K19136521-001-08-9,,401,155,0.3709,0.2367,0.2194,35279.0,0.013386984699591133,0.25319673011204397
BRD:BRD-K87465484-001-02-7,,389,151,0.077,0.1576,-0.2455,25348.0,0.013475716286004113,0.2541669821721331
BRD:BRD-K69726342-238-02-4,,400,162,0.0436,-0.1709,0.2398,36705.0,0.013559770457310867,0.25504388200870026
BRD:BRD-K08864679-001-02-2,,400,160,-0.0129,-0.0587,0.2172,36269.0,0.013597963519829715,0.2550557245846513
BRD:BRD-A99367815-001-04-9,fumagillin,598,285,-0.6089,-0.7253,0.1819,93947.0,0.013730995609962642,0.2568414881312571
BRD:BRD-K64659768-001-12-8,,400,160,-0.1511,-0.0761,-0.2421,27740.0,0.013796870677900482,0.25693895328195016
BRD:BRD-A68464583-001-02-5,,401,155,0.2493,0.3007,-0.201,26895.0,0.013811887768470076,0.25693895328195016
BRD:BRD-K60918217-001-03-8,,376,154,0.1822,0.0979,0.2405,32891.0,0.01387511076291518,0.25740984174916415
BRD:BRD-K00076647-001-02-9,MK-0429,589,279,-0.592,-0.7483,0.1512,90648.0,0.013941093707038088,0.25792922689588177
BRD:BRD-K77791657-003-01-7,,376,154,-0.0396,0.2089,-0.223,25020.0,0.014045116160458749,0.2591476595910731
BRD:BRD-K41504985-003-02-9,cabagin,599,287,0.0658,-0.008,0.1311,94704.0,0.014136797309337083,0.26013239493333007
BRD:BRD-K02729857-001-01-9,,389,151,0.0356,0.1056,-0.2151,25383.0,0.014308032735422992,0.26255874103368404
BRD:BRD-K64452997-001-02-9,HA-130,600,288,0.0327,-0.0912,0.1898,95161.0,0.014345993066788921,0.26255874103368404
BRD:BRD-K00003195-001-01-9,LY2795050,600,288,0.0646,-0.0071,0.1214,95149.0,0.014480103339324434,0.2637797848633444
BRD:BRD-K00003197-001-02-9,ONO-4059,597,286,-0.0466,-0.1566,0.1971,94041.0,0.014505688852598805,0.2637797848633444
BRD:BRD-K84868168-001-01-0,,389,151,0.0234,-0.0882,0.2978,33347.0,0.01452925471854062,0.2637797848633444
BRD:BRD-K73746696-003-01-8,,348,125,0.0354,-0.0549,0.2789,24941.0,0.014934151487093766,0.2704077029263111
BRD:BRD-K12198961-001-01-8,,347,125,-0.036,-0.1337,0.3176,24868.0,0.015014811653907799,0.27114513598413287
BRD:BRD-K22134346-001-22-3,,387,154,-0.0156,-0.227,0.2019,33781.0,0.015235496357965884,0.27440058427211766
BRD:BRD-A35912562-001-02-8,,400,159,0.3187,0.2231,0.2033,35978.0,0.015314799777466493,0.275099181187824
BRD:BRD-K59866480-001-07-3,,389,152,-0.4537,-0.2592,-0.2397,25610.0,0.015553648054247467,0.27801587299645664
BRD:BRD-A03216249-003-24-3,,399,158,-0.5073,-0.2804,-0.2197,27380.0,0.015592941627251047,0.27801587299645664
BRD:BRD-K00256256-001-06-1,AMZ30,599,287,-0.0732,-0.0074,-0.1761,77336.0,0.015600007012025035,0.27801587299645664
BRD:BRD-K94313941-001-03-9,A-804598,600,288,0.1097,0.0442,0.1558,95041.0,0.0157377050891796,0.2797356480511243
BRD:BRD-K00003248-001-01-9,cenerimod,600,288,0.0239,-0.0373,0.1782,95029.0,0.015883203194461418,0.2798207850724572
BRD:BRD-K63504947-001-15-4,,396,158,-0.2526,-0.4163,0.257,35385.0,0.015931234796254353,0.2798207850724572
BRD:BRD-K39841531-001-02-1,,400,160,-0.9524,-1.3496,0.198,36169.0,0.015956896056900653,0.2798207850724572
BRD:BRD-K88510285-001-11-1,,402,159,-4.2535,-3.9391,-0.1981,27789.0,0.01595790481544346,0.2798207850724572
BRD:BRD-K99475619-001-01-2,,395,153,-4.4382,-3.8666,-0.1986,26210.0,0.015961624408236348,0.2798207850724572
BRD:BRD-A39935389-001-05-9,,400,161,-0.2324,0.018,-0.22,28017.0,0.016025813165797397,0.2798207850724572
BRD:BRD-K25154476-001-01-4,,389,152,0.1416,0.2159,-0.1997,25628.0,0.01603096986644858,0.2798207850724572
BRD:BRD-K35245662-001-01-2,,400,162,0.1,-0.0141,0.2242,36594.0,0.01616989534436128,0.28147695450471844
BRD:BRD-K19284129-001-02-6,,387,154,-0.6203,-0.5403,-0.2127,25854.0,0.01620876129769439,0.28147695450471844
BRD:BRD-K33690734-001-01-5,,402,159,0.2006,0.0873,0.2549,36116.0,0.01628952732341028,0.28177387695068057
BRD:BRD-K77791657-001-01-1,,403,161,0.1548,0.3872,-0.2127,28244.0,0.016338544939930782,0.28177387695068057
BRD:BRD-A65767837-001-04-4,,400,159,0.2397,0.1733,0.2135,35936.0,0.016374083766163165,0.28177387695068057
BRD:BRD-A68509429-003-03-9,,400,160,-0.0293,0.0398,-0.2387,27848.0,0.016391852930120594,0.28177387695068057
BRD:BRD-K31394475-001-01-9,,348,125,0.1604,0.0725,0.2007,24894.0,0.016479620174541625,0.2825672247099435
BRD:BRD-K00003311-001-01-9,PF-06459988,600,288,-0.6501,-0.7723,0.1864,94974.0,0.016565309716970577,0.28332104024743127
BRD:BRD-K00071586-001-01-9,flutemetamol,589,279,0.1572,0.1074,0.2192,90428.0,0.016620200624528146,0.28354563377021635
BRD:BRD-A16350940-001-01-9,,400,159,0.0686,-0.0014,0.2313,35915.0,0.016927470922142286,0.28806397885049156
BRD:BRD-K00090626-001-01-9,PTC596,589,279,-3.3241,-2.9963,-0.1612,73931.0,0.0169917158176595,0.28843437600477
BRD:BRD-K00078221-019-02-9,Epitalon (TFA),589,279,0.0367,0.0841,-0.1631,73938.0,0.017085725660903755,0.28930692577939277
BRD:BRD-K71454870-046-01-8,morantel,599,287,0.1089,0.1662,-0.1593,77475.0,0.017352692426771732,0.2921449731135582
BRD:BRD-K85140930-001-12-7,,395,153,-2.7318,-2.4445,-0.2356,26262.0,0.017382328075408213,0.2921449731135582
BRD:BRD-K20545304-001-01-6,,401,155,-1.199,-0.8449,-0.2267,27037.0,0.01738241077141053,0.2921449731135582
BRD:BRD-K12762134-001-06-2,,401,155,0.3297,0.2699,0.2695,35106.0,0.017718318295605738,0.29581544387115827
