gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
TANGO6,51,12,-1.6142347106406345,-1.5439339712182352,-0.011414868428911876,-0.640261640622309,0.6174319037644851,266.0,0.48932156006324035,0.8680126247975323,False
LRRC72,51,12,0.1649566648120749,0.14803171373355029,-0.011398072024806763,-0.6402448349296439,0.6174486908800303,308.0,0.9790537466644217,0.9967049560393813,False
RANBP3L,51,12,0.081925379028146,0.0750075722309245,-0.011252610865544353,-0.640099293901209,0.6175940721701204,291.0,0.7996494822299014,0.9609732680510275,False
HM13,51,12,-0.1585314842766619,-0.083480086654433,-0.01124567901971198,-0.6400923582748765,0.6176010002354526,270.0,0.5343533859135201,0.8853790102695651,False
GAPVD1,51,12,-0.0023473083932579,0.00888823301714,-0.01124275298365735,-0.6400894306437154,0.6176039246764006,300.0,0.9233067279851885,0.9858840659546493,False
SYT4,51,12,0.1384766190560424,0.1148695715221544,-0.011225754225915171,-0.6400724226274381,0.6176209141756077,332.0,0.655352188833137,0.9205361591072421,False
LBHD1,51,12,-0.0190361203647585,-0.0003855937417076502,-0.01121422223438588,-0.6400608843628754,0.6176324398941038,285.0,0.7197284244914348,0.938480279043263,False
PPCDC,51,12,-0.1580952122888761,-0.1770163519517958,-0.011052831231402592,-0.6398994062448836,0.6177937437820785,335.0,0.6178852154163545,0.9113038413441706,False
PKD1L1,51,12,0.0111424387730725,-0.0014808051394814,-0.011044372960221878,-0.6398909434429553,0.6178021975225115,304.0,0.9790537466644217,0.9967049560393813,False
SEC14L4,51,12,-0.0556174788029053,-0.04514171287344945,-0.010951887586621458,-0.6397984087550548,0.6178946335818118,310.0,0.9511503515151365,0.9913343081213953,False
MAPK8IP1,51,12,0.0038164376141482,0.062480930513116456,-0.010915236610252638,-0.6397617383506811,0.6179312651301758,286.0,0.7328639950131208,0.9417318219403541,False
ARMC7,51,12,-1.4395430916108634,-1.4098787478724706,-0.01091353498861864,-0.639760035828631,0.6179329658513936,314.0,0.8955567727056876,0.9823785578856653,False
EEF1AKMT3,51,12,-0.2653662149477047,-0.26293836435135615,-0.010910541543231372,-0.6397570407995973,0.6179359577131346,283.0,0.6937074593794007,0.9312433645268982,False
NDUFB7,51,12,-0.5153635710462705,-0.5841084945352344,-0.01089390228006418,-0.6397403927415463,0.617952588181418,300.0,0.9233067279851885,0.9858840659546493,False
RAB34,51,12,-0.1461036764637045,-0.138381516855385,-0.010836778316062626,-0.6396832386861253,0.618009682054,292.0,0.8132020097066828,0.9641663875918389,False
PLEKHN1,51,12,-0.2535155072823328,-0.22057425951745147,-0.010803311049362238,-0.639649753863233,0.6180431317645084,295.0,0.8541807423947697,0.9723720233584492,False
SNRPA,51,12,-0.2318299745124337,-0.30580551628046904,-0.010780819354398306,-0.6396272504001305,0.6180656116913338,310.0,0.9511503515151365,0.9913343081213953,False
TAF1L,51,12,0.0553816761138155,0.029640655621462203,-0.01074356115857346,-0.6395899727639801,0.6181028504468332,317.0,0.8541807423947697,0.9723720233584492,False
NDFIP1,51,12,0.1210011194400123,0.054103291125488395,-0.010658367658596755,-0.6395047350652068,0.6181879997480133,319.0,0.8268107054784457,0.9674044216777472,False
ZNF48,51,12,0.0396993205163363,0.0552914195056492,-0.01056280765903541,-0.639409125907366,0.6182835105892952,312.0,0.9233067279851885,0.9858840659546493,False
CLN5,51,12,0.0309471198381698,0.0432046822135133,-0.010449402092965016,-0.6392956625772985,0.6183968583913686,283.0,0.6937074593794007,0.9312433645268982,False
H2AC17,51,12,-0.7908659843755217,-0.799989323897045,-0.010374241675448054,-0.639220464219803,0.6184719808689069,298.0,0.8955567727056876,0.9823785578856653,False
FADS1,51,12,0.0008081255282585,-0.030226954350455,-0.010290409714400406,-0.6391365902645945,0.6185557708357936,325.0,0.7460782737784765,0.946270269231158,False
STC1,51,12,0.0546162387067046,0.061303969464592295,-0.010207311640524767,-0.6390534509004443,0.6186388276193947,317.0,0.8541807423947697,0.9723720233584492,False
TMEFF1,51,12,0.065293304169601,0.07025891378468854,-0.01014733805837741,-0.638993447726259,0.6186987716095042,294.0,0.8404716164716101,0.9697371978581039,False
ENPP3,51,12,-0.0498330142202597,-0.015062298135078001,-0.010101282515314726,-0.6389473695769414,0.618744804546312,285.0,0.7197284244914348,0.938480279043263,False
TNNC1,51,12,-0.0257756443433146,-0.0011987281732947002,-0.010092358109669077,-0.6389384408026665,0.6187537245833282,259.0,0.4156949080207949,0.8411792183123866,False
RNF38,51,12,-0.0103851939740976,-0.023208468187368998,-0.009887294050055333,-0.6387332774248642,0.6189586893247536,301.0,0.9372189431595431,0.9886906673375715,False
LYAR,51,12,0.1316029589091799,0.1300512159243033,-0.009851758731774086,-0.6386977251031006,0.6189942076395524,325.0,0.7460782737784765,0.946270269231158,False
