gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
DUXA,82,16,-0.2837794941387463,-0.2681305241020505,-0.32166762505358787,-0.8592233651850953,0.21588811507791966,584.0,0.4919277918543218,0.8546512633046319,False
ARHGEF19,82,16,-0.03318576066916805,0.00591905341161355,-0.3216392964501936,-0.8591947043583659,0.21591611145797862,515.0,0.17686777094019412,0.6663730230275859,False
MOCOS,82,16,0.043326722234006604,0.06435005667372115,-0.3214777841775418,-0.8590312985076364,0.21607573015255277,540.0,0.26692731378586154,0.7459286929000972,False
RASL10A,82,16,-0.16006175776618176,-0.06915628593962456,-0.3214596803350315,-0.859012982473622,0.21609362180355907,517.0,0.1831105344303312,0.6760039593010173,False
PRKAB1,82,16,-0.04271707665431525,0.03572355359362885,-0.32138354100908983,-0.8589359508638194,0.21616886884563968,519.0,0.18951511495858797,0.6825076634477433,False
RSPH1,82,16,-0.022184459147475452,0.016890975867890852,-0.3212670402291428,-0.8588180852066354,0.2162840047483497,497.0,0.12763987309592215,0.6182817055438908,False
PI4K2A,82,16,-0.17135735908951522,-0.14447254890951183,-0.32123020202531277,-0.8587808155231795,0.21632041147255404,529.0,0.22402432446911225,0.7169342676020329,False
ZKSCAN3,82,16,-0.0313889828276395,0.00091545467866005,-0.3211551259166478,-0.8587048602129026,0.21639460837960706,519.0,0.18951511495858797,0.6825076634477433,False
POC1B,82,16,-0.07634821043900915,-0.02992167368237235,-0.3210766318687116,-0.8586254471547524,0.2164721834173292,521.0,0.19608327930871672,0.6873735295751171,False
ADPGK,82,16,-0.060961046263003305,-0.0450443789515028,-0.3210482395794271,-0.8585967225027947,0.21650024334394058,563.0,0.3739523855728851,0.8039998890589759,False
PLEKHM2,82,16,-0.09816828262943669,-0.07910738657362955,-0.3209159994762976,-0.8584629347697532,0.21663093581715792,547.0,0.2970021966909191,0.7645120220754527,False
PTPN14,82,16,0.16161101454720667,0.2372411590067976,-0.3209121367464162,-0.8584590268431604,0.21663475335032806,463.0,0.06427357958759908,0.5337227638303571,False
MEIOC,82,16,-0.27528185868930743,-0.2618721928089072,-0.32090294730248425,-0.8584497298783121,0.21664383527334363,565.0,0.38437108590336266,0.8069887281590075,False
