gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
SLC2A12,16,23,-0.0052333522088724,0.0019663390946768,-0.037610736823585754,-0.6757179313630183,0.6004964577158468,158.0,0.4665668765633739,0.914370321004047,False
GSTZ1,16,23,0.1083064641060506,0.0977073061946686,-0.03756590026868196,-0.6756729647333296,0.6005411641959656,187.0,0.9430953027425057,0.9954210865108563,False
C3orf18,16,23,0.02086558435291335,0.0297642995701426,-0.03752171697440762,-0.6756286534111938,0.6005852194623785,184.0,1.0,1.0,False
GRIK3,16,23,-0.04245448069434135,-0.0716295239858939,-0.03740083642384549,-0.6755074233605863,0.6007057505128953,197.0,0.721166557028784,0.9676666830017335,False
AQP4,16,23,0.1014987781353552,0.07839639684523,-0.03735808102684296,-0.6754645446155176,0.6007483825618318,180.0,0.920398277731613,0.9925502707658663,False
DPYSL2,16,23,0.0712512792416854,0.0614448858632704,-0.03734470124592398,-0.6754511262633025,0.6007617237714546,190.0,0.8752164240009894,0.9870323696237382,False
ZNF575,16,23,-0.0066932232579453,-0.0271544050991476,-0.03731535065736813,-0.6754216911111207,0.6007909897963845,194.0,0.7862032859201677,0.9715971546350326,False
TOB1,16,23,-0.079273938009116,-0.0790237983745585,-0.03729404176441531,-0.675400320865573,0.6008122373367424,181.0,0.9430953027425057,0.9954210865108563,False
NSUN4,16,23,-0.4633840621451767,-0.4228257851910257,-0.037194229248320665,-0.6753002214355972,0.6009117629389558,181.0,0.9430953027425057,0.9954210865108563,False
SOX3,16,23,-0.06514713548738205,-0.0615851484545011,-0.037068684128480786,-0.6751743165244207,0.6010369482674592,185.0,0.9886097821056081,0.9977531885106928,False
UTP6,16,23,-0.6120076599280342,-0.5584035020000849,-0.0370299166893972,-0.6751354382301131,0.6010756048513188,155.0,0.4157983014088029,0.9044642762820566,False
PET100,16,23,-0.11363697901794581,-0.126307455883742,-0.036894220358841365,-0.6749993547902796,0.6012109140725969,180.0,0.920398277731613,0.9925502707658663,False
TRAF3IP1,16,23,0.0023838813185419,0.033550287991495,-0.03688605865080048,-0.6749911698441342,0.6012190525425332,172.0,0.742648450653948,0.9682245834333926,False
CD40,16,23,-0.0014273666649618501,-0.0237849417089194,-0.03680507963602386,-0.6749099605435398,0.6012998012714921,172.0,0.742648450653948,0.9682245834333926,False
POC1A,16,23,-0.1438809761823103,-0.1671139068818305,-0.03678286775574597,-0.6748876855861862,0.6013219500746941,180.0,0.920398277731613,0.9925502707658663,False
