gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
MVK,21,46,-1.3202598317950016,-1.056930753844289,-0.9043180838515277,-1.4427237843715521,-0.3659123833315032,255.0,0.0021058310155163615,0.34681866919434745,False
CDKN1A,21,46,0.1187869254237013,0.518258225200132,-0.8979904219740131,-1.4360924212017914,-0.3598884227462349,173.0,2.8743884475210383e-05,0.046478861196415186,True
HSCB,21,46,-0.7489997393854229,-0.5868842359147771,-0.8964864127209768,-1.4345165143871528,-0.3584563110548009,242.0,0.0011516432719875745,0.2810216056667546,False
ESS2,21,46,-0.9240397596361662,-0.7065419770208281,-0.8948799809351262,-1.4328334113642485,-0.35692655050600386,254.0,0.0020123613538738667,0.3441718403976391,False
GCDH,21,46,-0.0638530148419564,0.038340254309017455,-0.8863547026343903,-1.4239033616501147,-0.34880604361866596,261.0,0.002755355152849251,0.3712841068464366,False
TMC5,21,46,-0.0847890247115449,0.00958593342321,-0.8842639580413209,-1.421713896066234,-0.3468140200164076,257.0,0.0023048192986635475,0.36512252627640757,False
TNKS2,21,46,-0.0290086234444954,0.052345453480433304,-0.8816265259398468,-1.4189522362146003,-0.3443008156650932,270.0,0.004076943491387086,0.39844282352363786,False
OR10J1,20,46,0.04245796481165555,0.1009571462073022,-0.8809088941817599,-1.4269547264285727,-0.33486306193494697,230.0,0.001364048109126126,0.2854391025532518,False
ATM,21,46,-0.0561812450721159,0.147717152156907,-0.8789582159159407,-1.4161585925539635,-0.3417578392779179,191.0,8.151261074311553e-05,0.09022122099754112,False
CCDC6,21,46,-0.540121758886992,-0.23933999892231816,-0.8715825179863038,-1.4084382752045292,-0.3347267607680783,253.0,0.0019227130069547373,0.3320320024728535,False
RPA4,21,46,-0.1772271079434111,-0.0220511229265459,-0.8691330401760263,-1.4058749426458075,-0.3323911377062452,277.0,0.005477305992121857,0.41343636292603353,False
PGD,21,46,-1.6992268998499376,-1.1741521055093047,-0.8623753998687891,-1.3988047361167804,-0.3259460636207978,272.0,0.004439550278176397,0.40368743011766667,False
