gene,n_structural,n_contact,median_structural,median_contact,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
RNF145,34,50,0.1919001549062267,0.25919485845223234,-0.527610174807109,-0.9705305700615088,-0.08468977955270923,606.0,0.026487293641538782,,0.8236891407348195,False
SPTBN4,68,142,-0.09501239696822686,-0.06424640727119615,-0.5102266186999306,-0.8033573806656582,-0.21709585673420295,3750.0,0.008923319316792955,,0.7046820443902708,False
GMFB,68,142,-0.06445329074188574,-0.0122613390844603,-0.504770859772475,-0.7978152165845432,-0.21172650296040685,3420.0,0.0006358256467338366,,0.640935971381513,False
PHF8,68,142,-0.2072344180472927,-0.12023207385882059,-0.49736230276923526,-0.7902907742479675,-0.20443383129050302,3465.0,0.0009442122320879576,,0.640935971381513,False
KRTAP25-1,68,142,0.1445043199786171,0.19396014977341536,-0.49467421765263786,-0.787561054295963,-0.2017873810093127,3542.0,0.0018099110919994328,,0.640935971381513,False
ILK,68,142,-0.4184203097271476,-0.28684868659727825,-0.49324507855183136,-0.7861098692177697,-0.20038028788589307,3486.0,0.0011312196664035826,,0.640935971381513,False
RSU1,68,142,-0.110088921013973,-0.0480609633099228,-0.49319212596643514,-0.7860561009765306,-0.20032815095633966,3519.0,0.0014953187197487923,,0.640935971381513,False
HMGN3,68,142,0.00686840060325105,0.0607149491265331,-0.49247296426644044,-0.7853258701060544,-0.1996200584268265,3628.0,0.0036020590383366168,,0.6521973106497932,False
NMI,68,142,-0.02843542375200005,0.02492394314622225,-0.49025284511489603,-0.7830716786688184,-0.19743401156097362,3564.0,0.0021666755734960044,,0.640935971381513,False
CD82,68,142,-0.0830197161773081,-0.0314565737223297,-0.4864223584435218,-0.7791827580343045,-0.19366195885273907,3475.0,0.0010293704173820468,,0.640935971381513,False
SLC25A22,68,142,-0.212396281100812,-0.17478438275775543,-0.4859131426828594,-0.7786658078442132,-0.1931604775215056,3731.0,0.007788836180246155,,0.7033577744116138,False
FMNL3,68,142,-0.0557323771762376,-0.00833094630844445,-0.48456648737297286,-0.7772987363746213,-0.19183423837132446,3419.0,0.0006301826954024651,,0.640935971381513,False
AGK,68,142,0.00682628989885175,0.048122922122831646,-0.48390803372107893,-0.7766303202504212,-0.1911857471917366,3564.0,0.0021666755734960044,,0.640935971381513,False
HYKK,68,142,-0.054938467659959356,-0.0133247361707736,-0.47388290586948845,-0.7664551434093155,-0.18131066832966136,3579.0,0.0024457246650072487,,0.640935971381513,False
PVALB,68,142,0.01397514392653735,0.05830565403995625,-0.47241729976108815,-0.7649678579600216,-0.17986674156215465,3590.0,0.0026708566276901417,,0.640935971381513,False
TRAT1,68,142,0.15942198008829275,0.18223530382347497,-0.4713701667598636,-0.7639052758481086,-0.1788350576716185,3727.0,0.007567148643199446,,0.6994151666041715,False
KLHL24,68,142,0.0062352139236977,0.048692858136286155,-0.47027499484678253,-0.7627939818783398,-0.17775600781522533,3595.0,0.0027793205574596115,,0.640935971381513,False
VTA1,68,142,-0.06706493265659515,-0.0042013540516474,-0.4663692376408759,-0.7588310260981673,-0.17390744918358447,3677.0,0.00523604884043921,,0.6521973106497932,False
PNLIPRP1,68,142,0.0673493287495502,0.10104441571759179,-0.46502106442414454,-0.757463217481551,-0.17257891136673803,3589.0,0.0026496336491191644,,0.640935971381513,False
HEPH,68,142,0.04128862883604535,0.05599242882599925,-0.464551199311212,-0.756986522091061,-0.172115876531363,3811.0,0.013627413450691227,,0.7488476650938419,False
DCP2,68,142,-0.20871087114118525,-0.145393317303474,-0.4640779698829802,-0.7565064202975518,-0.17164951946840867,3624.0,0.00349171247549767,,0.6521973106497932,False
UTY,34,50,0.4337264381877812,0.44379118812418905,-0.46138974052639403,-0.9026163804137339,-0.020163100639054188,689.0,0.14357117683057333,,0.8957816840172166,False
SUMO2,31,47,-0.8747253779532812,-0.5501215380078738,-0.45828100386967635,-0.9174355708083656,0.0008735630690128726,526.0,0.03915802852737903,,0.8275045385960483,False
TRH,68,142,0.0677144265869795,0.10514515269360206,-0.4570963588467863,-0.7494242158693808,-0.16476850182419178,3555.0,0.002013577707214261,,0.640935971381513,False
RBBP7,68,142,-0.1532622860165453,-0.08306647070093334,-0.45518685454745383,-0.7474874583851943,-0.1628862507097134,3672.0,0.005042975437044706,,0.6521973106497932,False
ANGEL1,68,142,-0.01784600606049125,0.01949622582157045,-0.4539122330098915,-0.7461947070428986,-0.16162975897688436,3665.0,0.0047834818099505945,,0.6521973106497932,False
PLAAT1,34,50,0.12127938219791876,0.1757419023914836,-0.4530481812002014,-0.8940771268754624,-0.012019235524940441,623.0,0.03901086176308851,,0.8275045385960483,False
VAX1,68,142,0.0317234369538521,0.0561055576738084,-0.4527250318152391,-0.7449906642026485,-0.16045939942782966,3851.0,0.017794736921551507,,0.7790126184269148,False
DDI2,68,142,-0.14500800215832027,-0.07967345774088985,-0.45191386598181815,-0.7441680159715203,-0.15965971599211604,3629.0,0.0036301367790866437,,0.6521973106497932,False
CD44,68,142,-0.0678950352135108,-0.0091146366858596,-0.45024319647069466,-0.7424737608872651,-0.15801263205412425,3800.0,0.012644307979143104,,0.7363863678179497,False
LTN1,68,142,-0.22694002483182418,-0.1670658708465581,-0.44864565617321145,-0.7408537473453647,-0.15643756500105815,3656.0,0.004467620191828755,,0.6521973106497932,False
CPXCR1,68,142,0.013405338315591849,0.04364273594034455,-0.4472610122290248,-0.7394496882862116,-0.15507233617183802,3811.0,0.013627413450691227,,0.7488476650938419,False
TIGD6,68,142,-0.0016071378380840499,0.0352330345716986,-0.4450637826577408,-0.7372217702815203,-0.1529057950339614,3674.0,0.005119418904241791,,0.6521973106497932,False
PLA2G5,68,142,-0.08062097117716954,-0.039847940787096844,-0.44505643461605326,-0.737214319858805,-0.15289854937330144,3496.0,0.0012318151643869615,,0.640935971381513,False
ARL5C,68,142,-0.18180167352771465,-0.1363642069662264,-0.4442058903654944,-0.7363519360665891,-0.1520598446643997,3716.0,0.006986387412534546,,0.6994151666041715,False
ATP5PO,68,142,-0.46527571000282153,-0.4082883954647879,-0.4404130121112306,-0.7325065310000288,-0.14831949322243232,3763.0,0.00978237644440766,,0.7072894839704588,False
ARAP1,68,142,-0.06446468477727466,-0.00790167092101365,-0.44034174602492804,-0.7324342821850857,-0.14824920986477041,3694.0,0.0059434669755737525,,0.6578537428334134,False
CD244,68,142,0.01413968351355885,0.0677173832211289,-0.4400596299768486,-0.7321482774066387,-0.14797098254705854,3441.0,0.0007657467668967648,,0.640935971381513,False
SGTA,68,142,-0.09966119884764185,-0.0553631661097415,-0.44003949951432947,-0.7321278695560556,-0.14795112947260336,3624.0,0.00349171247549767,,0.6521973106497932,False
SAMD4A,68,142,-0.19953970048416225,-0.1600135421185866,-0.43846623348431957,-0.7305329631160464,-0.14639950385259276,3917.0,0.027126908034273627,,0.8236891407348195,False
PROX2,68,142,-0.039868493825047605,-0.00859976505763225,-0.4379443393611432,-0.7300039070616209,-0.14588477166066555,3738.0,0.00819082689390411,,0.7046820443902708,False
ELF5,68,142,-0.011041057493321248,0.01978325628368585,-0.4377639212095744,-0.7298210149825259,-0.14570682743662294,3686.0,0.005600481383174316,,0.6521973106497932,False
QSOX1,68,142,-0.07239968800443225,-0.0267840346987641,-0.43725615796658046,-0.7293062945539626,-0.1452060213791984,3852.0,0.017911872233915844,,0.7790126184269148,False
LGALS13,68,142,-0.042612211292911095,0.002091840711489,-0.4371070107928516,-0.7291551053231224,-0.14505891626258066,3692.0,0.005855990575797039,,0.6521973106497932,False
KCNC2,68,142,-0.08657930460120239,-0.036637171136236546,-0.4358178602553947,-0.7278483327480827,-0.14378738776270678,3566.0,0.0022021150489388904,,0.640935971381513,False
TRAPPC2L,68,142,-0.26682592040807596,-0.19943335882503935,-0.434817620706854,-0.7268344555586699,-0.14280078585503808,3777.0,0.01078923915165331,,0.7077715054876558,False
HNRNPU,68,142,-1.164609455265762,-1.0183466899246318,-0.4347729600144504,-0.7267891866616143,-0.14275673336728661,3778.0,0.010864564582831266,,0.7077715054876558,False
DEPDC7,68,142,0.050931511555168896,0.05905410215935545,-0.4315680237366643,-0.7235407642790221,-0.13959528319430642,4102.0,0.07828725714080259,,0.8579174770233712,False
OSBPL9,68,142,-0.19974606272430012,-0.13128351645425965,-0.4313265139956887,-0.7232959903934485,-0.13935703759792895,3682.0,0.005435775789842924,,0.6521973106497932,False
SHTN1,68,142,0.07455799804449359,0.1180576001150703,-0.43064329625853587,-0.7226035482697553,-0.13868304424731653,3457.0,0.0008808362555674533,,0.640935971381513,False
ZNF607,68,142,0.00311675328509435,0.0450679278224687,-0.43038857988776585,-0.7223453965425088,-0.13843176323302286,3729.0,0.007677275268390003,,0.7023531777423528,False
ATP1B4,68,142,-0.16278818970087128,-0.10466500366485271,-0.4295695601759613,-0.7215153442237066,-0.13762377612821602,3546.0,0.0018704657903459438,,0.640935971381513,False
ITGB1,68,142,-0.2755162355580749,-0.12956085874753775,-0.4277641890827155,-0.719685726626517,-0.13584265153891406,3493.0,0.0012008012181764244,,0.640935971381513,False
TASOR,68,142,-0.00904609522074265,0.0397443267220267,-0.4267614955932857,-0.7186696099989611,-0.13485338118761026,3666.0,0.0048197969670612595,,0.6521973106497932,False
EAF1,68,142,-0.5125676166064947,-0.2927580996385773,-0.42643176680253403,-0.7183354738505615,-0.13452805975450655,3607.0,0.0030562411280365444,,0.6521973106497932,False
CDH12,68,142,0.09889698010500164,0.12735326943214387,-0.42625147932637447,-0.718152777953619,-0.1343501806991299,3736.0,0.008074118923096115,,0.7046820443902708,False
TERB2,68,142,-0.0549841034118408,-0.030191537220164752,-0.42545545366750903,-0.7173461303015288,-0.13356477703348923,3879.0,0.021340319175910755,,0.8055858171436963,False
TIMM50,34,50,-0.5051372478460054,-0.39198370001439714,-0.4252788493384471,-0.865675058147986,0.015117359471091718,639.0,0.055077307845455926,,0.8286118999711846,False
NCKAP1,68,142,-0.48526362981324583,-0.376161454263254,-0.425154610528928,-0.7170412778469851,-0.13326794321087088,3588.0,0.0026285649189392688,,0.640935971381513,False
OR6A2,56,127,-0.11427950850883886,-0.0547929068255902,-0.42511656693922195,-0.7425154141126517,-0.10771771976579225,2626.0,0.00488197171019252,,0.6521973106497932,False
SP7,68,142,-0.20019620369596658,-0.16891730187715986,-0.4237515242525681,-0.7156195294681115,-0.13188351903702478,3831.0,0.015588945082818075,,0.7706113597729675,False
CYB5R4,68,142,-0.30979116104103177,-0.2065159424126671,-0.42343225943683155,-0.7152960266396784,-0.13156849223398465,3509.0,0.0013749462609992712,,0.640935971381513,False
SELENOV,68,142,-0.021068973508694,0.01116001992995215,-0.422917155169668,-0.7147740913354734,-0.1310602190038625,3840.0,0.01654989215996828,,0.7706113597729675,False
SERTAD3,68,142,-0.0560122610752835,-0.02299716635905965,-0.42068882021525134,-0.7125162993539664,-0.1288613410765363,3846.0,0.01721907348193626,,0.7777209234372773,False
PAM,68,142,0.030514895797552698,0.0525479822482732,-0.42041665411366574,-0.712240545868322,-0.12859276235900952,3848.0,0.017447348863410463,,0.7790126184269148,False
UBE2H,68,142,-0.48588693877412953,-0.3946296388091709,-0.4194238870953125,-0.7112347126304663,-0.1276130615601586,3745.0,0.008611285724769997,,0.7046820443902708,False
DCANP1,68,142,-0.0754422385074614,-0.053330897811297504,-0.41880986236583395,-0.7106126216356425,-0.12700710309602542,3940.0,0.03125050777317335,,0.8275045385960483,False
LSM1,68,142,-0.04972015845156745,0.01810680496391425,-0.41610707736706737,-0.7078744687922356,-0.12433968594189909,3732.0,0.007845159493743951,,0.7033577744116138,False
UCHL5,68,142,-0.42751170591763465,-0.3468690053416815,-0.41577201079495935,-0.7075350332939669,-0.1240089882959518,3551.0,0.0019487752079965551,,0.640935971381513,False
COPB1,68,142,-2.4418353084783635,-2.2605035224526837,-0.4147301467115615,-0.7064796064350831,-0.12298068698803982,3823.0,0.014776342481224454,,0.7591822264493859,False
VPS41,68,142,-0.8626505992790063,-0.6924895519129863,-0.4145552228649671,-0.7063024087398584,-0.12280803699007581,3531.0,0.0016525547211609418,,0.640935971381513,False
SLC25A33,68,142,-0.18644790209204384,-0.15808099694878153,-0.41418127525694315,-0.7059236033158285,-0.12243894719805787,3771.0,0.010346958912318823,,0.7077715054876558,False
ASF1B,68,142,-0.3213746531431339,-0.2414301181313385,-0.41409730517774557,-0.7058385430037989,-0.12235606735169224,3566.0,0.0022021150489388904,,0.640935971381513,False
ANKIB1,68,142,-0.06214450453995671,-0.0320580884735151,-0.4133664175146034,-0.7050981749610977,-0.12163466006810908,3907.0,0.025485987033270707,,0.8234040243127515,False
FAAP20,68,142,-0.3400855590308871,-0.3088418197356868,-0.4118199234154711,-0.703531675409578,-0.12010817142136421,3873.0,0.02053261495218456,,0.8003702580600465,False
AP3D1,68,142,-0.0629839566799376,-0.02144177735794365,-0.4116819231773518,-0.7033918935775888,-0.11997195277711481,3760.0,0.00957784155633092,,0.7067501108912335,False
PTPA,68,142,-0.9089851701220968,-0.7372258163127936,-0.4102761719606983,-0.7019680274062188,-0.11858431651517792,3727.0,0.007567148643199446,,0.6994151666041715,False
RNF215,68,142,-0.0493018562440309,-0.01838774282077255,-0.4101473274280684,-0.7018375255858681,-0.11845712927026875,3723.0,0.007351134875546108,,0.6994151666041715,False
AP3S2,68,142,-0.1199602543017985,-0.06402972311232955,-0.41012294057987553,-0.7018128251146506,-0.11843305604510046,3894.0,0.023481687045744822,,0.8204891282138224,False
GDF3,68,142,-0.009051715181848101,0.019474998077080148,-0.40941547495124986,-0.7010962692124119,-0.1177346806900878,3709.0,0.006637977170779784,,0.680146106567156,False
CAPRIN1,68,142,-0.1687591138311043,-0.09610771496443599,-0.4084184530056817,-0.7000864626292669,-0.1167504433820965,3770.0,0.010274835161728174,,0.7077715054876558,False
SIRT2,68,142,-0.1561488543485486,-0.1116480475399802,-0.4083251381039072,-0.6999919527334882,-0.11665832347432614,3888.0,0.022603733032533865,,0.8155081227492248,False
NME5,68,142,-0.1790895723772074,-0.14536238082633204,-0.4071971459289773,-0.698849536664111,-0.11554475519384372,3870.0,0.020138854862488904,,0.8003702580600465,False
MARCO,68,142,-0.07256107431677805,-0.025958207654707348,-0.4065752666045482,-0.6982197219849728,-0.11493081122412346,3540.0,0.0017803142085580184,,0.640935971381513,False
CIROZ,68,142,-0.1743186593008873,-0.12355643061333646,-0.406408787611681,-0.6980511206948167,-0.11476645452854528,3858.0,0.01862896988434326,,0.7822858524500211,False
EDEM2,68,142,-0.17248229912627078,-0.11292900405719969,-0.4060926982891346,-0.6977310041711388,-0.1144543924071304,3554.0,0.001997194260269068,,0.640935971381513,False
PLPP4,68,142,-0.031368662825723446,0.0191262151729666,-0.4053941826273091,-0.6970235998430818,-0.1137647654115363,3753.0,0.00911535072445261,,0.7046820443902708,False
ACVR1B,68,142,-0.11571870912181764,-0.0746490550592353,-0.40517638511883836,-0.6968030339185199,-0.11354973631915677,3698.0,0.0061219609633105035,,0.6640819277911157,False
PDHX,68,142,-0.019542350641736803,-0.00450508220058265,-0.40474935336706885,-0.6963705784238345,-0.11312812831030317,4127.0,0.08912357376268966,,0.8653089514837109,False
JDP2,68,142,0.04378915487960555,0.0809130159717956,-0.4047135151968954,-0.6963342853275507,-0.11309274506624006,3597.0,0.0028238214120316508,,0.640935971381513,False
PTPRC,34,50,-0.06742946791081235,-0.0625961470028577,-0.4043078903723905,-0.8442522262902985,0.03563644554551754,734.0,0.2925517860870156,,0.9239190236971865,False
CYFIP1,68,142,-0.3334429010771614,-0.27787174549189997,-0.403710787775578,-0.6953188454297646,-0.11210273012139138,3790.0,0.011805606751456015,,0.7249532008916363,False
LIFR,68,142,-0.0543180758490813,0.00323003615639265,-0.4033403842965036,-0.6949437538492895,-0.11173701474371772,3794.0,0.012134977804199802,,0.7363863678179497,False
GNPNAT1,68,142,-0.35304086886113406,-0.262886898225297,-0.40300524925075915,-0.6946043807289388,-0.11140611777257953,3769.0,0.010203159236004273,,0.7077715054876558,False
SMIM2,68,142,0.046754628592455896,0.09052327755954931,-0.4019886969956581,-0.6935749944586269,-0.11040239953268927,3951.0,0.0334057623317681,,0.8275045385960483,False
OPRM1,68,142,0.009158468853354751,0.07432430070634186,-0.40074466560545013,-0.6923153004596125,-0.10917403075128779,3744.0,0.008550062361204465,,0.7046820443902708,False
UXS1,68,142,-0.43880061518559166,-0.3481000960298846,-0.4007308814380766,-0.6923013430139875,-0.10916041986216579,3705.0,0.006445975211983348,,0.6719929158492641,False
PCDHGC4,68,142,-0.03369856186570825,0.027188982823875,-0.3994175789631524,-0.6909715581187901,-0.10786359980751475,3731.0,0.007788836180246155,,0.7033577744116138,False
CD5,68,142,-0.14734242262402705,-0.11309146774936221,-0.3989807158898131,-0.6905292240426747,-0.1074322077369515,3763.0,0.00978237644440766,,0.7072894839704588,False
TMEM74,68,142,0.1031421372529914,0.11208156720395865,-0.3982626193546058,-0.6898021472975291,-0.10672309141168251,3956.0,0.03442671547333028,,0.8275045385960483,False
SYNDIG1L,68,142,-0.0470644360229277,-0.03051782831630155,-0.3970635180667357,-0.6885880860053988,-0.10553895012807252,3852.0,0.017911872233915844,,0.7790126184269148,False
BAMBI,68,142,-0.06308852859356395,-0.01652554047857375,-0.3962859555625311,-0.6878008463218095,-0.10477106480325277,3726.0,0.007512618220561464,,0.6994151666041715,False
ENGASE,68,142,-0.11300853633955729,-0.0710407968078079,-0.39512432971878025,-0.6866247981672295,-0.10362386127033096,3814.0,0.013906991940006098,,0.7488476650938419,False
SLPI,68,142,-0.06580680767255805,-0.0020211661354494,-0.39507448047081994,-0.6865743309411738,-0.10357463000046607,3463.0,0.0009279838443668857,,0.640935971381513,False
AP1S1,68,142,-0.0823426867980783,-0.04027861519893565,-0.3938436213166633,-0.6853282372174065,-0.10235900541592002,3619.0,0.0033581082197961924,,0.6521973106497932,False
SWI5,56,127,-0.17592082457297853,-0.1093407961600118,-0.3924827699757654,-0.7094401585091579,-0.07552538144237303,2598.0,0.0037374634909838078,,0.6521973106497932,False
TXNL1,68,142,-0.11006134403936865,-0.037711430968615844,-0.392228967410995,-0.6836936693259507,-0.10076426549603934,3898.0,0.024083299741135808,,0.8204891282138224,False
DESI2,68,142,0.039438110239970056,0.0880158540861677,-0.39217699812774115,-0.6836410604271359,-0.1007129358283464,3666.0,0.0048197969670612595,,0.6521973106497932,False
TMEM144,68,142,0.135482024162942,0.1556749072052594,-0.39214778746434964,-0.6836114902880678,-0.1006840846406315,3962.0,0.03568694062465795,,0.8275045385960483,False
TAX1BP3,68,142,-0.16557565717642098,-0.11792318047579994,-0.3919405514012399,-0.683401704668428,-0.10047939813405177,3817.0,0.014191622190727091,,0.7490981782675632,False
GDPGP1,68,142,0.0713476494368753,0.0924520228486507,-0.3916854172708714,-0.6831434335278384,-0.10022740101390448,4097.0,0.07625424540684189,,0.85641322760883,False
PLEKHG2,68,142,-0.09267407847043879,-0.07406715916998244,-0.3915785056427511,-0.6830352079615241,-0.10012180332397808,3946.0,0.0324108246218695,,0.8275045385960483,False
IHO1,68,142,-0.2184357046786084,-0.1758335338634294,-0.3914563424852951,-0.682911543857242,-0.10000114111334829,3915.0,0.02679161541636745,,0.8236891407348195,False
EPC1,68,142,-0.38849085535925615,-0.27950432537910497,-0.3911368362158461,-0.6825881141799903,-0.09968555825170194,3630.0,0.003658413420050111,,0.6521973106497932,False
KIAA1958,68,142,0.08590308313263151,0.11023348637086015,-0.39093110809998044,-0.6823798614736057,-0.09948235472635514,3982.0,0.040175621891479066,,0.8275045385960483,False
PDC,68,142,-0.0725310062569395,-0.0592272505963722,-0.3901077109263753,-0.6815463730676916,-0.09866904878505905,3917.0,0.027126908034273627,,0.8236891407348195,False
ANKRD45,68,142,0.0712998615136238,0.10991804630991506,-0.38875758132031407,-0.6801797420978551,-0.097335420542773,3670.0,0.004967565417998926,,0.6521973106497932,False
OR10W1,56,127,0.03884583544472105,0.0423703682220288,-0.3884624903688666,-0.7053678916706512,-0.07155708906708197,3129.0,0.19651957339283244,,0.9052934661469995,False
PXYLP1,68,142,-0.1228851527028742,-0.0755661729388742,-0.3874551460943923,-0.6788614417637844,-0.09604885042500028,3590.0,0.0026708566276901417,,0.640935971381513,False
SLC16A2,68,142,-0.0238115341893717,-0.0020667697983227998,-0.3870645962975234,-0.6784661448447116,-0.09566304775033513,3993.0,0.04284243355195559,,0.8275045385960483,False
CNOT7,68,142,-0.3140002020586463,-0.25607145867573466,-0.38635456969539006,-0.6777474999543707,-0.0949616394364095,3918.0,0.027295908218864465,,0.8236891407348195,False
GRID1,68,142,0.0119327107635289,0.031207454664098,-0.3861188852235091,-0.677508958190993,-0.09472881225602531,3853.0,0.01802968248548155,,0.7790126184269148,False
PPFIA4,34,50,-0.05002630507316215,0.0037862172704437504,-0.38599518688932655,-0.8255632601958309,0.05357288641717789,681.0,0.12465517000558025,,0.8868909874449294,False
ERCC6L,68,142,-0.2338736303146734,-0.18392214013364244,-0.3859226569178314,-0.6773103522445449,-0.09453496159111785,3959.0,0.035051993340189054,,0.8275045385960483,False
SLC22A10,68,142,-0.06199344507668485,-0.0316303540740274,-0.3857116220693865,-0.6770967616760428,-0.09432648246273012,3667.0,0.004856361408408226,,0.6521973106497932,False
YIPF5,68,142,-0.1603906410688293,-0.12914241977418034,-0.3852569768547771,-0.676636615192067,-0.09387733851748725,4153.0,0.10164303876138485,,0.8747571264856457,False
RBM8A,68,142,-1.6522022232252365,-1.5084846783265524,-0.38321022682705885,-0.6745651782826092,-0.09185527537150856,3798.0,0.01247246691058468,,0.7363863678179497,False
NSFL1C,68,142,-0.151783315888663,-0.10646355645933865,-0.3825308611725328,-0.6738776470654017,-0.09118407527966399,3899.0,0.024235774927916544,,0.8204891282138224,False
GABRA4,68,142,0.0064880028128462,0.04279335101971185,-0.38242218655004107,-0.673767667562964,-0.09107670553711805,3759.0,0.009510515573166334,,0.7046820443902708,False
CHMP1B,68,142,0.0499222754480948,0.07956843218879936,-0.3820774621953157,-0.6734188064422844,-0.09073611794834702,3975.0,0.038552943206287923,,0.8275045385960483,False
ZFHX4,68,142,-0.1069857089378651,-0.07930010051974935,-0.38167503457656093,-0.6730115542515072,-0.09033851490161476,3970.0,0.03742828566007568,,0.8275045385960483,False
VGLL1,68,142,0.114517016702854,0.1391535988429917,-0.3813066275978917,-0.6726387349507698,-0.08997452024501362,3789.0,0.011724513045073461,,0.7249532008916363,False
PCBP1,68,142,-1.4265361574456157,-1.330078264480214,-0.38054668552733767,-0.6718697044857581,-0.08922366656891723,4096.0,0.07585285548538863,,0.85641322760883,False
MANBAL,68,142,-0.1394927789701863,-0.10373648891848056,-0.3803079221563294,-0.6716280893506552,-0.08898775496200362,3676.0,0.0051969081567576425,,0.6521973106497932,False
SRSF7,68,142,-2.117506311234739,-2.018773760541931,-0.38022813762029173,-0.6715473522694245,-0.08890892297115893,4008.0,0.04671892744753705,,0.8275045385960483,False
SNRPE,55,125,-2.2964231758264604,-2.0964317143587454,-0.37909391502811907,-0.6986402948439866,-0.059547535212251534,2762.0,0.03607042777555958,,0.8275045385960483,False
KRT33B,56,127,-0.0598096846169584,-0.0026198864904262,-0.3789748109544921,-0.69575961400547,-0.062190007903514144,2770.0,0.01737578279421383,,0.7790126184269148,False
CABP5,68,142,0.0937167728518767,0.1423396035719513,-0.3789497895528994,-0.6702537688738481,-0.08764581023195062,3545.0,0.0018551550678985317,,0.640935971381513,False
AZIN2,68,142,-0.05569303322402285,-0.0046755476171481,-0.37823378471854185,-0.6695292527774402,-0.08693831665964347,3678.0,0.005275455650926186,,0.6521973106497932,False
RANBP2,68,142,-0.4185212878222243,-0.37754805925893026,-0.3775618486782772,-0.6688493437433876,-0.08627435361316688,3825.0,0.014975913667388744,,0.7628781476418964,False
NELL2,68,142,-0.15131083082605395,-0.1170599813556959,-0.37718548270010716,-0.6684685180171689,-0.08590244738304542,3756.0,0.00931106281817526,,0.7046820443902708,False
ZNF155,68,142,-0.13093382400429435,-0.08665500757768549,-0.3770521966824146,-0.6683336536771568,-0.08577073968767235,3847.0,0.017332881603337066,,0.7790126184269148,False
MAP3K7CL,68,142,-0.008639786574360701,0.0211579081078811,-0.377028909424148,-0.6683100907164041,-0.08574772813189196,3722.0,0.00729800321918385,,0.6994151666041715,False
DIS3L2,68,142,0.042906607453643456,0.07813129045958694,-0.37512219358740145,-0.666380857786436,-0.08386352938836694,3991.0,0.04234671713674879,,0.8275045385960483,False
TFG,68,142,-0.18380267450310805,-0.10431299920693099,-0.37420628118971994,-0.6654541690247926,-0.08295839335464728,3647.0,0.004170775991932172,,0.6521973106497932,False
MSR1,68,142,0.1029305834034018,0.1248206345976264,-0.3741580570079558,-0.6654053781700742,-0.08291073584583736,3907.0,0.025485987033270707,,0.8234040243127515,False
KIAA1191,68,142,-0.04088475907088725,-0.02454913783789855,-0.3739082177126954,-0.6651526042136389,-0.08266383121175186,3930.0,0.029395826873355162,,0.8273696889632575,False
KRTAP4-11,67,140,-0.5188482515067583,-0.42894075419333944,-0.37384952424935514,-0.6672281995757483,-0.08047084892296191,3547.0,0.00460502109168834,,0.6521973106497932,False
EPS8,68,142,0.07902526739056215,0.11681585763885136,-0.373813784003128,-0.6650570617700624,-0.08257050623619361,3776.0,0.010714378338605801,,0.7077715054876558,False
GID8,68,142,-0.11281698095233239,-0.0785900512380182,-0.3736112702815995,-0.6648521712910822,-0.08237036927211688,3940.0,0.03125050777317335,,0.8275045385960483,False
MPP7,68,142,0.016523050661980752,0.046668979655051845,-0.3734737264793881,-0.6647130139598776,-0.0822344389988986,3856.0,0.018387194838731507,,0.7822858524500211,False
IFI30,68,142,-0.09972407267153299,-0.07530673719654024,-0.3734292520699739,-0.6646680179455111,-0.0821904861944367,3942.0,0.03163325582036717,,0.8275045385960483,False
SLC7A9,68,142,-0.1231040984171543,-0.0710427052020334,-0.37258298173841553,-0.6638118340418248,-0.0813541294350063,3631.0,0.00368689020249507,,0.6521973106497932,False
NAA35,68,142,-0.5988878493939958,-0.5649590134549785,-0.3724287877456242,-0.6636558361408431,-0.08120173935040537,4018.0,0.049463968310779455,,0.8275045385960483,False
PCDHA1,68,142,-0.04208883768809965,-0.0113519076497111,-0.37211101346583936,-0.6633343465547951,-0.08088768037688365,3896.0,0.02378084308097714,,0.8204891282138224,False
COX7A2,34,50,-0.01566595611031705,0.010365318959355649,-0.371826250532851,-0.8111149582389043,0.06746245717320232,715.0,0.2203171174326134,,0.9077498716772963,False
RGS13,68,142,-0.15896218110967258,-0.1345273998914685,-0.3718094216164586,-0.6630292314879991,-0.08058961174491813,3962.0,0.03568694062465795,,0.8275045385960483,False
NT5C2,68,142,-0.0108884399211011,0.02976291375111355,-0.37153595905273673,-0.6627525767478206,-0.08031934135765284,3597.0,0.0028238214120316508,,0.640935971381513,False
SLC38A11,68,142,-0.1054854922664279,-0.049655896429719695,-0.3711665875308197,-0.6623788971606122,-0.07995427790102733,3871.0,0.020269369752146067,,0.8003702580600465,False
CYP4F2,68,142,-0.22877316919930765,-0.1716232690779046,-0.3704972718910618,-0.6617017858935128,-0.07929275788861084,3735.0,0.008016325073930563,,0.7046820443902708,False
LUZP4,68,142,0.137312939754238,0.16752463479471955,-0.36972039883392316,-0.6609158818531417,-0.07852491581470467,3779.0,0.010940357069353224,,0.7077715054876558,False
SNURF,68,142,-0.02672936665675,-0.00720434156905955,-0.36971781031171486,-0.6609132632711348,-0.07852235735229501,3888.0,0.022603733032533865,,0.8155081227492248,False
PYROXD1,68,142,-0.7661875516030805,-0.6632012487953902,-0.3693148445688716,-0.6605056205263489,-0.07812406861139432,3914.0,0.026625315294266986,,0.8236891407348195,False
