gene,n_Y220C,n_other_mut,median_Y220C,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
AP3M1,11,784,-0.0899750403033135,-0.1537713299205101,0.3260342363627607,-0.269264148554968,0.9213326212804893,5441.0,0.13568792787026285,,0.8924576383779568,False
AQP10,11,784,-0.1937715226986634,-0.24369694648771006,0.32614071339371375,-0.269157812438083,0.9214392392255105,5396.0,0.15198757183246123,,0.9021647760635169,False
SNX25,11,784,0.0504471044379496,0.018522620983753,0.32614277333437225,-0.269155755224049,0.9214413018927935,5088.0,0.3052098960882119,,0.9401662736505708,False
IL17RE,11,784,0.0696468483142253,0.009969379024579901,0.326183214158026,-0.26911536793306545,0.9214817962491174,5232.0,0.22409385628718603,,0.9217642508161339,False
SPCS1,11,784,-0.0083252112399793,-0.11720838908429926,0.3262719019624462,-0.2690267975504404,0.9215706014753329,5296.0,0.19348738016577538,,0.9118410125682683,False
SEPTIN10,10,691,-0.10996056195074125,-0.1373870054468511,0.32635322275863043,-0.2981441613608391,0.9508506068781,4095.0,0.3144984596407553,,0.9416440776118831,False
RFX1,11,784,0.0029599340599456,-0.04422509617925589,0.32644051909243904,-0.2688584037558734,0.9217394419407514,5081.0,0.309596100269681,,0.9401662736505708,False
STX19,11,784,0.1452349382689446,0.1118930119222752,0.3264968374556581,-0.2688021600126946,0.9217958349240107,5373.0,0.16087439952745963,,0.9030966877974155,False
CATSPER2,11,784,0.0161784138435104,-0.015667787746665,0.3265482655011024,-0.2687508001190113,0.9218473311212161,5131.0,0.27917377616477024,,0.9348011966571477,False
EEFSEC,11,784,-0.3681346118436049,-0.4247630092609045,0.3266260654740341,-0.2686731032659548,0.921925234214023,5146.0,0.2704575625280604,,0.9306816003032649,False
ALPG,11,773,-0.0075112282779175,-0.0204669433118326,0.32663066182937495,-0.26873011100904043,0.9219914346677903,4797.0,0.4649345587572219,,0.9560427321612455,False
ROCK2,11,784,0.2055807692806483,0.07131394418927015,0.32668576832031543,-0.2686134795693817,0.9219850162100125,5454.0,0.1312398371279953,,0.8916760143311828,False
ARHGAP30,11,784,-0.0378885769919128,-0.10036041389936659,0.32689760068186235,-0.26840192815646957,0.9221971295201943,5561.0,0.09879976192662704,,0.8891692666539546,False
MAGEA8,11,784,0.0848385458906388,0.08950917659806655,0.32703959876909655,-0.26826011850007886,0.922339316038272,5015.0,0.3529884909128138,,0.9452202188537194,False
C2CD4A,11,784,0.0254458498691111,-0.0217162112234648,0.32709140428161465,-0.26820838175360917,0.9223911903168385,5253.0,0.21369131161471633,,0.9194897037486607,False
PTCH2,11,784,-0.1692424185598486,-0.20128948605981278,0.3271463339432722,-0.26815352501684864,0.922446192903393,5173.0,0.25524267472708995,,0.927202971990777,False
PSMC4,11,784,-1.158764157204737,-1.2500563154735782,0.32748817801127833,-0.26781213505779317,0.9227884910803499,5456.0,0.1305656663950747,,0.8916760143311828,False
ADAMTSL3,11,784,0.1287351910223169,0.07912668007105195,0.3275807024136248,-0.2677197336472482,0.9228811384744978,5046.0,0.33214880504421573,,0.9451611137546672,False
LRRC1,11,784,-0.1329353795818854,-0.19278030061346046,0.3276136480430507,-0.267686831820514,0.9229141279066154,5344.0,0.17263223906589886,,0.9030966877974155,False
RPP21,11,784,-1.462147006715314,-1.6614541696733744,0.3276990718757381,-0.26760152158314643,0.9229996653346226,5071.0,0.3159339961758355,,0.9416440776118831,False
TOP2B,11,784,0.0741387210035134,0.0016649682766144498,0.3277077352451052,-0.2675928697358497,0.9230083402260602,5456.0,0.1305656663950747,,0.8916760143311828,False
INPP5B,11,784,-0.09853983812565,-0.12637268918110595,0.3277541873832851,-0.26754647938307397,0.9230548541496442,4948.0,0.4007826008059754,,0.9484430408460183,False
KRTAP12-3,11,784,0.1250368158289022,0.0651884205485634,0.3277566731475127,-0.2675439969253767,0.9230573432204021,5418.0,0.14384169334216082,,0.8995487060564256,False
RAB3IL1,11,784,0.0255731015199944,-0.02664080553157775,0.32777493514365824,-0.2675257592218629,0.9230756295091793,5259.0,0.21078418213414485,,0.9194897037486607,False
PRDM6,11,784,0.0423670249830584,0.01200678593344615,0.32779661051746534,-0.2675041126830159,0.9230973337179466,5026.0,0.34550097718147665,,0.9452202188537194,False
ACOX3,11,784,0.0558271492277023,0.02927234638306335,0.32789032717632816,-0.26741052071826177,0.9231911750709181,5099.0,0.29840097718703484,,0.9391388485475414,False
GORASP2,11,784,0.0170152455748337,-0.00241608510048265,0.3280811055596588,-0.2672199962839615,0.9233822074032791,4917.0,0.4241525325308638,,0.9487875938997864,False
RABAC1,11,784,-0.1047949442408261,-0.11654488440755115,0.32818480108794384,-0.2671164388488458,0.9234860410247334,4927.0,0.4165281440987433,,0.9484430408460183,False
HAPLN4,11,784,-0.1668608485665213,-0.19201980900365861,0.3281855302392179,-0.2671157106687496,0.9234867711471855,4889.0,0.44593008667825995,,0.9529335173408287,False
CCN1,11,784,-0.0112339572759831,-0.03895509359644095,0.32820273001742495,-0.2670985338000589,0.9235039938349088,4930.0,0.4142566920677213,,0.9484430408460183,False
CAB39,11,784,-0.2050733025165763,-0.20550123206230764,0.3283002587246668,-0.26700113502040773,0.9236016524697412,5143.0,0.27218570839965617,,0.9306816003032649,False
MAB21L2,11,784,0.0749702619407957,0.06529050315767826,0.328414848696117,-0.26688669775482526,0.9237163951470593,4955.0,0.3956145929219004,,0.9484430408460183,False
ING1,11,784,0.0790747567127296,0.0561766514412514,0.3284255787220127,-0.2668759820307951,0.9237271394748205,4980.0,0.3774886076253562,,0.9484430408460183,False
CDC42BPG,11,784,-0.1102667398776068,-0.13808953181574218,0.3284668405374362,-0.2668347752168804,0.9237684562917527,5003.0,0.36127281351463947,,0.9452202188537194,False
NKX2-2,11,784,0.2503780655205557,0.19137804413204315,0.32850921244639775,-0.2667924597963548,0.9238108846891503,5364.0,0.16445677609257126,,0.9030966877974155,False
JUN,11,784,-0.2275548572263758,-0.22353602804927908,0.3285425509054511,-0.2667591657878425,0.9238442675987446,4820.0,0.502227181468873,,0.9582108779172506,False
TNFAIP8L2,11,784,-0.167644394897218,-0.20531048301878618,0.3285493551148999,-0.26675237065107615,0.923851080880876,5303.0,0.1903357520863469,,0.9098366090727902,False
COL5A3,11,784,-0.020096054825494,-0.008146205038160801,0.3286354576777699,-0.26666638291294753,0.9239372982684874,4878.0,0.4546567697185271,,0.9539402574368955,False
BASP1,11,784,0.1629525674247509,0.15933650880811084,0.3286542173956669,-0.26664764821664266,0.9239560830079765,4865.0,0.4650930640326777,,0.9560427321612455,False
KDM3A,11,784,0.0641178868634656,0.008308908006833399,0.32867023103231474,-0.2666316559400105,0.92397211800464,5352.0,0.16932631237850015,,0.9030966877974155,False
TMEM44,11,784,-0.1584410851533077,-0.1934258411753291,0.3287598420810697,-0.2665421644394127,0.924061848601552,5271.0,0.20505596993317254,,0.9189545319227362,False
CCNP,11,784,-0.1012139815977784,-0.12337071155942045,0.3288655448183088,-0.2664366027597664,0.924167692396384,4891.0,0.44435373040819226,,0.9529335173408287,False
FBXO45,11,784,0.1284943312815423,0.05765566076787275,0.3290592532110071,-0.26624315298355744,0.9243616594055717,5172.0,0.2557953571835414,,0.927202971990777,False
TMEM94,11,784,0.0319040710383846,0.00744041854031655,0.32913236085101977,-0.26617014298775504,0.9244348646897946,5090.0,0.3039643044892546,,0.9401662736505708,False
SLC16A5,11,784,-0.0861268071342852,-0.10494243290620059,0.32920046098483,-0.2661021338295164,0.9245030557991765,5096.0,0.30024781498017095,,0.9391388485475414,False
KDF1,11,784,-0.1055772491587909,-0.1370098659067716,0.32924524368398456,-0.2660574109662166,0.9245478983341857,5438.0,0.13673075960863287,,0.8924576383779568,False
RBP7,11,784,0.109996719844915,0.07139753152970629,0.3292947713882355,-0.26600794944727246,0.9245974922237434,5226.0,0.2271314329003683,,0.9228945866839399,False
SRSF3,11,784,-2.840346656252497,-2.842286582972217,0.32933377243001316,-0.2659690005307185,0.9246365453907448,5071.0,0.3159339961758355,,0.9416440776118831,False
SORL1,11,784,0.0218913392296988,-0.0071424625331839,0.32948221633475294,-0.2658207550789402,0.9247851877484461,5128.0,0.2809396900546959,,0.9351638570876556,False
MPP4,11,784,0.047183415407894,0.009372608175021498,0.3295020206783345,-0.2658009772183159,0.924805018574985,5079.0,0.31085691257159953,,0.9401662736505708,False
RHOH,11,784,-0.1466398177822585,-0.14714995155219576,0.32955180726097316,-0.26575125721880205,0.9248548717407483,4792.0,0.526100763163206,,0.9609494024320904,False
NR1H4,11,784,-0.0635842956299739,-0.07842327921245175,0.32958319185749724,-0.2657199146002884,0.9248862983152828,4544.0,0.7595460115904865,,0.9879374704321743,False
MAP7,11,784,-0.0259577101269941,-0.0901572419338875,0.32960212577878195,-0.2657010060057264,0.9249052575632903,4949.0,0.40004184086186767,,0.9484430408460183,False
GRB7,11,784,0.0167528450478049,-0.02310754853829025,0.32962056932468714,-0.2656825871319974,0.9249237257813716,5040.0,0.3361189898064507,,0.9451611137546672,False
EBLN1,11,784,0.0692758965683289,0.0605391231067552,0.32963981968633815,-0.26566336252328204,0.9249430018959583,4869.0,0.46186778587850374,,0.9560427321612455,False
ATR,11,784,-0.9699199252666648,-1.090182651808865,0.3296964182905957,-0.2656068396447595,0.9249996762259509,5535.0,0.10602415066477949,DDR,0.8891692666539546,False
MEGF6,11,784,0.0044784399504898,-0.01866939479599465,0.3297684543542903,-0.26553489998003804,0.9250718086886187,5090.0,0.3039643044892546,,0.9401662736505708,False
FBLN1,11,784,0.0322655473276071,0.007892036799551399,0.3297898537087741,-0.26551352926631777,0.925093236683866,4656.0,0.6497154955360569,,0.9766598987785462,False
LENG8,11,784,-0.5000419248510594,-0.520047475015842,0.32983748510632077,-0.26546596162500563,0.9251409318376471,5075.0,0.31338868713413104,,0.940800772667475,False
SPIDR,11,784,-0.0406664704425236,-0.10015922447789624,0.32994973693061574,-0.26535386008996104,0.9252533339511926,5286.0,0.19805594363870538,,0.9133578090489117,False
ACAD10,11,784,-0.0009917929399114,-0.05864692869471015,0.3300009617395395,-0.2653027038807616,0.9253046273598406,5538.0,0.10516977239152801,,0.8891692666539546,False
RIPPLY2,11,784,0.079523891395397,0.0190340027763124,0.33012782626260057,-0.2651760092991457,0.9254316618243468,5386.0,0.15580437110104467,,0.9028767691861216,False
CYP4V2,11,784,0.1556044607807737,0.1443141327465372,0.3301293069268581,-0.26517453061869817,0.9254331444724144,4957.0,0.39414544735758317,,0.9484430408460183,False
SNTB1,11,784,0.0407540636286679,0.02961795212189035,0.33019250464510785,-0.26511141758172385,0.9254964268719396,5018.0,0.3509363340403743,,0.9452202188537194,False
GRIPAP1,11,784,0.1547082364770777,0.0728156168682782,0.33023314709979995,-0.26507082959412037,0.9255371237937202,5260.0,0.2103024552730376,,0.9194897037486607,False
KIF1A,11,784,-0.1127005806111786,-0.1041224947598953,0.3304442513681288,-0.26486000834547396,0.9257485110817316,4976.0,0.38035386300968244,,0.9484430408460183,False
CIART,11,784,-0.169376477684635,-0.222865128366125,0.3304542105298795,-0.2648500625400672,0.9257584835998263,5499.0,0.1167114917894969,,0.8891692666539546,False
TUSC2,11,784,-0.1957957885593183,-0.24873081431619015,0.3304976365844448,-0.2648066947293735,0.9258019678982632,5293.0,0.19484974785911957,,0.9120506487289893,False
ZNF451,11,784,0.029575862707902,-0.009042097387254151,0.3305962414096537,-0.2647082221832777,0.9259007050025851,5220.0,0.23019825281314588,,0.9238574735531195,False
IL6R,11,784,-0.0053020811442637,-0.054477773410463545,0.33076538982796433,-0.2645393007706749,0.9260700804266035,5211.0,0.23485350270142602,,0.9250086918844695,False
ACRV1,11,784,0.198119249642535,0.1891646078258849,0.33081878879673277,-0.2644859734901125,0.926123551083578,4774.0,0.5417486703851109,,0.9619688796685723,False
NOC2L,11,784,-0.603821288560942,-0.6590285965352216,0.33085911358253084,-0.2644457028480711,0.9261639300131328,5283.0,0.19944177855071454,,0.9142966275983402,False
FGFBP2,11,784,0.1349216967428661,0.1175154536086403,0.33091167241152325,-0.26439321459928317,0.9262165594223297,4618.0,0.6862745771015019,,0.9816948692367301,False
ITGAE,11,784,0.1179625478859347,0.07913892412907025,0.33092636910600387,-0.26437853764270497,0.9262312758547127,5302.0,0.19078365564315158,,0.9099129946584474,False
SPRYD3,11,784,-0.0725345945822747,-0.10194373706624195,0.33096818639683084,-0.26433677651797965,0.9262731493116414,5350.0,0.17014830849446927,,0.9030966877974155,False
S100A6,11,784,-0.0187948798449262,-0.03868934477178725,0.33102265751990434,-0.2642823785673979,0.9263276936072066,5166.0,0.2591289129007788,,0.927202971990777,False
ALKBH8,11,784,0.0788827040275992,0.01873053922015895,0.3310457838566318,-0.26425928330052545,0.926350851013789,5193.0,0.24436308436103593,,0.9271514892341608,False
SVEP1,11,784,-0.0007562394643882,-0.009829913628744,0.3312029322720163,-0.2641023460689102,0.9265082106129428,4939.0,0.40748644523017385,,0.9484430408460183,False
H2BW2,11,784,0.0128755227923314,0.00106036941656895,0.3312666893198104,-0.26403867472953113,0.9265720533691519,4671.0,0.6355072748784407,,0.9758086928748987,False
DUSP3,11,784,-0.1091312659990361,-0.11713896410550051,0.3313234699408052,-0.2639819704524392,0.9266289103340496,4780.0,0.5365069955490818,,0.9617869310453052,False
LRRC30,11,784,0.0882081631537414,0.0509499462954465,0.33133526952340553,-0.2639701867365085,0.9266407257833196,5315.0,0.18502118691622282,,0.9071576940772965,False
RCCD1,11,784,0.1633822645055858,0.08389078553249754,0.3314180486001699,-0.2638875189870369,0.9267236161873766,5260.0,0.2103024552730376,,0.9194897037486607,False
ITGB7,11,784,0.0132615927701121,-0.0997913812632006,0.3314298062212859,-0.26387577718067434,0.9267353896232462,5398.0,0.1512328274772101,,0.9021647760635169,False
BCR,11,784,0.1114306925176502,0.06162468180104015,0.33156066637403275,-0.26374509308105815,0.9268664258291237,5406.0,0.14824238278969548,,0.9021647760635169,False
FNDC5,11,784,-0.0204509094525909,-0.0329141529999539,0.33162330073641305,-0.2636825430085949,0.9269291444814209,4949.0,0.40004184086186767,,0.9484430408460183,False
SLC17A8,11,784,0.0789930829113589,0.06911453041025445,0.33171514007355996,-0.2635908272925974,0.9270211074397173,5118.0,0.2868807545607458,,0.9373781351836499,False
NAMPT,11,784,-0.2731711514035373,-0.3134027093404116,0.33172467655697374,-0.26358130364781146,0.927030656761759,5000.0,0.36336279317911435,,0.9452202188537194,False
UBTD2,11,784,0.0865338756137802,0.0597787719127481,0.33185827389570205,-0.26344788620519516,0.9271644339965992,5295.0,0.19394072327162726,,0.9118410125682683,False
SUB1,11,784,-0.0354377353949457,-0.09429989538324596,0.33215884621428843,-0.2631477188882619,0.9274654113168388,5227.0,0.22662314172950826,,0.9228945866839399,False
GABRD,11,784,-0.046232560271921,-0.05948416359496715,0.33217215986375065,-0.2631344231865503,0.9274787429140516,4938.0,0.40823542123471945,,0.9484430408460183,False
CFAP418,11,784,0.1015686472687042,0.011975262075938,0.3322176117246232,-0.263089032603449,0.9275242560526955,5446.0,0.1339635391584617,,0.8916760143311828,False
EME2,11,784,0.0683097153290975,0.01790180503876505,0.332376799641219,-0.26293005936855907,0.9276836586509971,5532.0,0.10688402399329318,,0.8891692666539546,False
ANKRD1,11,784,0.031658085788326,0.0100371223851069,0.33244819667100456,-0.2628587586585853,0.9277551520005944,5160.0,0.2624924440163392,,0.9285399246641978,False
AKR1E2,11,784,0.1730403881681063,0.14143344823431186,0.332455342045409,-0.2628516229249513,0.9277623070157692,5057.0,0.32494916633660387,,0.9451611137546672,False
ELAVL4,11,784,0.0968191890426244,0.0594848855462019,0.3327197151356899,-0.2625876066809484,0.9280270369523281,5084.0,0.3077112248207431,,0.9401662736505708,False
GJB3,11,784,-0.0632153787011409,-0.09405667000587711,0.3327314896563004,-0.2625758480599776,0.9280388273725784,5085.0,0.3070846243150068,,0.9401662736505708,False
FBXW7,11,784,0.1309780954701891,0.00514960695487425,0.33303510814381915,-0.2622726397556803,0.9283428560433187,5185.0,0.2486751987111836,,0.9271528064771293,False
HSPA5,11,784,-1.1862813865734327,-1.260710272222593,0.33308387030962533,-0.26222394350154127,0.928391684120792,5098.0,0.29901574503291795,,0.9391388485475414,False
ZNF174,11,784,-0.1410276810077914,-0.17178720091134464,0.3330970501336201,-0.26221078149432886,0.9284048817615691,4900.0,0.4372996065185836,,0.9522830682108284,False
DNMT3A,11,784,0.1818401688123345,0.1385230141703678,0.333122318950151,-0.2621855468387221,0.9284301847390241,5247.0,0.2166272598592086,,0.9194897037486607,False
LATS2,11,784,0.0855363477970087,-0.02253384826024465,0.3331395393437153,-0.26216834972689884,0.9284474284143295,5331.0,0.17810695753409167,,0.9041062938524225,False
MAPK11,11,784,0.1280236020023246,0.09818661436982395,0.3334984379951149,-0.26180993657537677,0.9288068125656066,5377.0,0.15930128717807068,,0.9030966877974155,False
BEAN1,11,773,0.0090952806118149,-0.0598919983834349,0.3336177798516276,-0.26175248464112105,0.9289880443443763,5178.0,0.21438524990295404,,0.9194897037486607,False
OTUB1,11,784,-0.0752743719091218,-0.1432689084924701,0.3337241256199488,-0.2615845545168243,0.9290328057567219,5252.0,0.21417863230993395,,0.9194897037486607,False
GNG7,11,784,0.0821719260699175,0.055941267570200195,0.3337438229433868,-0.2615648838720743,0.9290525297588479,5147.0,0.26988318915367415,,0.9299520119094153,False
OR1N1,10,691,-0.015032909156386,-0.0628530717241795,0.3338373466286019,-0.29067087661184304,0.9583455698690468,4267.0,0.20182996934846875,,0.9174417748022524,False
SLC24A2,11,784,0.1683186623477237,0.1139991404080449,0.3339884481525468,-0.2613205901222707,0.9292974864273643,5416.0,0.14456810276979074,,0.8995487060564256,False
