gene,n_R175H,n_other_mut,median_R175H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
ZFYVE27,29,766,-0.1271243429608169,-0.10116118851931545,-0.3416759972848515,-0.7128378323272144,0.0294858377575114,8699.0,0.04733464859019251,,0.9238806447272142,False
UBE2N,29,766,-1.3702524796599744,-1.2309237470276624,-0.34165997092028955,-0.7128217703195853,0.029501828479006176,9294.0,0.13540217195359755,,0.9641225477761958,False
OR2H1,24,677,-0.09738475350197831,-0.0723208780699856,-0.34158190769358043,-0.7490800282402884,0.06591621285312754,6813.0,0.17888847858733614,,0.9641225477761958,False
KRTAP25-1,29,766,0.1387860480473782,0.17599737576321425,-0.3414921709936723,-0.7126535973015927,0.029669255314248133,8438.0,0.027927391018696988,,0.9238806447272142,False
CREBBP,29,766,-0.2200482345171341,-0.09198623127014015,-0.34138556037335516,-0.7125467497350546,0.029775628988344294,9001.0,0.08282823967402596,Transcription,0.952067267587898,False
GORAB,29,766,0.0304187966488462,0.0687834045722196,-0.3413440186306645,-0.7125051156842264,0.02981707842289738,9048.0,0.08992602179591005,,0.9641225477761958,False
ZKSCAN1,29,766,-0.1061074870069815,-0.0884966345890191,-0.3411305523776507,-0.7122911752737491,0.030030070518447693,8833.0,0.06108155533673766,,0.9372329450170687,False
DISP2,29,766,-0.0779343810424339,-0.0451624402047205,-0.3411066718738837,-0.7122672417443208,0.030053897996553336,8656.0,0.04351665560928339,,0.9238806447272142,False
TMEM237,29,766,0.0571503170038533,0.08972419849575594,-0.34109096362073704,-0.7122514986136739,0.030069571372199733,9334.0,0.14424009905905166,,0.9641225477761958,False
YIPF6,29,766,-0.099537092811434,-0.0511404441686151,-0.34096052639506336,-0.7121207718362765,0.03019971904614982,8952.0,0.07591891267155876,,0.9515791115671461,False
HERC5,29,766,-0.025474518262316,0.0128370673889714,-0.34052381255685654,-0.7116830893611703,0.030635464247457278,8446.0,0.028400132529532936,,0.9238806447272142,False
IL32,29,766,0.0499163937487361,0.08355566581017446,-0.3404448887825943,-0.7116039906651469,0.030714213099958254,8822.0,0.05984057644023232,,0.9372329450170687,False
ADGRE3,29,766,-0.0181801408459614,0.05206840784933825,-0.34042942137429777,-0.7115884889805875,0.03072964623199187,9506.0,0.18734013396457694,,0.9641225477761958,False
TMEM74,29,766,0.1092722999465832,0.10806679331361635,-0.340420326858267,-0.7115793743115488,0.030738720595014868,10095.0,0.40469155626716447,,0.9758157201656592,False
LYVE1,29,766,-0.0493188978620582,-0.0040803729776203,-0.3403353781765249,-0.7114942374135838,0.030823481060533953,8473.0,0.03004687594086743,,0.9238806447272142,False
TMEM19,29,766,-0.0548176055038344,-0.02750637680371365,-0.34033204167936887,-0.7114908935248874,0.030826810166149576,8894.0,0.06835596932817112,,0.9452200471748073,False
KLHL26,29,766,-0.0293185366257451,0.01897321949066745,-0.34022661771194246,-0.7113852360427225,0.030932000618837607,8924.0,0.07218667182391938,,0.9472134443530683,False
GLYATL2,29,766,0.1147570752597848,0.14769262356016188,-0.3400124023516797,-0.7111705464165167,0.031145741713157316,9140.0,0.10523256409705932,,0.9641225477761958,False
ANKS6,29,766,-0.2551526270949114,-0.20485174575805737,-0.33958561897437045,-0.7107428190430609,0.031571581094319956,8754.0,0.05262509278710342,,0.9238806447272142,False
PCDHGC4,29,766,-0.020225233084909,0.01778449918706275,-0.33949267340281325,-0.7106496680434068,0.03166432123778029,8717.0,0.04901453699846322,,0.9238806447272142,False
ZNF404,29,766,-0.0123258739292153,0.0301553081707472,-0.338935453524353,-0.7100912177755531,0.03222031072684706,9002.0,0.08297438358337861,,0.952067267587898,False
SLC19A2,29,766,-0.124044555458548,-0.11818543575919316,-0.33888340625007307,-0.7100390556794183,0.032272243179272075,10243.0,0.47686766755682397,,0.9804894932204153,False
SPATA33,29,766,-0.1320074386672606,-0.0895643634750225,-0.3388267042699989,-0.7099822286287394,0.03232882008874155,9110.0,0.1000290928771986,,0.9641225477761958,False
CSNK1A1,29,766,-0.8112811532507818,-0.7216046756354595,-0.33877363760321266,-0.709929044928875,0.03238176972244966,8762.0,0.05343431111409973,,0.9238806447272142,False
ATP6V0C,29,766,-3.0404008119871255,-2.817533205407247,-0.33863070583677507,-0.709785798032116,0.03252438635856597,8937.0,0.07390037957297245,,0.9472134443530683,False
EIPR1,29,766,-0.2230602616815362,-0.1231791614086513,-0.3385238659583364,-0.7096787226840067,0.03263099076733389,8633.0,0.04158352454466009,,0.9238806447272142,False
OR4C13,24,677,-0.13375983079758355,-0.0945768656549853,-0.3383663216813732,-0.7458570914644524,0.06912444810170598,6941.0,0.22516990833224193,,0.9664802925210778,False
PRSS3,29,766,0.0205260220596909,0.024928476577695,-0.3382781393702608,-0.7094324548084059,0.032876176067884344,9548.0,0.1991807614258172,,0.9641225477761958,False
PHTF2,29,766,-0.0189635643944448,0.03254269286861805,-0.3381995582977638,-0.7093537007199819,0.03295458412445429,9004.0,0.08326729821855909,,0.952067267587898,False
TRAF7,29,766,-0.1809278864073311,-0.14157923069372347,-0.3380860614105997,-0.7092399540117851,0.03306783119058565,9359.0,0.14998430447753955,,0.9641225477761958,False
PRDM1,29,766,-0.0618560099618371,-0.052566097758902544,-0.33800636498546144,-0.7091600822147267,0.03314735224380383,12025.0,0.44974835921558665,,0.9804894932204153,False
KCNIP4,29,766,0.0517549592801426,0.05008688347237755,-0.33765934571262346,-0.7088122998072459,0.033493608381998996,9862.0,0.30526102313139447,,0.9703041375622421,False
TICAM1,29,766,-0.0431136824837282,-0.013731395533428399,-0.337511791593137,-0.7086644214366001,0.033640838250326155,9169.0,0.11046456622275773,,0.9641225477761958,False
ZBTB34,29,766,-0.0880727088798288,-0.0570269569191366,-0.33745508468442653,-0.7086075899517048,0.0336974205828518,8962.0,0.07728942616094579,,0.9515791115671461,False
GNG5,24,666,-0.2742805043073807,-0.2319955587152443,-0.337431707119617,-0.7450414334622713,0.07017801922303718,6381.0,0.09321316196661475,,0.9641225477761958,False
FAM228A,29,766,-0.0503538793997494,-0.0100924444781953,-0.33723318679016656,-0.708385204783385,0.03391883120305178,9379.0,0.15470399348751043,,0.9641225477761958,False
MYO6,29,766,-0.0803612218055189,-0.043827869505723996,-0.3368712416341196,-0.7080224655045668,0.03427998223632761,9271.0,0.13051322415532382,,0.9641225477761958,False
SNAPIN,29,766,-0.3560117303225445,-0.3119865154213465,-0.3368623184592968,-0.7080135227626758,0.034288885844082184,9360.0,0.15021765030885662,,0.9641225477761958,False
PIK3CA,29,766,-0.5600676899133854,-0.41959850955055894,-0.33673621993610164,-0.707887147781274,0.03441470790907081,9189.0,0.11419103735285817,,0.9641225477761958,False
ELOA2,29,766,0.0632857612231004,0.08141498846398004,-0.33665960977260934,-0.7078103697082226,0.03449115016300397,8874.0,0.06589622669584089,,0.9417335126189837,False
ZNG1A,24,666,-0.25015875001093174,-0.21476667363657276,-0.33659374186153557,-0.7442015395876077,0.07101405586453657,6513.0,0.12329299188440247,,0.9641225477761958,False
EMID1,29,766,-0.1485784770989893,-0.12635545256926373,-0.3365816819494752,-0.7077322711266805,0.03456890722773015,9535.0,0.1954587791038448,,0.9641225477761958,False
LAMTOR3,29,766,-0.6953196528066106,-0.5442007472429988,-0.33641330414536524,-0.707563524501441,0.03473691621071051,9141.0,0.10540964440380403,,0.9641225477761958,False
HOMER3,29,766,-0.2279571318426441,-0.1962367327860965,-0.3364102050816993,-0.7075604186511947,0.034740008487796126,9643.0,0.22796084391984606,,0.9664802925210778,False
XPO6,29,766,-0.0789065027581332,-0.009243726947271349,-0.336406869073497,-0.7075570753376013,0.03474333719060735,8336.0,0.02246973411793068,,0.9238806447272142,False
DEFA4,29,766,0.0371509896984853,0.0655677278538816,-0.33625623684890654,-0.7074061133248606,0.034893639627047446,9073.0,0.09389634592088868,,0.9641225477761958,False
PRDX1,29,766,-0.1201635888687483,-0.0639879982446241,-0.3360052833025738,-0.7071546106782626,0.035144044073115,9205.0,0.11724288503248002,,0.9641225477761958,False
VGLL1,29,766,0.1194186851766372,0.13396786110656134,-0.335908492515884,-0.7070576082173017,0.03524062318553367,9501.0,0.1859659041459839,,0.9641225477761958,False
SEPTIN4,29,766,-0.1062909622194752,-0.06468346603975769,-0.33553046185491125,-0.7066787514143803,0.03561782770455779,9071.0,0.09357363241249676,,0.9641225477761958,False
ERCC2,29,766,-1.0657874712492794,-1.006408455998152,-0.33550056145770796,-0.706648785712965,0.03564766279754905,9498.0,0.1851449511343548,,0.9641225477761958,False
OTC,29,766,0.0083466578256347,0.03382801197727345,-0.3350527820890475,-0.7062000290628467,0.03609446488475182,8972.0,0.07868003115150303,,0.952067267587898,False
MYO1A,29,766,-0.1852654572950148,-0.15210882238945944,-0.33504572676722527,-0.7061929583531616,0.03610150481871116,8900.0,0.06910844246534897,,0.9452200471748073,False
SYF2,29,766,-1.0400119442819231,-1.0013165289852894,-0.33489464673921066,-0.7060415488928027,0.03625225541438132,9798.0,0.28106070547947815,,0.9703041375622421,False
GBGT1,29,766,-0.097390468122877,-0.0457017678319029,-0.3347352089635276,-0.7058817636213988,0.036411345694343566,8744.0,0.051628000276967,,0.9238806447272142,False
AKT2,29,766,-0.0731399592147027,-0.05526667270291845,-0.33468864904824075,-0.7058351022596148,0.03645780416313327,8809.0,0.05840099875347996,,0.9372329450170687,False
TAS2R1,29,766,0.08897873286265,0.10569845879834255,-0.33468343562409164,-0.7058298774771375,0.036463006228954264,8521.0,0.033177426591799286,,0.9238806447272142,False
GJA5,29,766,-0.1891599166832847,-0.14202577215538098,-0.33440220787373365,-0.7055480372861374,0.03674362153867011,8811.0,0.05862058156656492,,0.9372329450170687,False
ATP1B4,29,766,-0.1700642674646938,-0.1202664149122103,-0.33431524665502116,-0.7054608867925949,0.036830393482552626,8115.0,0.013724608683120828,,0.9238806447272142,False
TTC31,29,766,-0.0593118280891369,-0.0089958366673728,-0.3339931297232507,-0.705138069187527,0.03715180974102561,8895.0,0.06848091171982651,,0.9452200471748073,False
TECRL,29,766,-0.012412129716622,0.034679936350304696,-0.3336906186995196,-0.7048349007513615,0.03745366335232231,9036.0,0.0880688583737633,,0.9641225477761958,False
MS4A12,29,766,0.0398061070016658,0.0525752439388976,-0.3335562778548861,-0.7047002681498549,0.03758771244008269,8927.0,0.07257922632277536,,0.9472134443530683,False
CLMP,29,766,0.0411635418836941,0.06533405789493846,-0.33349226851864455,-0.7046361198415594,0.037651582804270334,8853.0,0.06339248081379849,,0.9372329450170687,False
COX7A2L,29,766,-0.0386285798108347,-0.01182579489363925,-0.33345277991293204,-0.7045965455145575,0.0376909856886935,9317.0,0.14043140346935162,,0.9641225477761958,False
NPPA,29,766,-0.0224558622529651,0.0103166389703756,-0.33308092735521266,-0.7042238862416115,0.03806203153118609,9391.0,0.15758946681678765,,0.9641225477761958,False
GCNT3,29,766,-0.086550472447925,-0.053907295675849204,-0.3329696609271645,-0.7041123786013244,0.03817305674699528,8598.0,0.03878156119505414,,0.9238806447272142,False
PFDN2,29,766,-1.8849953731979068,-1.7730024825998223,-0.332868666381231,-0.704011165180996,0.03827383241853399,9133.0,0.10399960364416319,,0.9641225477761958,False
HIGD1A,29,766,-0.1504929899719648,-0.10402275049085996,-0.33274900849215105,-0.7038912480562758,0.03839323107197373,8052.0,0.011859727392899205,,0.9193225141646324,False
FEZF2,29,766,-0.0085742298467992,0.0237120983793039,-0.3327029344273534,-0.7038450741980453,0.0384392053433385,9253.0,0.12678351817969633,,0.9641225477761958,False
C19orf47,29,766,-0.0990123245221064,-0.07218911252793915,-0.33235141790236883,-0.7034927967651028,0.03878996096036513,9382.0,0.15542157163867884,,0.9641225477761958,False
RBBP7,29,766,-0.1440950014645151,-0.10382720019908376,-0.33219164823078073,-0.703332681514501,0.038949385052939545,9062.0,0.09213241679034424,,0.9641225477761958,False
ANKRD7,29,766,0.019168164775673,0.059274759103121646,-0.3320592293176045,-0.703199976307215,0.03908151767200596,8514.0,0.03270418614566981,,0.9238806447272142,False
HVCN1,29,766,-0.0951191242085368,-0.0566653969467636,-0.3320185956999412,-0.703159254861157,0.03912206346127467,8710.0,0.048355393899956994,,0.9238806447272142,False
FRMD4B,29,766,0.024557976532139,0.02731070957195765,-0.3317663094196253,-0.702906423511378,0.03937380467212742,10001.0,0.362448915466586,,0.9703041375622421,False
IGFBP4,29,766,-0.0886502007529633,-0.07412538278794645,-0.33171723206520454,-0.702857240172416,0.03942277604200689,9495.0,0.18432668217452164,,0.9641225477761958,False
SGCG,29,766,-0.0437767132294276,-0.01243528400612015,-0.33158501021427084,-0.7027247328608955,0.03955471243235387,8830.0,0.06074101081275142,,0.9372329450170687,False
PI3,29,766,0.0589006313212979,0.08236968452190796,-0.33157507071238873,-0.7027147719046996,0.039564630479922036,9081.0,0.09519613512230733,,0.9641225477761958,False
DLGAP3,29,766,-0.1085740982464412,-0.06822684238742535,-0.3315635643883963,-0.702703240745225,0.03957611196843247,9313.0,0.13954658208342519,,0.9641225477761958,False
TAS2R39,29,766,0.0146693913731238,0.04089953835908635,-0.33152623146186755,-0.7026658272444772,0.03961336432074214,9153.0,0.10755309990428866,,0.9641225477761958,False
TACC3,29,766,-0.5195469814227591,-0.48666486772747425,-0.3313629654443811,-0.7025022089626208,0.03977627807385864,9680.0,0.23993560123884383,,0.9664802925210778,False
GPAT4,29,766,0.0695287236096761,0.0967140336985011,-0.3313207254146922,-0.7024598778236268,0.03981842699424243,8570.0,0.036657028823365086,,0.9238806447272142,False
PLCL2,29,766,-0.0527903231795029,-0.02296928020603625,-0.33128414249203536,-0.7024232160030857,0.03985493101901494,9201.0,0.11647398489073531,,0.9641225477761958,False
KCNC4,29,766,-0.232462425226729,-0.1981369406907951,-0.3312819422136686,-0.702421010979686,0.03985712655234891,9319.0,0.14087542920899113,,0.9641225477761958,False
ZNF773,29,766,0.0374780565545861,0.06383613462894905,-0.33117579482791876,-0.7023146347180698,0.03996304506223225,9424.0,0.16573467566954436,,0.9641225477761958,False
GNAZ,29,766,0.0816742934999457,0.11645370956003046,-0.3310496470001377,-0.7021882149845,0.04008892098422456,8513.0,0.03263705452499824,,0.9238806447272142,False
GPSM1,29,766,0.0171039259871642,0.05218306774665385,-0.3310103397872505,-0.7021488230678671,0.04012814349336613,9536.0,0.19574326239210116,,0.9641225477761958,False
SEC11A,29,766,-0.0918615547121768,-0.05892986025177175,-0.33083465478308083,-0.7019727595999573,0.04030345003379565,9212.0,0.11859804238703597,,0.9641225477761958,False
LAP3,29,766,-0.1550685700760293,-0.1162838191804885,-0.33074152031479903,-0.701879424581092,0.04039638395149392,9517.0,0.190389805722323,,0.9641225477761958,False
NELL2,29,766,-0.1461657086201708,-0.1147530461662037,-0.33071337762821484,-0.7018512213046997,0.040424466048269936,8871.0,0.0655336355507448,,0.9417335126189837,False
SMIM20,29,766,-0.0001648592680028,0.0168635116548476,-0.33068822204746817,-0.7018260115695911,0.04044956747465478,9491.0,0.18323982552619023,,0.9641225477761958,False
KIAA1191,29,766,-0.0528872785500233,-0.020433563933270102,-0.33029348379608325,-0.7014304240731357,0.040843456480969154,9273.0,0.13093283675267098,,0.9641225477761958,False
ZAR1,29,766,-0.0894180387599897,-0.06212098493598875,-0.33021690114389224,-0.7013536767772784,0.04091987448949397,9998.0,0.3611478680097788,,0.9703041375622421,False
PHEX,29,766,0.0342220845234493,0.0571801423969617,-0.3296921838559279,-0.7008278324340502,0.041443464722194456,9355.0,0.14905368512814596,,0.9641225477761958,False
DPY19L4,29,766,-0.1786069442873965,-0.1182545918064605,-0.3296845898472713,-0.7008202221271377,0.04145104243259512,8790.0,0.05634884340250074,,0.9372329450170687,False
DAB1,29,766,-0.0514332507741374,-0.02952403524381815,-0.32964617198671287,-0.7007817218199371,0.04148937784651141,9194.0,0.11513794778547734,,0.9641225477761958,False
IGLL1,29,766,-0.0812833763958589,-0.08373814094166855,-0.3295730709764921,-0.7007084639577914,0.041562322004807306,9906.0,0.3226780959949762,,0.9703041375622421,False
BIRC6,29,766,-0.3246509606052285,-0.3795970730380403,-0.3290284000394613,-0.7001626254202624,0.042105825341339775,10603.0,0.6783013026285052,,0.9897160596819697,False
SPACA9,29,766,-0.0960510824039538,-0.06614358146145266,-0.32900957971181066,-0.7001437647822941,0.04212460535867285,9165.0,0.10973092750742969,,0.9641225477761958,False
CCDC159,29,766,0.0102252675422851,0.06402415298039045,-0.3288720276633882,-0.7000059181879034,0.042261862861126986,9055.0,0.09102384366022369,,0.9641225477761958,False
ELSPBP1,29,766,0.0143996958989161,0.04315355498431085,-0.32874920372147254,-0.699882831341827,0.04238442389888203,8607.0,0.0394862910572231,,0.9238806447272142,False
TSPYL4,29,766,0.0874631284781743,0.1216383600856944,-0.32864840104563225,-0.6997818129714924,0.042485010880227936,9215.0,0.11918257068704541,,0.9641225477761958,False
APOA2,29,766,-0.0443023358017787,-0.02239144677955225,-0.32848657566686223,-0.699619641461779,0.04264649012805449,9151.0,0.10719347943602672,,0.9641225477761958,False
SCGB1D2,29,766,-0.1010135053955316,-0.08803415087291244,-0.32828540213535856,-0.6994180378741686,0.04284723360345144,9341.0,0.1458312073402039,,0.9641225477761958,False
ITGA5,29,766,-0.180057583024031,-0.09511253685567445,-0.328240840632542,-0.6993733811461524,0.0428916998810685,8303.0,0.020914879242210832,,0.9238806447272142,False
SPANXN4,29,766,0.0822618675944556,0.1344895716456542,-0.3281978910344598,-0.6993303397796231,0.042934557710703536,9259.0,0.12801742290337556,,0.9641225477761958,False
KLRG1,29,766,0.0968344712965993,0.1315517229003001,-0.3279648882571964,-0.6990968393648419,0.043167062850449134,8657.0,0.04360239878910928,,0.9238806447272142,False
