drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K60379054-001-09-9,bendazol,49,115,0.0925,0.2632,-0.1578,2219.0,0.031686810410104765,0.9201975065173962
BRD:BRD-K81330143-001-04-8,,38,63,-0.3603,-0.6801,0.4821,1503.0,0.0322251593010933,0.9201975065173962
BRD:BRD-K54057105-001-01-2,,38,63,-0.4959,-0.2805,-0.461,891.0,0.0322251593010933,0.9201975065173962
BRD:BRD-A08545410-003-08-6,,40,71,-0.2465,-0.0599,-0.4077,1071.0,0.03231040531696822,0.9201975065173962
BRD:BRD-K50853363-001-02-3,,40,71,-1.1336,-1.5747,0.4277,1769.0,0.03231040531696822,0.9201975065173962
BRD:BRD-A83792282-001-01-6,,31,65,0.1717,0.0563,0.4497,1281.0,0.0324280530026674,0.9201975065173962
BRD:BRD-K48188942-001-03-7,,31,65,0.0617,-0.0783,0.4657,1281.0,0.0324280530026674,0.9201975065173962
BRD:BRD-K38436528-003-26-1,,39,69,-0.0349,0.13,-0.4282,1011.0,0.03265306506258074,0.9201975065173962
BRD:BRD-K70792160-003-04-6,,40,71,-0.1125,0.0238,-0.4882,1072.0,0.032809473437371194,0.9201975065173962
BRD:BRD-K00003298-001-01-9,setmelanotide,49,116,0.0866,0.2674,-0.4739,2244.0,0.03310369520519458,0.9201975065173962
BRD:BRD-A83029242-001-05-3,,39,69,0.4435,0.2859,0.425,1679.0,0.03317762454387361,0.9201975065173962
BRD:BRD-A06426627-001-03-5,,40,69,-0.6139,-0.413,-0.4201,1041.0,0.03332620161199487,0.9201975065173962
BRD:BRD-K76304753-003-20-3,,38,69,-0.2783,-0.4426,0.3942,1638.0,0.033551246600743476,0.9201975065173962
BRD:BRD-K64052750-001-17-5,,38,69,-0.5257,-0.0579,-0.4469,984.0,0.033551246600743476,0.9201975065173962
BRD:BRD-K48888725-001-01-9,,39,69,0.2007,0.2727,-0.4499,1013.0,0.03370937918051352,0.9201975065173962
BRD:BRD-K11683436-001-01-7,,31,64,-0.3825,-0.2281,-0.3764,724.0,0.03373011311546777,0.9201975065173962
BRD:BRD-K53422148-001-01-8,,31,64,0.1398,0.0492,0.3691,1260.0,0.03373011311546777,0.9201975065173962
BRD:BRD-K16037980-001-01-1,,40,70,-0.1697,-0.0069,-0.4821,1058.0,0.03383960646125147,0.9201975065173962
BRD:BRD-A90695733-001-07-4,,40,70,-0.0105,-0.1573,0.3822,1742.0,0.03383960646125147,0.9201975065173962
BRD:BRD-K59332007-300-02-7,,40,70,0.0896,-0.0627,0.4196,1742.0,0.03383960646125147,0.9201975065173962
BRD:BRD-K56429665-001-09-6,,39,70,-0.2317,0.0109,-0.4633,1029.0,0.03393626593790238,0.9201975065173962
BRD:BRD-K52080565-001-09-2,,40,71,-0.322,-0.0473,-0.3812,1075.0,0.03434646325498413,0.9201975065173962
BRD:BRD-K19284129-001-02-6,,38,69,-0.712,-0.5091,-0.3138,986.0,0.03465176154471461,0.9201975065173962
BRD:BRD-A95886749-001-03-5,,38,69,-0.1046,0.007,-0.4516,986.0,0.03465176154471461,0.9201975065173962
BRD:BRD-K95110148-003-01-5,,40,71,0.0207,-0.1087,0.4559,1764.0,0.034872281554982607,0.9201975065173962
BRD:BRD-K60918217-001-03-8,,38,63,0.1543,0.2854,-0.3394,896.0,0.0351561128730522,0.9201975065173962
BRD:BRD-K00003171-001-01-9,DWK-1339,49,116,-0.2957,-0.0801,-0.4081,2252.0,0.035527570964116795,0.9201975065173962
BRD:BRD-K00003456-001-01-9,asciminib,49,114,0.1031,-0.1529,0.2827,3374.0,0.03564334232867007,0.9201975065173962
BRD:BRD-K07449869-001-01-5,,31,64,0.1019,0.0314,0.569,1257.0,0.035775414881503334,0.9201975065173962
BRD:BRD-A22305049-003-13-6,,39,69,-0.1682,-0.0156,-0.4345,1017.0,0.03590988880121697,0.9201975065173962
BRD:BRD-A46717658-236-02-5,,39,69,-0.0002,0.1584,-0.3745,1017.0,0.03590988880121697,0.9201975065173962
BRD:BRD-K39371216-001-01-3,,40,70,0.4073,0.2112,0.3388,1738.0,0.035982691967284326,0.9201975065173962
BRD:BRD-K82746043-001-15-1,,40,70,-0.0922,-0.3597,0.3802,1738.0,0.035982691967284326,0.9201975065173962
BRD:BRD-A50737080-001-03-0,,40,70,0.1246,0.2427,-0.4778,1062.0,0.035982691967284326,0.9201975065173962
BRD:BRD-A47494775-003-11-3,,40,69,0.2767,0.1059,0.2971,1714.0,0.0360204473639869,0.9201975065173962
BRD:BRD-K91543828-001-02-0,,39,70,0.0937,-0.026,0.4282,1697.0,0.03612278752171665,0.9201975065173962
BRD:BRD-K48300629-001-14-5,,38,69,-0.0115,0.0655,-0.3943,989.0,0.03636027634213886,0.9201975065173962
BRD:BRD-K85649978-001-02-1,,31,65,0.393,0.2581,0.4158,1275.0,0.036431271893535205,0.9201975065173962
BRD:BRD-K91733562-001-05-0,,31,64,0.334,0.1851,0.246,1256.0,0.03648028085530991,0.9201975065173962
BRD:BRD-K37516142-001-10-5,,40,70,0.2818,0.1713,0.3812,1737.0,0.0365361986299845,0.9201975065173962
BRD:BRD-K83146339-001-04-0,strontium-ranelate,49,115,0.1837,0.0268,0.3239,3400.0,0.03654073608437324,0.9201975065173962
BRD:BRD-K07609981-001-01-7,,40,71,0.192,0.0595,0.4008,1760.0,0.037044831629705594,0.9201975065173962
BRD:BRD-K22025381-003-01-9,,40,71,-0.0055,0.1729,-0.4582,1080.0,0.037044831629705594,0.9201975065173962
BRD:BRD-A25608658-001-01-1,,40,70,-1.8997,-1.2769,-0.4491,1064.0,0.037096943500415175,0.9201975065173962
BRD:BRD-A53037300-001-01-0,,40,71,0.1162,0.0074,0.379,1759.0,0.037605636639968076,0.9201975065173962
BRD:BRD-K52487250-003-01-2,,40,71,0.0779,-0.0312,0.4726,1759.0,0.037605636639968076,0.9201975065173962
BRD:BRD-A60217728-001-11-2,,40,70,-0.1572,-0.0116,-0.3712,1065.0,0.03766499929962414,0.9201975065173962
BRD:BRD-K64451768-001-05-4,,31,65,0.0621,-0.1297,0.437,1273.0,0.03785605033666829,0.9201975065173962
BRD:BRD-K67915505-001-01-2,,31,64,-3.8665,-3.1012,-0.468,730.0,0.037925562885521215,0.9201975065173962
BRD:BRD-A49906757-004-09-8,,40,70,-0.2324,-0.0821,-0.3684,1066.0,0.038240439128569954,0.9201975065173962
BRD:BRD-K00003429-001-01-9,GSK2982772,49,114,0.2808,0.1124,0.2727,3366.0,0.038263673398048356,0.9201975065173962
BRD:BRD-K41458421-034-01-6,,39,70,-0.0299,-0.191,0.383,1693.0,0.038428284249257795,0.9201975065173962
BRD:BRD-K88154110-001-01-0,,31,65,0.0088,-0.0827,0.5289,1272.0,0.03858603699013484,0.9201975065173962
BRD:BRD-K81341251-001-02-9,TRAM-39,49,116,0.0478,-0.1462,0.35,3422.0,0.03876891721051661,0.9201975065173962
BRD:BRD-A09735281-001-02-5,,40,70,-0.1221,0.0817,-0.4316,1067.0,0.03882333646454593,0.9201975065173962
BRD:BRD-K30685142-001-15-4,,39,69,0.4034,0.2249,0.3963,1669.0,0.038831745100932895,0.9201975065173962
BRD:BRD-K97939847-001-12-0,,39,70,0.1125,0.0207,0.372,1692.0,0.03902382260505971,0.9201975065173962
BRD:BRD-K00003093-001-01-9,SD-0006,49,115,-0.2651,-0.1012,-0.4746,2243.0,0.03919647142934038,0.9201975065173962
BRD:BRD-K62914667-001-13-9,,31,65,0.1268,0.2344,-0.3396,744.0,0.03932795185746347,0.9201975065173962
BRD:BRD-K08251020-001-01-0,,39,69,0.0361,0.2481,-0.4758,1023.0,0.03943973941892149,0.9201975065173962
BRD:BRD-K73771095-001-02-5,,38,63,-0.0445,-0.2179,0.4631,1491.0,0.03963964549752477,0.9201975065173962
BRD:BRD-K12630395-001-14-9,,40,71,0.0818,0.2804,-0.2993,1085.0,0.039921643653277376,0.9201975065173962
BRD:BRD-K70507123-001-09-7,,40,70,0.2146,0.0619,0.4204,1731.0,0.04001179942624075,0.9201975065173962
BRD:BRD-A14208071-004-19-8,,40,70,-0.0459,0.0904,-0.3563,1069.0,0.04001179942624075,0.9201975065173962
BRD:BRD-K55187425-236-05-2,,40,70,-3.3906,-2.5222,-0.3962,1069.0,0.04001179942624075,0.9201975065173962
BRD:BRD-U45393375-000-01-6,,35,66,0.0706,0.2227,-0.4214,867.0,0.04019490460421616,0.9201975065173962
BRD:BRD-K43883465-003-02-9,levobetaxolol,49,115,-0.0841,0.1283,-0.3725,2246.0,0.04023377856383662,0.9201975065173962
BRD:BRD-K05804044-001-18-5,AZ 628,49,116,-0.7677,-0.6722,-0.2671,2267.0,0.04048167026987468,0.9201975065173962
BRD:BRD-A55272860-001-14-6,,40,71,0.2675,0.1004,0.4394,1754.0,0.04051919945284655,0.9201975065173962
BRD:BRD-K63750851-001-20-7,,40,70,-0.6013,-0.1279,-0.3812,1070.0,0.040617513854558626,0.9201975065173962
BRD:BRD-K65991129-001-02-9,,39,69,-0.0752,0.0665,-0.4107,1025.0,0.04067999631087205,0.9201975065173962
BRD:BRD-K26603252-003-04-9,,39,69,-0.3641,-0.0642,-0.3725,1025.0,0.04067999631087205,0.9201975065173962
BRD:BRD-K68507560-003-24-6,,40,69,0.1901,0.3415,-0.4324,1054.0,0.04071693703910939,0.9201975065173962
BRD:BRD-K42504537-001-01-6,,39,70,0.0995,-0.0122,0.4901,1689.0,0.04085767624054588,0.9201975065173962
BRD:BRD-K96798615-001-02-9,S4,49,115,0.1783,-0.0171,0.2568,3387.0,0.040938175020627056,0.9201975065173962
BRD:BRD-K35520305-001-17-7,,38,69,-0.1763,-0.1001,-0.458,997.0,0.041270943673095306,0.9201975065173962
BRD:BRD-K13050541-001-01-9,,39,69,-2.4685,-1.9062,-0.3541,1026.0,0.041312422035215776,0.9201975065173962
BRD:BRD-A01493904-003-12-1,,40,71,-0.3216,-0.1838,-0.3411,1088.0,0.041737081016790405,0.9201975065173962
BRD:BRD-K00003361-001-01-9,tomivosertib,49,114,-0.1942,-0.1133,-0.2179,2230.0,0.0417677818855818,0.9201975065173962
BRD:BRD-K12184916-001-15-4,,40,70,-1.9282,-1.4347,-0.3638,1072.0,0.04185228332582401,0.9201975065173962
BRD:BRD-K57427145-001-01-6,,39,70,0.0429,-0.0206,0.4601,1687.0,0.0421203984461031,0.9201975065173962
BRD:BRD-K51324732-001-01-0,,40,71,-0.078,-0.3912,0.4884,1751.0,0.042357552466470626,0.9201975065173962
BRD:BRD-K00004597-001-01-9,RGX-104,49,114,0.1217,-0.0225,0.2513,3354.0,0.04250027271900073,0.9201975065173962
BRD:BRD-K91405252-001-01-9,,38,69,0.2276,0.1122,0.4353,1623.0,0.042582888911520095,0.9201975065173962
BRD:BRD-K02988401-001-01-2,,38,69,-0.3301,-0.1492,-0.4647,999.0,0.042582888911520095,0.9201975065173962
BRD:BRD-K96734425-304-01-7,,39,70,-0.2266,-0.1136,-0.2942,1044.0,0.04276404378289096,0.9201975065173962
BRD:BRD-K61250484-001-02-3,,40,71,-0.7191,-0.5099,-0.3237,1090.0,0.042985808709757864,0.9201975065173962
BRD:BRD-K40604024-001-02-9,KRCA-0008,49,116,-0.6113,-0.3299,-0.209,2274.0,0.042986983985555026,0.9201975065173962
BRD:BRD-K00002625-402-02-9,caspofungin,49,115,0.1261,-0.0761,0.2751,3381.0,0.04311436448048885,0.9201975065173962
BRD:BRD-K32830106-001-02-6,,40,70,0.3641,0.2217,0.3655,1726.0,0.04311867738635378,0.9201975065173962
BRD:BRD-K61567297-001-01-9,,40,70,-0.0609,-0.2104,0.334,1726.0,0.04311867738635378,0.9201975065173962
BRD:BRD-A56858165-001-04-4,,40,70,0.3254,0.1368,0.3141,1726.0,0.04311867738635378,0.9201975065173962
BRD:BRD-K16136380-001-01-7,,38,63,-2.828,-2.3866,-0.4268,908.0,0.043131572152599766,0.9201975065173962
BRD:BRD-K26921335-003-01-2,CP-640186,49,116,0.0841,0.1541,-0.2557,2275.0,0.04335536774343452,0.9201975065173962
BRD:BRD-K75385383-001-01-5,,39,70,0.0678,-0.049,0.4514,1685.0,0.04341598539457757,0.9201975065173962
BRD:BRD-K48905682-001-11-1,madrasin,49,115,-0.1348,-0.338,0.3434,3380.0,0.043486404193249936,0.9201975065173962
BRD:BRD-K14704277-001-22-6,,40,71,0.1091,0.2116,-0.4238,1091.0,0.04362192342050569,0.9201975065173962
BRD:BRD-K66241279-001-01-8,,40,71,-0.5522,-0.2911,-0.4399,1091.0,0.04362192342050569,0.9201975065173962
BRD:BRD-K28121004-001-01-1,,40,70,0.1695,0.0053,0.4228,1725.0,0.043763923857364696,0.9201975065173962
BRD:BRD-K92848252-001-01-9,,40,70,0.0841,-0.0123,0.4276,1725.0,0.043763923857364696,0.9201975065173962
BRD:BRD-K61443506-239-01-6,,40,71,-0.3336,-0.1729,-0.286,1092.0,0.04426597059747041,0.9201975065173962
BRD:BRD-K00003463-001-01-9,pyrotinib,49,116,-0.7236,-0.5076,-0.4831,2278.0,0.044476559251467394,0.9201975065173962
BRD:BRD-A50157456-065-20-6,,40,69,-1.2821,-1.1191,-0.2328,1060.0,0.044571156422176544,0.9201975065173962
BRD:BRD-K84075000-001-05-5,,40,69,-0.0674,0.1026,-0.3881,1060.0,0.044571156422176544,0.9201975065173962
BRD:BRD-K00003198-001-01-9,revefenacin,49,114,-0.0709,0.0888,-0.2201,2238.0,0.044763239743334446,0.9201975065173962
BRD:BRD-K51485625-001-08-4,,40,71,-0.4172,-0.2617,-0.3472,1093.0,0.0449180245599414,0.9201975065173962
BRD:BRD-K38793468-001-01-4,,31,64,0.2726,0.1413,0.4505,1245.0,0.045046418312741233,0.9201975065173962
BRD:BRD-K47458712-001-20-7,,31,64,0.242,0.1666,0.4559,1245.0,0.045046418312741233,0.9201975065173962
BRD:BRD-K08033334-003-04-3,,40,70,0.3493,0.1645,0.3736,1723.0,0.04507889910543758,0.9201975065173962
BRD:BRD-K09338665-001-07-1,,38,63,-0.1573,-0.0156,-0.4116,911.0,0.045348962634356615,0.9201975065173962
BRD:BRD-K00003234-001-01-9,vericiguat,49,116,-0.0547,0.0103,-0.3619,2281.0,0.04562211690658489,0.9201975065173962
BRD:BRD-K62414032-001-12-0,,40,70,0.0353,-0.1213,0.3796,1722.0,0.045748782253508924,0.9201975065173962
BRD:BRD-K17498618-344-02-6,,40,70,-0.4546,-0.2956,-0.3884,1078.0,0.045748782253508924,0.9201975065173962
BRD:BRD-K71103788-003-12-0,,39,69,-0.4052,-0.2296,-0.3601,1033.0,0.045976666664871636,0.9201975065173962
BRD:BRD-K69280563-001-01-8,,39,69,-2.6257,-2.0496,-0.3966,1033.0,0.045976666664871636,0.9201975065173962
BRD:BRD-K38477637-001-01-0,,38,69,0.0163,0.1991,-0.507,1004.0,0.04601784341383011,0.9201975065173962
BRD:BRD-K40853697-001-20-5,STAT3-inhibitor-VI,49,115,-0.0586,0.072,-0.446,2262.0,0.046167349810199786,0.9201975065173962
BRD:BRD-K16484091-001-01-1,,40,70,0.0642,0.1319,-0.5173,1079.0,0.04642703254328856,0.9201975065173962
BRD:BRD-K44845912-001-02-9,astilbin,49,114,-0.2655,-0.1158,-0.1799,2244.0,0.04712700379889275,0.9201975065173962
BRD:BRD-K97009491-238-05-9,calcium-levofolinate,49,114,0.1895,0.0577,0.2412,3342.0,0.04712700379889275,0.9201975065173962
BRD:BRD-K80021413-001-08-8,,31,65,0.2149,0.0174,0.4082,1261.0,0.04743629529392116,0.9201975065173962
BRD:BRD-K33059059-001-01-0,,31,65,0.0823,0.1916,-0.4729,754.0,0.04743629529392116,0.9201975065173962
BRD:BRD-K54847683-001-03-2,,38,69,-0.2329,-0.1327,-0.4074,1006.0,0.04745572364322177,0.9201975065173962
BRD:BRD-K51747290-001-13-1,,38,69,-0.0339,-0.1383,0.5075,1616.0,0.04745572364322177,0.9201975065173962
BRD:BRD-K00004630-001-01-9,val-tyr,49,114,-0.0288,0.1152,-0.1444,2245.0,0.04753099701429265,0.9201975065173962
BRD:BRD-A26458246-004-02-1,,31,64,0.2219,0.1018,0.3879,1242.0,0.047657675884087716,0.9201975065173962
BRD:BRD-K27316855-001-13-3,,38,63,0.0965,0.3091,-0.4124,914.0,0.047661672675740105,0.9201975065173962
BRD:BRD-K18194590-065-08-0,,40,70,-0.191,-0.0197,-0.4645,1081.0,0.04780894684533789,0.9201975065173962
BRD:BRD-K24603946-001-02-1,,40,70,-0.3694,-0.534,0.2358,1719.0,0.04780894684533789,0.9201975065173962
BRD:BRD-K81092066-311-01-6,,39,69,0.0228,0.1356,-0.467,1036.0,0.04810734945186111,0.9201975065173962
BRD:BRD-K86816506-001-01-8,,38,69,-0.5486,-0.3117,-0.301,1007.0,0.04818871483752871,0.9201975065173962
BRD:BRD-K05619559-001-12-7,,40,71,-0.293,-0.1046,-0.3419,1098.0,0.04830101919509673,0.9201975065173962
BRD:BRD-K72339976-065-03-9,,38,63,0.1343,0.0479,0.3918,1479.0,0.04845428083994122,0.9201975065173962
BRD:BRD-K49811169-004-06-6,,40,70,0.3594,0.2819,0.3374,1718.0,0.04851276778850866,0.9201975065173962
BRD:BRD-A68589262-001-04-3,,39,69,0.1109,0.2551,-0.3219,1037.0,0.04883576318743277,0.9201975065173962
BRD:BRD-K55424922-003-02-8,,40,71,0.0807,0.1989,-0.4164,1099.0,0.04900269194892412,0.9201975065173962
BRD:BRD-K37111771-300-02-6,,40,70,0.2908,0.1196,0.3111,1717.0,0.04922526972465479,0.9201975065173962
BRD:BRD-K21867462-001-02-9,,39,69,0.0962,-0.037,0.3487,1653.0,0.049573413423663504,0.9201975065173962
BRD:BRD-K71500795-003-02-9,TAK-659,49,114,-0.9237,-0.6162,-0.3682,2250.0,0.04959489059422637,0.9201975065173962
BRD:BRD-K12261274-001-02-4,,38,69,0.0781,-0.0967,0.3345,1613.0,0.049683252290864593,0.9201975065173962
BRD:BRD-K97309399-001-09-4,,40,71,-0.1579,-0.014,-0.3935,1100.0,0.04971290030942192,0.9201975065173962
BRD:BRD-A91831168-003-02-5,,40,69,-0.0126,0.184,-0.3403,1068.0,0.050185003510671136,0.9201975065173962
BRD:BRD-K15086322-050-01-3,,40,69,-0.0512,0.119,-0.388,1068.0,0.050185003510671136,0.9201975065173962
BRD:BRD-K52989797-003-26-4,,40,71,-0.3623,-0.2084,-0.3817,1101.0,0.05043172099038407,0.9201975065173962
BRD:BRD-K83405785-001-01-5,,38,69,-0.0617,0.078,-0.4699,1010.0,0.05044498079746922,0.9201975065173962
BRD:BRD-K44844162-001-01-6,,38,69,-0.7371,-0.0731,-0.3677,1010.0,0.05044498079746922,0.9201975065173962
BRD:BRD-K31339597-051-03-9,SDZ-SER-082,49,115,0.2212,0.0411,0.3006,3362.0,0.05066077163836302,0.9201975065173962
BRD:BRD-K00003199-001-01-9,MK-7246,49,115,0.027,-0.0676,0.2541,3362.0,0.05066077163836302,0.9201975065173962
BRD:BRD-K62676709-065-05-5,,40,70,0.1133,-0.0528,0.333,1715.0,0.05067663376439065,0.9201975065173962
BRD:BRD-K80036624-001-04-0,,40,70,0.1273,0.2216,-0.4181,1085.0,0.05067663376439065,0.9201975065173962
BRD:BRD-A78210457-001-01-5,,31,65,0.1367,0.2309,-0.4314,758.0,0.05105207158400365,0.9201975065173962
BRD:BRD-K38183498-001-02-0,,39,69,-0.2252,0.0366,-0.2742,1040.0,0.05107676997064832,0.9201975065173962
BRD:BRD-K29582115-066-01-2,,39,69,-0.3466,-0.1207,-0.4143,1040.0,0.05107676997064832,0.9201975065173962
BRD:BRD-K00003168-003-01-9,BMS-582949,49,116,-0.3485,-0.1988,-0.2663,2295.0,0.051301925034901906,0.9201975065173962
BRD:BRD-K01054709-001-01-3,,31,64,-0.4268,-0.2138,-0.5132,746.0,0.05133625691829902,0.9201975065173962
BRD:BRD-K76775527-001-30-2,,40,71,-0.1606,-0.0253,-0.4798,1103.0,0.05189550754605351,0.9201975065173962
BRD:BRD-K07656463-001-01-5,,31,65,-0.106,-0.0085,-0.4326,759.0,0.05199123630692659,0.9201975065173962
BRD:BRD-K31731454-237-02-5,,38,69,-0.083,-0.2937,0.3246,1610.0,0.051997815618717566,0.9201975065173962
BRD:BRD-K64452997-001-02-9,HA-130,49,116,-0.0727,-0.1662,0.2962,3387.0,0.05215972942187144,0.9201975065173962
BRD:BRD-K53448858-001-07-0,,38,63,-0.5065,-0.3147,-0.4246,920.0,0.05258521535542592,0.9201975065173962
BRD:BRD-K46392623-001-02-5,,40,71,-0.327,-0.1437,-0.4156,1104.0,0.052640628209163695,0.9201975065173962
BRD:BRD-A55664972-236-02-6,,40,71,-0.1345,-0.0089,-0.4134,1104.0,0.052640628209163695,0.9201975065173962
BRD:BRD-K50859149-001-19-5,,40,71,0.137,0.0803,0.3942,1736.0,0.052640628209163695,0.9201975065173962
BRD:BRD-A43930669-003-02-8,,40,70,0.2452,0.1091,0.2929,1712.0,0.05292077728282724,0.9201975065173962
BRD:BRD-K05181084-003-03-7,,40,70,-0.2072,0.0056,-0.3566,1088.0,0.05292077728282724,0.9201975065173962
BRD:BRD-K17953908-001-01-7,,40,70,-0.2179,-0.3733,0.2778,1712.0,0.05292077728282724,0.9201975065173962
BRD:BRD-K20986415-001-01-8,,31,64,-5.8439,-5.3458,-0.3524,748.0,0.05326291288591838,0.9201975065173962
BRD:BRD-K49522529-001-03-7,,40,71,0.0965,0.2398,-0.3399,1105.0,0.053394670758387316,0.9201975065173962
BRD:BRD-K26634012-001-04-9,,39,69,-0.1717,0.0423,-0.3147,1043.0,0.05340325305277398,0.9201975065173962
BRD:BRD-K42095107-001-17-1,,38,69,0.0768,-0.0305,0.3258,1608.0,0.05359043580245827,0.9201975065173962
BRD:BRD-K63001556-001-09-6,,38,69,-0.1861,-0.3104,0.4486,1608.0,0.05359043580245827,0.9201975065173962
BRD:BRD-K73477617-001-08-5,,40,70,0.1772,0.2817,-0.4014,1089.0,0.053687038945994636,0.9201975065173962
BRD:BRD-K00084841-001-01-9,Fluticasone furoate,49,112,-0.6937,-0.8629,0.3806,3269.0,0.05398524698750349,0.9201975065173962
BRD:BRD-K95523387-001-09-6,,40,71,-0.2334,0.1366,-0.2359,1106.0,0.05415771323486297,0.9201975065173962
BRD:BRD-A00376169-001-01-6,,39,69,-0.0969,-0.2175,0.3478,1647.0,0.054198151275055034,0.9201975065173962
BRD:BRD-K37492701-001-02-9,,31,64,-4.7204,-4.3189,-0.4357,749.0,0.054248667921802614,0.9201975065173962
BRD:BRD-K15891719-001-05-1,,38,63,-0.1416,0.0009,-0.4546,922.0,0.05431808240212991,0.9201975065173962
BRD:BRD-K68264559-045-04-0,,38,69,-0.1315,-0.0117,-0.4551,1015.0,0.05440189723820231,0.9201975065173962
BRD:BRD-K59284035-001-07-9,,40,69,0.0827,-0.1564,0.3245,1686.0,0.05477432767901989,0.9201975065173962
BRD:BRD-A66116161-001-02-3,,40,71,-0.1383,0.0239,-0.3066,1107.0,0.05492983392808813,0.9201975065173962
BRD:BRD-K33151569-003-09-7,,39,70,0.2223,0.0625,0.3854,1669.0,0.055042130916113576,0.9201975065173962
BRD:BRD-A40546373-001-01-8,,39,70,0.0579,-0.0442,0.4029,1669.0,0.055042130916113576,0.9201975065173962
BRD:BRD-K78177893-001-02-4,,40,70,-4.089,-3.5832,-0.402,1091.0,0.05524736798583191,0.9201975065173962
BRD:BRD-A50998626-001-02-1,,40,70,-0.0052,0.1402,-0.286,1091.0,0.05524736798583191,0.9201975065173962
BRD:BRD-K00091135-001-01-9,Nidufexor,49,112,0.1238,-0.0036,0.2733,3266.0,0.055373591037386566,0.9201975065173962
BRD:BRD-K24031866-001-02-1,MC1568,49,115,0.1148,-0.0729,0.2773,3351.0,0.05551493154622117,0.9201975065173962
BRD:BRD-A31204924-001-14-2,mitotane,49,115,0.1401,-0.0393,0.2649,3351.0,0.05551493154622117,0.9201975065173962
BRD:BRD-K98795921-001-01-7,,40,69,-2.0727,-1.694,-0.3335,1075.0,0.05557224504551449,0.9201975065173962
BRD:BRD-A28301258-001-03-0,,40,69,-2.1441,-1.5687,-0.3325,1075.0,0.05557224504551449,0.9201975065173962
BRD:BRD-K45401373-001-22-5,,39,69,-0.1603,-0.0256,-0.4191,1046.0,0.055817583571437464,0.9201975065173962
BRD:BRD-K77175907-001-08-0,,39,70,-0.0995,0.028,-0.4071,1062.0,0.055847711058994075,0.9201975065173962
BRD:BRD-K60659193-001-02-8,,31,65,-0.0544,0.0334,-0.3559,763.0,0.05589360557558018,0.9201975065173962
BRD:BRD-K00005333-001-01-9,H-151,49,115,-0.0424,-0.2004,0.2315,3350.0,0.05597482146153361,0.9201975065173962
BRD:BRD-K70327191-001-02-2,,40,70,0.1336,-0.0421,0.3144,1708.0,0.05604159792379771,0.9201975065173962
BRD:BRD-K19409553-001-01-6,,31,64,0.3321,0.2229,0.4222,1233.0,0.05626587680676199,0.9201975065173962
BRD:BRD-A72711497-236-03-8,,40,70,0.0701,-0.1837,0.3422,1707.0,0.05684531359384378,0.9201975065173962
BRD:BRD-K88677950-001-03-9,,40,70,-0.2538,0.0161,-0.4257,1093.0,0.05684531359384378,0.9201975065173962
BRD:BRD-K35775715-001-03-1,,40,70,-0.0583,0.0364,-0.4395,1093.0,0.05684531359384378,0.9201975065173962
BRD:BRD-K81332461-001-01-4,,38,69,-0.1566,0.0998,-0.3583,1018.0,0.05689800722973677,0.9201975065173962
BRD:BRD-K60441002-001-04-8,,40,69,0.2231,0.1039,0.3305,1683.0,0.05719714860865995,0.9201975065173962
BRD:BRD-K51337109-003-01-3,,31,64,0.0226,-0.0929,0.4492,1232.0,0.05729767054822305,0.9201975065173962
BRD:BRD-K00259736-001-16-4,,39,69,-2.4547,-1.7714,-0.3935,1048.0,0.05747712306717757,0.9201975065173962
BRD:BRD-A98378129-001-02-2,,39,69,-0.6865,-0.5648,-0.2705,1048.0,0.05747712306717757,0.9201975065173962
BRD:BRD-K00091294-001-01-9,FAPI-4,49,112,0.0758,-0.0351,0.31,3261.0,0.057753564821658124,0.9201975065173962
BRD:BRD-K41564320-001-02-0,,40,71,0.2395,0.1442,0.4135,1729.0,0.058110673014578194,0.9201975065173962
BRD:BRD-K75506300-001-01-6,,40,70,0.0079,0.0759,-0.4767,1095.0,0.05848152992024513,0.9201975065173962
BRD:BRD-K19171642-001-02-3,,40,70,0.0007,0.1365,-0.3874,1095.0,0.05848152992024513,0.9201975065173962
BRD:BRD-K82244583-001-01-3,,38,69,-0.1905,-0.0072,-0.4183,1020.0,0.05861445815512349,0.9201975065173962
BRD:BRD-A33168282-003-18-0,,38,69,0.1404,0.235,-0.3064,1020.0,0.05861445815512349,0.9201975065173962
BRD:BRD-K07507905-236-02-6,,40,71,0.0223,-0.1187,0.3012,1728.0,0.058929367403790546,0.9201975065173962
BRD:BRD-K72029282-001-22-0,,39,69,0.0342,-0.1498,0.3245,1641.0,0.05917748479199333,0.9201975065173962
BRD:BRD-K50133271-001-18-7,,39,69,0.1451,0.2401,-0.3947,1050.0,0.05917748479199333,0.9201975065173962
BRD:BRD-K81376179-001-04-8,,40,70,0.0908,0.1877,-0.427,1096.0,0.05931419504391944,0.9201975065173962
