gene,n_R248W,n_other_mut,median_R248W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
DHFR2,69,726,-0.4985096397150887,-0.4595899489074068,-0.1801489629325434,-0.4272177594952592,0.0669198336301724,22862.0,0.23077047848927246,,0.9220010837166663,False
NOTCH1,69,726,-0.0099192101120552,0.0019312453570832998,-0.18014842873906434,-0.4272172243607341,0.06692036688260544,24150.0,0.6228583323386019,,0.9813551749863859,False
TMEM223,69,726,-0.0999273844351529,-0.0810334203165449,-0.18010090634820408,-0.4271696182646221,0.06696780556821388,22394.0,0.14563806862407455,,0.891064890439752,False
CASTOR1,69,726,-0.1427120694456169,-0.111026591370089,-0.17999678020334034,-0.4270653087905796,0.06707174838389893,22646.0,0.18788216353787046,,0.9148686725638836,False
NOSIP,69,726,-0.2311649106806049,-0.21528914475040345,-0.17992792162895654,-0.42699632903885426,0.06714048578094117,23583.0,0.42206192101778006,,0.9640280692908827,False
MBD4,69,726,-0.1433089001282536,-0.11210242201287066,-0.17986475400489732,-0.4269330502931137,0.06720354228331904,22038.0,0.09885957100957793,,0.885136979508582,False
CD69,69,726,0.0946477308371693,0.10707565622074519,-0.1798531367447437,-0.426921412600634,0.06721513911114657,22882.0,0.23506796236651173,,0.9220010837166663,False
TSG101,69,726,-1.2145031042812815,-1.131796637542347,-0.17984209992762695,-0.4269103563732896,0.0672261565180357,22182.0,0.11608698483093256,,0.8874097069466382,False
SKP1,69,726,-1.3174945231547488,-1.2674144806768546,-0.17968383527852466,-0.42675181351818225,0.06738414296113293,22976.0,0.2560242890041736,,0.9371204595987432,False
TRAF3IP1,69,726,0.0326941364490207,0.05208899682978395,-0.179519930388518,-0.4265876207653094,0.06754775998827342,22414.0,0.14869930283071248,,0.8933634845205498,False
NEFM,69,726,0.071820760374624,0.0775163933712002,-0.179516924035746,-0.42658460913499074,0.06755076106349875,23114.0,0.28908367193807494,,0.944436773687781,False
ACTL9,69,726,-0.0484102255295699,-0.0230195529222765,-0.17949434426020625,-0.4265619897242695,0.06757330120385704,21809.0,0.07572749194483017,,0.8791046551998712,False
CLDN25,69,726,-0.0088771886188705,0.011264334829786851,-0.17948724903704122,-0.42655488204760417,0.0675803839735217,22388.0,0.14472917133416419,,0.891064890439752,False
MS4A7,69,726,-0.0253083951254623,-0.00052037882001665,-0.1794580304943942,-0.4265256122258979,0.06760955123710946,22567.0,0.1737640906225868,,0.9101098814974471,False
OR5AU1,61,640,-0.2077453713142943,-0.18885335823549998,-0.17945027242867653,-0.4422529517588146,0.08335240690146159,17738.0,0.23846391971099934,,0.9242870055113134,False
PDPK1,69,726,-0.8501555144520405,-0.8064415479515752,-0.1793763267739747,-0.4264437651582582,0.06769111161030886,22886.0,0.23593421460965702,,0.9222201134891674,False
CNR2,69,726,0.0150815326975172,0.035222500653581595,-0.1793304046483771,-0.4263977624920109,0.06773695319525669,22277.0,0.12868782262890613,,0.8902200863229328,False
SMLR1,69,726,0.0142773629345716,0.0165320779657274,-0.17929649897364214,-0.42636379736492924,0.067770799417645,22817.0,0.221306027644548,,0.9220010837166663,False
CCDC148,69,726,0.0288265938465808,0.04564784438624535,-0.17928709646264734,-0.42635437836896767,0.06778018544367298,21897.0,0.08403166761144984,,0.8793385473981983,False
DPYSL2,69,726,0.0692682780060187,0.07179256996955224,-0.17927208240110276,-0.42633933798578677,0.06779517318358125,23312.0,0.3413431204214844,,0.9478371432294356,False
FKBPL,69,726,-0.0931111196133914,-0.049294897905739946,-0.17915754466908335,-0.42622459952642844,0.06790951018826177,22628.0,0.18459318562971117,,0.9147743458089451,False
NACC2,69,726,-0.0748790933093266,-0.07052347207724091,-0.1791472678897241,-0.42621430474328026,0.06791976896383203,22959.0,0.2521411944154439,,0.9358608480776909,False
SPSB2,69,726,0.0467316317107325,0.03969270148926565,-0.17903172538467574,-0.42609855989143974,0.06803510912208827,23725.0,0.4684823500322133,,0.9651997516625739,False
STC2,69,726,0.043955770593278,0.06554026527738985,-0.1790165300960006,-0.42608333800132425,0.06805027780932307,21735.0,0.0692741001086749,,0.8691254040640592,False
PMF1,69,726,-1.2438327607251778,-1.2136604058012503,-0.1789810346828297,-0.4260477804573426,0.06808571109168324,22880.0,0.2346356816498133,,0.9220010837166663,False
PSEN2,69,726,0.0196768103154014,0.0251425633475526,-0.1789265379017585,-0.42599318830960786,0.06814011250609087,22954.0,0.25100696267275846,,0.9347468011807335,False
ZNF98,60,630,-0.21734162995638465,-0.21245353311246679,-0.17888155340469425,-0.44385502528250664,0.08609191847311815,17314.0,0.2825260236362944,,0.9413366814923659,False
TMED4,69,726,0.01660540177007,0.0383104500648474,-0.17885049012911639,-0.42591700750561456,0.06821602724738177,22625.0,0.18404919100287076,,0.9144322648579871,False
INTS3,69,726,-1.8217470686375257,-1.8382766122012613,-0.17877180859433225,-0.42583818839165477,0.06829457120299029,23278.0,0.3319634800870467,,0.9460537800805741,False
SUCLG2,69,726,-0.0369700453938838,-0.016269433137202,-0.1787377488959064,-0.42580406915664437,0.06832857136483153,22852.0,0.22864280072052712,,0.9220010837166663,False
NR1H3,69,726,0.0185565563467077,0.0500339817090671,-0.17868103879226593,-0.4257472599484934,0.06838518236396154,22429.0,0.15102729041510346,,0.8956803423021189,False
CCR4,69,726,-0.0902133000197206,-0.07759446632759895,-0.17867952063150452,-0.4257457391350812,0.06838669787207216,22862.0,0.23077047848927246,,0.9220010837166663,False
HMGB4,69,726,0.0249603481860391,0.03927278590827045,-0.17863036111106506,-0.425696493731399,0.06843577150926888,22504.0,0.16308559826884228,,0.9043716961954644,False
CHCHD2,69,726,-0.6056493787566155,-0.5602021050638484,-0.1786294894460435,-0.425695620543764,0.06843664165167695,22648.0,0.18825025840569742,,0.9148686725638836,False
CXCL2,69,726,-0.2171259202951873,-0.19275833341213938,-0.17858779691620566,-0.4256538551946048,0.06847826136219348,22769.0,0.21152078828642618,,0.9199076533504505,False
DEFA4,69,726,0.0527437535682515,0.0666440970622933,-0.17857037303076775,-0.4256364008819943,0.06849565482045877,22584.0,0.17673317759043616,,0.9101098814974471,False
C18orf32,69,726,-0.1050320947896288,-0.08973314644900329,-0.17850860740239918,-0.4255745274167557,0.06855731261195736,21925.0,0.08682344849011296,,0.8793385473981983,False
SNRPD3,26,246,-5.658594613209669,-5.587073961095433,-0.17848658436301051,-0.582948033784502,0.22597486505848097,2841.0,0.35000687218173254,,0.9513866791164889,False
GP5,69,726,0.0407124409073577,0.05974383830569905,-0.17845569409307283,-0.425521521755492,0.06861013356934637,22611.0,0.18152623884715424,,0.911629269535973,False
LRRC8A,69,726,-0.0210108739404666,0.0073770867852144,-0.17841550405885565,-0.42548126159410415,0.06865025347639286,22221.0,0.12113736405659058,,0.8874097069466382,False
KIRREL1,69,726,0.1327438989945756,0.1393548981304144,-0.17838842731905194,-0.42545413761727435,0.06867728297917045,22756.0,0.20892527284364026,,0.9186518101008747,False
UBXN10,69,726,-0.0464393030497774,-0.03107444952815885,-0.17838340652547136,-0.4254491080653997,0.06868229501445697,23096.0,0.2846155266155611,,0.9417161672558666,False
SNCAIP,69,726,0.0280043340160071,0.050332790862136004,-0.17833722762677465,-0.4254028486235779,0.06872839337002859,22588.0,0.17743724873489153,,0.911335325122869,False
LRP10,69,726,0.0118800310427818,0.020657481367629203,-0.17828238185496648,-0.4253479072193376,0.06878314350940465,23710.0,0.463449077204396,,0.965086619004918,False
C10orf88,69,726,-0.0485173349346203,-0.0349673328681498,-0.17825456270876025,-0.42532003957720155,0.06881091415968107,23484.0,0.39135715982021235,,0.9595384692193891,False
GNG12,69,726,0.0963029877351881,0.10799013488982681,-0.17823816138676743,-0.42530360966702613,0.06882728689349127,22883.0,0.23528431403613315,,0.9220010837166663,False
PYY,69,726,-0.0613349023947417,-0.0397324623574085,-0.17823378738872359,-0.4252992280453666,0.0688316532679194,22565.0,0.1734172509713171,,0.9101098814974471,False
STEAP2,69,726,-0.1899937864631101,-0.18568107044167914,-0.1782186031794292,-0.42528401737235794,0.06884681101349954,23891.0,0.5261552007064176,,0.9733615477456946,False
DOCK2,69,726,0.066570276391143,0.07226268942244976,-0.1782137013931191,-0.4252791070434778,0.06885170425723963,23160.0,0.3007159974825786,,0.9460537800805741,False
NELFCD,69,726,-0.5510120407820387,-0.562600095242128,-0.17819218737317102,-0.4252575555328259,0.06887318078648386,23291.0,0.33552996356791165,,0.9462435905716101,False
SNX2,69,726,0.0907711566608357,0.100985450612407,-0.17816063500031634,-0.42522594818443615,0.06890467818380344,22800.0,0.2178039742072898,,0.9219552609810631,False
CNDP1,69,726,-0.0055143441529348,0.02793120478104565,-0.17808543747298455,-0.4251506196752768,0.06897974472930768,21587.0,0.05772005720386342,,0.8647829321317521,False
INHA,69,726,0.0961454815884837,0.10299263673500925,-0.17805095753898864,-0.4251160797013267,0.06901416462334939,23053.0,0.2741315851977987,,0.9413366814923659,False
PCK2,69,726,-0.0825445759373874,-0.05318982162100495,-0.17794947716330492,-0.42501442268510814,0.06911546835849833,21329.0,0.04141490113101557,,0.8615043157182634,False
SPI1,69,726,-0.0565581529523065,-0.06265674843695929,-0.17788227940236034,-0.4249471080125805,0.06918254920785982,23737.0,0.47253065903037517,,0.9664171269925627,False
GNG11,61,640,-0.0146933816968317,0.009885348743613149,-0.1778313833520839,-0.4406310474644334,0.08496828076026555,17316.0,0.14481954419763107,,0.891064890439752,False
NRN1,69,726,-0.0846089268658327,-0.060862955216489,-0.17771153899013944,-0.4247760707422441,0.06935299276196519,22582.0,0.17638192368171635,,0.9101098814974471,False
GSS,69,726,0.0418461577437082,0.043779599123079854,-0.17767761158709375,-0.4247420843851689,0.0693868612109814,24099.0,0.6032161803234048,,0.9813551749863859,False
NEUROG3,69,726,-0.2123877598314911,-0.16997980568256105,-0.17767190817025397,-0.42473637105887757,0.06939255471836964,21756.0,0.07105782401192966,,0.8691254040640592,False
RNF138,69,726,-0.1062575825787489,-0.08795602299933385,-0.17762761131572824,-0.42469199725121,0.06943677461975348,22301.0,0.1320336067724257,,0.8902200863229328,False
TMEM151B,69,726,-0.1052673352354053,-0.08712858043993146,-0.177577627250469,-0.42464192637591625,0.06948667187497823,22546.0,0.1701480412402716,,0.9101098814974471,False
TESPA1,69,726,-0.0088530981061772,0.0085254109645653,-0.17757604219458223,-0.4246403385675762,0.06948825417841173,22954.0,0.25100696267275846,,0.9347468011807335,False
CLEC3A,69,726,0.1059736193161161,0.1197573522268788,-0.17756635787020963,-0.42463063742688445,0.06949792168646521,22955.0,0.25123352368457785,,0.9347557825149846,False
RAPGEF5,69,726,0.0282325298487097,0.0412803098806617,-0.17754143565884692,-0.42460567194362636,0.06952280062593252,22013.0,0.09608799734289097,,0.885136979508582,False
HTR2C,69,726,0.0215063193358413,0.033572639641053253,-0.1775144592766465,-0.42457864872975504,0.06954973017646202,22301.0,0.1320336067724257,,0.8902200863229328,False
GALR1,69,726,0.063938713169903,0.0819175682567434,-0.1774483483365648,-0.42451242304948855,0.0696157263763589,22669.0,0.19214742183233424,,0.9148686725638836,False
TGFB2,69,726,-0.0021818192207882,0.01961903190858815,-0.17738379640774826,-0.4244477591274497,0.06968016631195315,22826.0,0.2231763102688269,,0.9220010837166663,False
AHDC1,69,726,-0.1077457520709764,-0.0965939954767843,-0.17733429547451848,-0.4243981723410251,0.06972958139198815,22893.0,0.2374555851311706,,0.923650480703367,False
GRM8,69,726,-0.0039778710421857,0.01404855727274415,-0.1773088256220646,-0.4243726583236136,0.06975500707948437,22424.0,0.15024822844710028,,0.8947529007920807,False
SPINK6,69,726,0.0973768445486297,0.1123706498796848,-0.17727500485131165,-0.42433877891712646,0.06978876921450314,22447.0,0.15385741449541268,,0.8977602666180425,False
PAPSS2,69,726,0.008571836530104,0.01131058519444675,-0.17725401907616103,-0.42431775676414213,0.06980971861182006,23412.0,0.36990217613586085,,0.9543514903805885,False
SERPINB7,69,726,0.0579476456534541,0.0656469207519563,-0.1771560790700383,-0.42421964704060044,0.06990748890052387,23132.0,0.2935988362568298,,0.9456656606648491,False
TMLHE,69,726,0.1544345642867959,0.1744676572550902,-0.17706986042009867,-0.4241332790623807,0.06999355822218334,22223.0,0.1214009199002005,,0.8874097069466382,False
ZFYVE16,69,726,-0.0917208850657531,-0.050290529415216806,-0.17703941464892664,-0.4241027805773335,0.07002395127948027,21445.0,0.048186881823791744,,0.8647829321317521,False
MCF2,69,726,0.0668155131183784,0.09346291791932584,-0.17703689093405192,-0.4241002524932997,0.07002647062519585,22142.0,0.111080519839017,,0.8874097069466382,False
CEP43,69,726,-0.3589421821913918,-0.2930858757914071,-0.17703056391772354,-0.42409391452365347,0.0700327866882064,22875.0,0.23355744390481958,,0.9220010837166663,False
HSPB6,69,726,-0.0354625817832981,-0.0211612377392645,-0.1770202090261587,-0.4240835417065649,0.07004312365424753,23026.0,0.2676851705209601,,0.9413366814923659,False
ABHD6,69,726,0.0477965352229834,0.05234296727315575,-0.17699909673586475,-0.424062392871681,0.07006419939995148,22371.0,0.14217756222542563,,0.891064890439752,False
HRC,69,726,0.0580272438015684,0.08801828960157855,-0.17697355216256885,-0.4240368040874981,0.07008969976236037,22127.0,0.10924763817912549,,0.8874097069466382,False
B4GALNT3,69,726,-0.0608864566305682,-0.0446444532580976,-0.17696510614089112,-0.424028343449397,0.07009813116761479,21797.0,0.07464885054189616,,0.8777236321749115,False
RHOBTB2,69,726,-0.0495235388039076,-0.0456182625510128,-0.17696328891999585,-0.42402652308376665,0.07009994524377497,23454.0,0.38232730570086715,,0.9565142700402829,False
SIK3,69,726,0.0204916420766249,0.0453671303776539,-0.1769072132427731,-0.42397035038237874,0.07015592389683256,22054.0,0.10066661834250662,,0.885136979508582,False
LRRC25,69,726,-0.0018017244091458,0.0069305815718038,-0.17689324576420729,-0.4239563587415538,0.07016986721313925,23028.0,0.2681590790800338,,0.9413366814923659,False
WBP11,69,726,-1.1866876139276905,-1.1791204997187112,-0.17683097243787968,-0.4238939777121502,0.07023203283639082,23347.0,0.3511740566406859,,0.9513866791164889,False
PRR32,69,726,0.0464411695592784,0.0466654665595534,-0.17682793519123327,-0.4238909352134881,0.07023506483102157,23711.0,0.4637836885826624,,0.965086619004918,False
PREX1,69,726,-0.0995327026351743,-0.06487365612306756,-0.1768048611116159,-0.42386782123704825,0.07025809901381647,21619.0,0.06007218614429167,,0.8647829321317521,False
KCNJ13,69,726,-0.0110007288423011,0.00309909984100265,-0.17680373152553824,-0.4238666896979647,0.07025922664688822,22796.0,0.21698578334686403,,0.9215471532905303,False
BRD2,69,726,-0.4150686732062736,-0.3927679726345056,-0.17679382235179816,-0.4238567633922219,0.07026911868862556,23603.0,0.42843208804339594,,0.9646931805781737,False
ZNF554,69,726,-0.042002116842305,-0.024601454520238798,-0.17674392217959184,-0.4238067769620199,0.07031893260283623,21965.0,0.09094109579692795,,0.8831269476389901,False
MYO3A,69,726,0.08943522700642,0.09845710492514201,-0.17661112346998215,-0.42367374881355846,0.07045150187359417,22376.0,0.1429244232856523,,0.891064890439752,False
FLT1,69,726,0.0102269857977137,0.042930455804616005,-0.17659934229914345,-0.4236619472964853,0.07046326269819839,22337.0,0.13717815216631626,,0.891064890439752,False
PCDHA12,69,726,-0.1167838938478132,-0.10480039552803075,-0.17658381620849206,-0.4236463943941449,0.0704787619771608,22904.0,0.2398602896846429,,0.9255293424435834,False
KRTAP10-5,69,726,0.1049921579018442,0.11630986634519674,-0.1765769793983612,-0.4236395457784129,0.07048558698169047,23045.0,0.2722105747251249,,0.9413366814923659,False
GOLGA2,69,726,-0.1683806091686822,-0.13840871255119586,-0.1764350094441595,-0.4234973307778678,0.0706273118895488,21711.0,0.06728076142991965,,0.8691254040640592,False
ZKSCAN5,69,726,-0.2143752868389729,-0.1969763074359299,-0.17642035112757246,-0.42348264717159784,0.07064194491645293,22207.0,0.1193049874039124,,0.8874097069466382,False
ZFP14,69,726,0.0647809061218001,0.0591658357394176,-0.1764110285364378,-0.4234733084974861,0.07065125142461051,24363.0,0.7076935466562458,,0.9825702845537101,False
CCDC8,69,726,-0.0994910986409624,-0.049025252071123404,-0.17640519806758226,-0.42346746797056045,0.07065707183539596,21764.0,0.07174716747063441,,0.8747689337702234,False
OPCML,69,726,0.0570684045037777,0.08974704793853765,-0.1763894484263184,-0.4234516911614441,0.07067279430880732,22183.0,0.11621438179020457,,0.8874097069466382,False
SLC6A16,69,726,-0.0210777572141693,0.02066903958788005,-0.17637035996347705,-0.42343256977458965,0.07069184984763552,22215.0,0.1203493817138193,,0.8874097069466382,False
EVPL,69,726,-0.0467116748025723,-0.023165906722041753,-0.17634938686214044,-0.42341156050269557,0.07071278677841472,22058.0,0.1011224687427979,,0.885136979508582,False
EMC7,69,726,-0.705184996784248,-0.6836331380232139,-0.17632240475968367,-0.4233845318727776,0.07073972235341025,22774.0,0.21252524480627866,,0.9213709295506245,False
LONRF1,69,726,0.1363370912422989,0.15545245666160468,-0.17626249732308233,-0.42332452115826996,0.0707995265121053,22303.0,0.1323154364919446,,0.8902200863229328,False
GGA1,69,726,-0.0743990714966954,-0.04962149309265555,-0.17622508375798657,-0.4232870431115396,0.07083687559556645,22073.0,0.10284656970252556,,0.885136979508582,False
