gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
PANK3,17,778,-0.1129343780551186,-0.14126979113999016,-0.04768531199925006,-0.5282175870906927,0.4328469630921925,6592.0,0.9825385991811019,,1.0,False
RSBN1,17,778,-0.0248766890543619,-0.02459789147208765,-0.047642367793964795,-0.5281746325941107,0.43288989700618113,6642.0,0.9757262015226357,,1.0,False
GABBR1,17,778,-0.0313511346873515,-0.042100616121271,-0.047578623241843386,-0.5281108727831224,0.4329536262994356,6629.0,0.986797025986055,,1.0,False
VEGFD,17,778,0.0825427067142283,0.08764349140480865,-0.04753956206503126,-0.5280718022661267,0.43299267813606424,6410.0,0.828836056637236,,0.9989860638479046,False
HS2ST1,17,778,-0.1087483006330556,-0.07444492751907089,-0.04750958770417845,-0.5280418207431027,0.43302264533474577,6219.0,0.6744040043421873,,0.9989860638479046,False
PTPRO,17,778,0.0605670074536867,0.0515992974822567,-0.04743358877369065,-0.5279658036734293,0.433098626126048,6508.0,0.9111666644113976,,0.9990732419190087,False
GHRH,17,778,0.0616085759078044,0.06938517180175355,-0.047416142358488275,-0.5279483530982697,0.43311606838129313,6429.0,0.8446808593711634,,0.9989860638479046,False
HOXC6,17,778,-0.2118755901916778,-0.1899425083663363,-0.047403556586156616,-0.5279357643259122,0.43312865115359894,5901.0,0.4474834929220469,,0.9966596513898347,False
FOXD3,17,778,-0.095437664537736,-0.0803922387012134,-0.04739795966334038,-0.5279301660692332,0.4331342467425524,6122.0,0.6005071229537948,,0.9989860638479046,False
MAF,17,778,-0.168031550703659,-0.13248228480686824,-0.047348406334280904,-0.5278806009374575,0.43318378826889564,5941.0,0.4734284000532114,,0.9966596513898347,False
PRP4K,17,778,-0.556430712672008,-0.4815863058805998,-0.04733248982584653,-0.5278646806406151,0.4331997009889221,5978.0,0.4981460008167907,,0.9978887804664471,False
FNDC11,17,778,-0.0632945290326188,-0.02822525896487305,-0.04727683714594656,-0.5278090147244148,0.4332553404325216,6025.0,0.5305076490884615,,0.9989860638479046,False
TIMP3,17,778,0.0106401003154547,0.0045118201714920494,-0.04726736887477733,-0.5277995442028844,0.4332648064533298,6713.0,0.9154006978634844,,0.9990732419190087,False
CWC22,17,778,-1.5553844654891391,-1.4407946588752238,-0.04726615358429972,-0.5277983286235967,0.43326602145499726,6028.0,0.5326089432286718,,0.9989860638479046,False
CPT2,17,778,-0.1507336964828264,-0.1720603022265341,-0.04724658357139086,-0.5277787539609545,0.43328558681817275,6844.0,0.8056139704317566,,0.9989860638479046,False
RAE1,17,778,-1.4878926304928564,-1.4809616072308258,-0.047245729778072426,-0.527777899964823,0.43328644040867825,6234.0,0.6861413310640941,,0.9989860638479046,False
PACS1,17,778,-0.2313952010876792,-0.2197043164662993,-0.04720417329997007,-0.5277363336196816,0.43332798701974146,6433.0,0.8480248573468027,,0.9989860638479046,False
CMTM1,17,778,0.0267359512138344,0.0444284157657431,-0.047177710159163375,-0.527709864200075,0.4333544438817483,6299.0,0.737850434683401,,0.9989860638479046,False
NCOA5,17,778,-0.18778770250352,-0.18911757294645715,-0.04717236830843548,-0.5277045210823355,0.4333597844654645,6442.0,0.855558773341406,,0.9989860638479046,False
OR51G2,13,688,0.020212230132045,0.0539490258024154,-0.04716355993604957,-0.5958770032878906,0.5015498834157914,3717.0,0.2969136925591461,,0.9915320609368711,False
C1QTNF1,17,778,-0.2250096886269573,-0.17636101360118417,-0.04714338583687375,-0.5276755317390408,0.43338876006529337,6232.0,0.684571896310151,,0.9989860638479046,False
METRNL,17,778,-0.0315361300676754,-0.034689009083824454,-0.04713678015824642,-0.5276689244948006,0.43339536417830776,6581.0,0.9731719821111968,,0.999748066762134,False
MAG,17,778,-0.1792860453065085,-0.1734397404850759,-0.04712953605339024,-0.5276616786732702,0.43340260656648966,6977.0,0.6979548591393847,,0.9989860638479046,False
ESX1,17,778,-0.0123163381416483,-0.01556678445792925,-0.04705378243539726,-0.5275859071193433,0.43347834224854875,6490.0,0.8959458700946288,,0.9990732419190087,False
S100A5,17,778,-0.1492153243833445,-0.12240713182708925,-0.04704916369214881,-0.5275812872834634,0.4334829598991658,6142.0,0.6154432664054295,,0.9989860638479046,False
PPP4R3B,17,778,-0.0364607727349719,-0.030049980330407552,-0.047023125155448424,-0.5275552425889724,0.4335089922780755,6026.0,0.5312076125417737,,0.9989860638479046,False
DDX53,17,778,0.0577642942339387,0.05252649018274565,-0.04702225331349653,-0.5275543705408996,0.43350986391390656,6442.0,0.855558773341406,,0.9989860638479046,False
USP45,17,778,0.0639562293561822,0.07362562570345904,-0.04697881546910442,-0.5275109224317734,0.4335532914935646,6451.0,0.8631058780922728,,0.9989860638479046,False
LDLRAD3,17,778,0.0132457209390919,0.026393736989511002,-0.0469506116526632,-0.5274827119556086,0.4335814886502822,5970.0,0.49274413921221205,,0.9974249105425649,False
CHST10,17,778,-0.0769929569918259,-0.0763671408780324,-0.04694427900089525,-0.5274763778090711,0.4335878198072806,6062.0,0.5567141771559536,,0.9989860638479046,False
DDIT3,17,778,-0.1728463049223097,-0.15648686686766686,-0.04693669515569502,-0.527468792174033,0.4335954018626429,6177.0,0.6419659311959094,,0.9989860638479046,False
OR2M3,13,688,-0.1039944851365242,-0.06289961439940256,-0.04693375378595758,-0.5956471431480298,0.5017796355761147,3948.0,0.4692353157169443,,0.9966596513898347,False
OCLN,17,778,-0.1353402279952944,-0.12404233867331929,-0.04686182125546769,-0.5273939006185873,0.43367025810765186,6557.0,0.9527503275217759,,0.999748066762134,False
RELCH,17,778,0.0918919861430741,0.06291598439584489,-0.04684005103820814,-0.5273721252732132,0.4336920231967969,7299.0,0.46425476574345537,,0.9966596513898347,False
RAG1,17,778,-0.0604902968417295,-0.0555489819834697,-0.0467459060936292,-0.5272779581796211,0.4337861459923627,6197.0,0.6573323075439781,,0.9989860638479046,False
NCBP2,17,778,-2.169802501070533,-2.175477684614794,-0.046729832230773226,-0.5272618805396009,0.43380221607805447,6544.0,0.9417006820944216,,0.9996104985989948,False
KNSTRN,17,778,0.0168540657428698,-0.03771192993309115,-0.04672241318890528,-0.5272544597547856,0.43380963337697503,7160.0,0.5595846637004078,,0.9989860638479046,False
GAPDH,17,778,-1.4247845839875388,-1.4566805886060545,-0.046602207669670784,-0.5271342260343659,0.4339298106950243,6288.0,0.7290081715616273,,0.9989860638479046,False
ATP4B,17,778,0.0761660720951198,0.0876834468436466,-0.046592632169740786,-0.5271246482910702,0.4339393839515886,6560.0,0.9553016139569043,,0.999748066762134,False
DYNLT3,17,778,-0.1171913885613746,-0.1269547286103262,-0.04659052699929529,-0.5271225426274835,0.43394148862889287,6498.0,0.9027062791128219,,0.9990732419190087,False
PGCKA1,17,778,-0.0142084183851428,-0.0179711633026683,-0.046550476577180123,-0.5270824828277024,0.4339815296733422,6795.0,0.8463525124577356,,0.9989860638479046,False
SLC7A10,17,778,-0.0934718598882396,-0.10783943060670514,-0.046472057203490354,-0.527004045115746,0.43405993070876525,6239.0,0.6900708319474977,,0.9989860638479046,False
CNP,17,778,-0.1368764325800628,-0.1491071406389469,-0.04625682468852232,-0.5267887624278224,0.4342751130507777,6368.0,0.794065539160358,,0.9989860638479046,False
IL31RA,17,778,-0.0962839891691952,-0.0707211149595881,-0.04624275732350174,-0.5267746917916603,0.43428917714465676,5956.0,0.4833669349056099,,0.9966596513898347,False
IL20RA,17,778,0.0439348039515612,0.06302906725045504,-0.04619598403394152,-0.5267279076328707,0.43433593956498767,6197.0,0.6573323075439781,,0.9989860638479046,False
SUMO1,17,778,-0.2064056401907086,-0.17422316074301053,-0.04619572504421162,-0.5267276485829872,0.4343361984945639,6319.0,0.7540157334525552,,0.9989860638479046,False
ABRACL,17,778,0.0658133013018127,0.0862337770162611,-0.04616614472891684,-0.5266980613995018,0.43436577194166814,6434.0,0.8488612869233888,,0.9989860638479046,False
TSC22D2,17,778,-0.5216412757865234,-0.41537346067734954,-0.04613645270680054,-0.5266683624876821,0.434395457074081,6312.0,0.7483451943283846,,0.9989860638479046,False
HLA-DMB,17,778,0.051084190267379,0.06389518332512185,-0.04612879435469032,-0.5266607023592556,0.43440311364987494,6445.0,0.8580730427629285,,0.9989860638479046,False
PMP22,17,778,-0.0447477412366564,-0.03496919591813265,-0.04609851148665279,-0.5266304124701472,0.43443338949684157,6272.0,0.7162110762471485,,0.9989860638479046,False
PAX1,17,778,-0.0236466994584403,-0.0290314013790112,-0.046090587628452785,-0.5266224867755648,0.43444131151865917,6442.0,0.855558773341406,,0.9989860638479046,False
PAXX,17,778,0.0062445273460885,-0.0153927239838272,-0.04606075755665793,-0.5265926497933757,0.4344711346800599,6763.0,0.8731880332968832,,0.9989860638479046,False
GFRAL,17,778,0.1356975308729987,0.13535168709612438,-0.04605244941552762,-0.5265843397283893,0.434479440897334,6524.0,0.9247238570914071,,0.9990732419190087,False
NUAK2,17,778,-0.0916182904293925,-0.0636732816144651,-0.04604711706314178,-0.5265790061414118,0.4344847720151283,6156.0,0.6259947030155829,,0.9989860638479046,False
RPS2,10,262,-1.8998995602451259,-1.9226912175400521,-0.04600875728430311,-0.6775330137239941,0.5855154991553879,1350.0,0.8714700327836842,,0.9989860638479046,False
ELF1,17,778,-0.1020979708149541,-0.09484506684063515,-0.04589249290890082,-0.5264243462494496,0.43463936043164797,6279.0,0.7218002486901177,,0.9989860638479046,False
TMPRSS13,17,778,-0.075935408516101,-0.02569037866906695,-0.045858868371630675,-0.5263907139565738,0.4346729772133124,6102.0,0.585737054753081,,0.9989860638479046,False
CAVIN2,17,778,0.0104629195202118,0.0416556100948045,-0.04584140679476311,-0.5263732483543808,0.43469043476485464,6050.0,0.5481460269628267,,0.9989860638479046,False
RGPD4,12,678,-0.4211354449993516,-0.37013386304067963,-0.04580922498521494,-0.6165922646241746,0.5249738146537448,3735.0,0.62712462442596,,0.9989860638479046,False
FNDC8,17,778,-0.0978640289559502,-0.08376709548736415,-0.045776732797683406,-0.5263085594616987,0.434755093866332,6059.0,0.5545660324911208,,0.9989860638479046,False
ARCN1,17,778,-1.249710359731975,-1.27675858259409,-0.04577170755986519,-0.526303533067357,0.43476011794762665,6292.0,0.7322194423766339,,0.9989860638479046,False
TMEM121,17,778,-0.0415271718370087,-0.023869022622969402,-0.04576969330503413,-0.526301518348995,0.4347621317389267,6503.0,0.9069351518260652,,0.9990732419190087,False
ITPKA,17,778,-0.1510947138017235,-0.1442517865731898,-0.04576384657259918,-0.5262956702711941,0.43476797712599574,6321.0,0.755638341873287,,0.9989860638479046,False
POMP,17,778,-0.4247550180739276,-0.4506644569809345,-0.045594330095988095,-0.5261261148626233,0.43493745467064715,6157.0,0.6267513503233397,,0.9989860638479046,False
SCN3A,17,778,0.0322617057172508,0.057107984141798254,-0.04549582096153083,-0.5260275831704628,0.4350359412474012,6052.0,0.5495695159264204,,0.9989860638479046,False
HLA-DOB,17,778,-0.0396133960891752,-0.0642725954024831,-0.04549363058611497,-0.5260253922940253,0.43503813112179535,6481.0,0.8883494554760879,,0.9990732419190087,False
SPAG7,17,778,-0.073744338746623,-0.02091443651823765,-0.0454739724257064,-0.5260057296381313,0.4350577847867185,6194.0,0.6550178905501236,,0.9989860638479046,False
VGF,17,778,-0.0035160640270569,0.00722107225983185,-0.04538631789845157,-0.52591805508943,0.4351454192925269,6711.0,0.917094990388725,,0.9990732419190087,False
C1orf185,17,778,0.1127226640281835,0.07958833609944391,-0.04538233899434817,-0.5259140752774092,0.4351493972887129,6771.0,0.8664642039108434,,0.9989860638479046,False
CTSC,17,778,0.129895483877798,0.1427218860101577,-0.045378553444012135,-0.5259102888633496,0.4351531819753253,6453.0,0.8647847357253138,,0.9989860638479046,False
GPR4,17,778,0.0370136621071294,0.056548177719752346,-0.045365025782156496,-0.525896758115567,0.43516670655125406,6434.0,0.8488612869233888,,0.9989860638479046,False
GAS8,17,778,-0.0082528240257722,-0.0050008279365021,-0.04535193521592499,-0.5258836645639947,0.43517979413214475,6619.0,0.9953148868366005,,1.0,False
CTTNBP2,17,778,0.0099930227949264,0.0111594571977971,-0.045350673914200834,-0.5258824029746727,0.43518105514627103,6351.0,0.7801031295504756,,0.9989860638479046,False
EMP1,17,778,0.0619942548252488,0.0743819578666723,-0.045350187723244714,-0.525881916672859,0.4351815412263696,6302.0,0.7402680505637835,,0.9989860638479046,False
ANGEL1,17,778,-0.0153654004595486,0.01109087491140735,-0.045304463996065636,-0.5258361825254161,0.4352272545332848,6526.0,0.9264201263894242,,0.9990732419190087,False
TIMD4,17,778,0.075130660198874,0.09913511985797215,-0.045175124728771075,-0.5257068138391131,0.435356564381571,6239.0,0.6900708319474977,,0.9989860638479046,False
ZNF804B,17,778,-0.037648549696638,-0.032471723711954906,-0.04515872479650288,-0.5256904101825882,0.43537296058958247,6573.0,0.9663621463946228,,0.999748066762134,False
COX8C,17,778,0.0306728184029276,0.00648941632017655,-0.045119474122704346,-0.5256511506008548,0.4354122023554461,6641.0,0.976577664604692,,1.0,False
HORMAD2,17,778,-0.1006640498910199,-0.11185070238152126,-0.045109713943607035,-0.5256413882078886,0.4354219603206746,6579.0,0.9714693203935365,,0.999748066762134,False
DIP2B,17,778,-0.2380534524827698,-0.21706627782325444,-0.04505868175693247,-0.5255903444535527,0.4354729809396877,6412.0,0.8305007732640138,,0.9989860638479046,False
FCRL1,17,778,0.0122538596444017,0.018267103206738647,-0.04497123450589485,-0.5255028774109531,0.4355604083991634,6194.0,0.6550178905501236,,0.9989860638479046,False
ZIK1,17,778,0.1143005939969002,0.096992229738985,-0.04495272202023203,-0.5254843607403697,0.43557891669990567,6551.0,0.9476492331437371,,0.999748066762134,False
S1PR1,17,778,-0.0454357926906856,-0.0097940696834301,-0.044907846040694664,-0.5254394746233485,0.43562378254195916,6051.0,0.5488575436814647,,0.9989860638479046,False
SEMA3A,17,778,-0.0089846181534111,0.00967241704893385,-0.04488088232469974,-0.5254125048211195,0.43565074017171995,5847.0,0.41377471934690113,,0.9962623131056418,False
SLC38A1,17,778,-0.1202800658124337,-0.08911767462675224,-0.04483435841108241,-0.5253659704147464,0.4356972535925816,6810.0,0.8338324824725077,,0.9989860638479046,False
FBRSL1,17,778,-0.0274428943278955,-0.0356745185147625,-0.04483294733128045,-0.5253645590168671,0.43569866435430615,6440.0,0.8538834063258656,,0.9989860638479046,False
RPS14,17,778,-2.0708785303671684,-2.068014700427799,-0.04482376695514661,-0.5253553765715907,0.4357078426612975,6440.0,0.8538834063258656,,0.9989860638479046,False
LAMTOR2,17,778,-0.558335260956135,-0.5649872947930117,-0.04481060580924049,-0.5253422124600654,0.4357210008415844,6414.0,0.8321662509587537,,0.9989860638479046,False
SCNN1A,17,778,0.0242859791139079,0.0150875619117792,-0.044794445717790475,-0.5253260487284308,0.43573715729284984,6601.0,0.9902040441113352,,1.0,False
CDYL2,17,778,0.0493826069970128,0.05027778165238565,-0.04477621332608506,-0.5253078122313154,0.4357553855791453,6428.0,0.8438452945455062,,0.9989860638479046,False
ZFAND4,17,778,0.1100209673374935,0.11805953190212046,-0.04476915906958439,-0.5253007563868476,0.43576243824767885,6288.0,0.7290081715616273,,0.9989860638479046,False
FLVCR1,17,778,-0.0242724891459301,0.02500862030611955,-0.04475329534580247,-0.525284889092934,0.43577829840132914,6238.0,0.6892842588877524,,0.9989860638479046,False
MCTP1,17,778,-0.1601716256376463,-0.1560028522159003,-0.04470237551906538,-0.5252339578152365,0.4358292067771058,6616.0,0.9978703933980463,,1.0,False
SOX4,17,778,-0.094019857485161,-0.022502767966595352,-0.04465008175208335,-0.5251816523018877,0.435881488797721,5433.0,0.2079339580285351,,0.9915320609368711,False
SH2D2A,17,778,0.0439478993636003,0.056824075640831445,-0.04461785282971585,-0.5251494161470207,0.435913710487589,6215.0,0.6712872402893955,,0.9989860638479046,False
SLC36A2,17,778,0.1263354416943237,0.1064824807913467,-0.044569488105809754,-0.5251010405793751,0.4359620643677556,6628.0,0.9876487603722598,,1.0,False
TFDP1,17,778,-0.4632595068762307,-0.585648964801935,-0.04456369397408888,-0.5250952451493546,0.4359678572011768,7099.0,0.6042257817556401,,0.9989860638479046,False
TET1,17,778,-0.0395741298469632,-0.03316699795578635,-0.04452238427945317,-0.5250539262032864,0.4360091576443801,6621.0,0.9936112408782406,,1.0,False
MIB2,17,778,-0.1225872822490608,-0.1213985446742579,-0.044518794486664036,-0.5250503356069575,0.4360127466336294,6445.0,0.8580730427629285,,0.9989860638479046,False
SQSTM1,17,778,-0.0881957447594164,-0.08089124014100915,-0.0445093367343719,-0.5250408757379503,0.43602220226920657,6583.0,0.9748747661000107,,0.999762811073142,False
PRPSAP2,17,778,0.0144263438546953,0.028585637013323048,-0.04446842245430159,-0.5249999523061427,0.43606310739753956,6601.0,0.9902040441113352,,1.0,False
TIMM9,17,778,-0.5153390553254698,-0.5556251924945317,-0.044446901244282376,-0.5249784262856207,0.436084623797056,6523.0,0.9238758502836327,,0.9990732419190087,False
BCL2L15,17,778,-0.0798784837313102,-0.07711189276225885,-0.04442581249023428,-0.5249573328199929,0.4361057078395244,6138.0,0.6124429895873338,,0.9989860638479046,False
UCHL3,17,778,-0.0766571991972419,-0.02943350940732315,-0.04433145562322656,-0.5248629548994694,0.4362000436530163,6249.0,0.6979548591393847,,0.9989860638479046,False
GNA13,17,778,-0.0188163205782258,-0.04561097470431805,-0.04432069807921321,-0.5248521949580057,0.43621079879957936,7104.0,0.6005071229537948,,0.9989860638479046,False
LRRC3C,17,778,-0.2127933261864225,-0.17809255476193953,-0.044252427710078625,-0.5247839093875465,0.43627905396738925,6026.0,0.5312076125417737,,0.9989860638479046,False
MCU,17,778,-0.0333585760202377,-0.0439010661818573,-0.04421867814848483,-0.5247501523198101,0.43631279602284045,6443.0,0.8563967015524506,,0.9989860638479046,False
