gene,d_unstratified,fdr_unstratified,cs_unstratified,d_tp53mut,fdr_tp53mut,n_lost_tp53mut,n_intact_tp53mut,d_tp53wt,fdr_tp53wt,n_lost_tp53wt,n_intact_tp53wt,confounding_class
PPP1R7,-0.3173,0.7292061268402719,0.0435,-0.4225,0.9999689672426924,52,376,0.0834,0.9842698268024307,15,209,not significant
CD2,-0.3169,0.8228039115189821,0.0268,-0.2851,0.9999689672426924,52,376,-0.3423,0.9640694767018199,15,209,not significant
RIMS2,-0.3165,0.7265651525977933,0.0439,-0.3112,0.9999689672426924,52,376,-0.3184,0.9468197969757868,15,209,not significant
ANAPC13,-0.3162,0.711128243547715,0.0468,-0.3763,0.9999689672426924,52,376,-0.068,0.9931994636270295,15,209,not significant
SLC25A42,-0.3161,0.6967120484934631,0.0496,-0.3141,0.9999689672426924,52,376,-0.3319,0.9563633211883463,15,209,not significant
FEZF2,-0.3161,0.5910446511533526,0.0722,-0.3008,0.9999689672426924,52,376,-0.47,0.8565507742402518,15,209,not significant
OR10R2,-0.3161,0.6021036362878708,0.0696,-0.1539,0.9999689672426924,48,364,-0.8049,0.8565507742402518,13,206,not significant
PPIL3,-0.316,0.6780490098953341,0.0533,-0.2407,0.9999689672426924,52,376,-0.4939,0.8801446036990509,15,209,not significant
GP1BA,-0.3159,0.7309160369568536,0.043,-0.29,0.9999689672426924,52,376,-0.423,0.9112847415567159,15,209,not significant
GHR,-0.3157,0.535812381260182,0.0856,-0.1818,0.9999689672426924,52,376,-0.5758,0.8565507742402518,15,209,not significant
RFXAP,-0.3156,0.6780490098953341,0.0533,-0.3426,0.9999689672426924,52,376,-0.254,0.9603079726896125,15,209,not significant
DDX19A,-0.3154,0.8004009429878707,0.0305,-0.3951,0.9999689672426924,52,376,-0.0659,0.9913274063935987,15,209,not significant
CAMTA1,-0.3151,0.5455513934264893,0.0829,-0.4107,0.9085634321589086,52,376,-0.035,0.963023961342515,15,209,not significant
TRNP1,-0.3149,0.743185830011085,0.0406,-0.2641,0.9999689672426924,52,376,-0.4594,0.945041109220993,15,209,not significant
NAV2,-0.3146,0.7265651525977933,0.0436,-0.1904,0.9999689672426924,52,376,-0.8882,0.8565507742402518,15,209,not significant
CBLL1,-0.3141,0.7808896751988128,0.0337,-0.3998,0.9999689672426924,52,376,-0.0463,0.9967766352539102,15,209,not significant
ZNF462,-0.3132,0.7570605260118588,0.0379,-0.2853,0.9999689672426924,52,376,-0.333,0.9503931024834732,15,209,not significant
TMT1B,-0.3129,0.6451632751223236,0.0596,-0.2432,0.9999689672426924,52,376,-0.5437,0.8565507742402518,15,209,not significant
GINS3,-0.3126,0.7297637036844843,0.0428,-0.2277,0.9999689672426924,52,376,-0.5256,0.8565507742402518,15,209,not significant
PSMB5,-0.3119,0.5559311675252981,0.0795,-0.2075,0.9999689672426924,52,376,-0.5348,0.8565507742402518,15,209,not significant
CD5L,-0.3119,0.5616487887061005,0.0781,-0.2539,0.9999689672426924,52,376,-0.4718,0.8565507742402518,15,209,not significant
LRRC8E,-0.3113,0.6451632751223236,0.0592,-0.1569,0.9999689672426924,52,376,-0.6807,0.8565507742402518,15,209,not significant
OR7G2,-0.3112,0.7119858820355325,0.0459,-0.2645,0.9999689672426924,48,364,-0.3657,0.8801446036990509,13,206,not significant
POM121,-0.311,0.7699766263888559,0.0353,-0.1981,0.9999689672426924,52,366,-0.7862,0.8565507742402518,15,201,not significant
OR5B3,-0.3104,0.7453279867772012,0.0396,-0.2078,0.9999689672426924,48,364,-0.5048,0.9473751286497097,13,206,not significant
WRN,-0.3102,0.8695492064204181,0.0188,-0.2947,0.9999689672426924,52,376,-0.4824,0.9616142835391615,15,209,not significant
BEX4,-0.3098,0.5559311675252981,0.079,-0.3244,0.9999689672426924,52,376,-0.1993,0.9388408184633097,15,209,not significant
MYDGF,-0.3095,0.6133609693268873,0.0657,-0.3045,0.9999689672426924,52,376,-0.3911,0.9020014318433378,15,209,not significant
RBM27,-0.3095,0.6780490098953341,0.0522,-0.323,0.9999689672426924,52,376,-0.1855,0.9603008580169177,15,209,not significant
CCNA1,-0.3092,0.5616487887061005,0.0775,-0.3385,0.9332002340907666,52,376,-0.3007,0.9473751286497097,15,209,not significant
TMC6,-0.309,0.6780490098953341,0.0521,-0.3564,0.9999689672426924,52,376,-0.2956,0.9122216046183111,15,209,not significant
CLHC1,-0.3089,0.6967120484934631,0.0485,-0.2773,0.9999689672426924,52,376,-0.4413,0.9015952170117766,15,209,not significant
BPTF,-0.3084,0.7119858820355325,0.0455,-0.2122,0.9999689672426924,52,376,-0.5564,0.9015952170117766,15,209,not significant
PCGF1,-0.3082,0.5233633374815786,0.0867,-0.1647,0.9999689672426924,52,376,-0.6409,0.8565507742402518,15,209,not significant
MACF1,-0.3082,0.8388826991670802,0.0235,-0.3254,0.9999689672426924,52,376,-0.2826,0.9020014318433378,15,209,not significant
HOXC11,-0.3079,0.6780490098953341,0.052,-0.1841,0.9999689672426924,52,376,-0.7165,0.8565507742402518,15,209,not significant
HMGB3,-0.3066,0.8808652279107885,0.0169,-0.3671,0.9999689672426924,18,104,-0.1323,0.9903985865032239,5,30,not significant
COTL1,-0.3065,0.7018898282449533,0.0471,-0.314,0.9999689672426924,52,376,-0.4036,0.9200234123462353,15,209,not significant
CFAP97D1,-0.3064,0.6780490098953341,0.0517,-0.1892,0.9999689672426924,52,376,-0.662,0.8565507742402518,15,209,not significant
WDSUB1,-0.3059,0.6780490098953341,0.0516,-0.1919,0.9999689672426924,52,376,-0.5735,0.8565507742402518,15,209,not significant
ROCK1,-0.3058,0.6956303534759828,0.0482,-0.3228,0.9999689672426924,52,376,-0.2837,0.9573783798598581,15,209,not significant
NBN,-0.3058,0.6780490098953341,0.0516,-0.3009,0.9999689672426924,52,376,-0.2144,0.946491484064894,15,209,not significant
KCNC3,-0.3052,0.7450009421953058,0.039,-0.3224,0.9999689672426924,52,376,-0.1796,0.9773453243544568,15,209,not significant
COPB1,-0.305,0.7219270726160641,0.0432,-0.2528,0.9999689672426924,52,376,-0.358,0.9121022004560391,15,209,not significant
ACADM,-0.305,0.6780490098953341,0.0515,-0.3013,0.9999689672426924,52,376,-0.3312,0.9758989096408398,15,209,not significant
WHR1,-0.305,0.6889998584401925,0.0493,-0.2253,0.9999689672426924,48,364,-0.465,0.8801446036990509,13,206,not significant
CIC,-0.3043,0.6967120484934631,0.0478,-0.4315,0.9999689672426924,52,376,0.0293,0.9960326303077046,15,209,not significant
GNAI2,-0.3038,0.7699766263888559,0.0345,-0.0807,0.9999689672426924,52,376,-0.8614,0.8828551705262868,15,209,not significant
GUCY1A2,-0.3036,0.8020157274075624,0.0291,-0.1903,0.9999689672426924,52,376,-0.6854,0.8565507742402518,15,209,not significant
NRXN3,-0.303,0.6967120484934631,0.0476,-0.2406,0.9999689672426924,52,376,-0.4859,0.9015952170117766,15,209,not significant
SPDL1,-0.3028,0.8408141093132098,0.0228,-0.2195,0.9999689672426924,52,376,-0.6674,0.9015952170117766,15,209,not significant
TCIM,-0.3025,0.6780490098953341,0.051,-0.2916,0.9999689672426924,52,376,-0.3167,0.9573783798598581,15,209,not significant
CSTA,-0.302,0.7418511611040706,0.0392,-0.2856,0.9999689672426924,52,376,-0.2837,0.9640694767018199,15,209,not significant
KRTAP16-1,-0.3018,0.6780490098953341,0.0509,-0.3222,0.9999689672426924,52,376,-0.1567,0.9425695266447127,15,209,not significant
COL10A1,-0.3017,0.6780490098953341,0.0509,-0.2478,0.9999689672426924,52,376,-0.4082,0.8801446036990509,15,209,not significant
DEGS2,-0.3014,0.7248447529296369,0.0421,-0.3227,0.9999689672426924,52,376,-0.2086,0.9365352008782819,15,209,not significant
NAA50,-0.3013,0.6967120484934631,0.0473,-0.2381,0.9999689672426924,52,376,-0.4142,0.9015952170117766,15,209,not significant
PLLP,-0.3011,0.7376382091097203,0.0398,-0.1544,0.9999689672426924,52,376,-0.7179,0.8646953223146893,15,209,not significant
TFCP2L1,-0.3009,0.7297637036844843,0.0412,-0.2895,0.9999689672426924,52,376,-0.2891,0.9880730097451718,15,209,not significant
RMDN2,-0.3008,0.6780490098953341,0.0508,-0.306,0.9999689672426924,52,376,-0.2258,0.9703613658207801,15,209,not significant
ECEL1,-0.3004,0.5559311675252981,0.0766,-0.232,0.9999689672426924,52,376,-0.4815,0.8565507742402518,15,209,not significant
ITPRIP,-0.3,0.6780490098953341,0.0506,-0.3379,0.9999689672426924,52,376,-0.1068,0.9616142835391615,15,209,not significant
EXOC3L4,-0.2997,0.7657630191124716,0.0347,-0.4136,0.9999689672426924,52,376,-0.0886,0.9895985154667237,15,209,not significant
SPECC1,-0.2996,0.5598093086198781,0.0755,-0.1786,0.9999689672426924,52,376,-0.564,0.8565507742402518,15,209,not significant
NANOG,-0.2994,0.8995271344185874,0.0138,-0.0884,0.9999689672426924,18,104,-0.9669,0.8801446036990509,5,30,not significant
CDH23,-0.2984,0.6967120484934631,0.0468,-0.2274,0.9999689672426924,52,376,-0.4995,0.8598269894453274,15,209,not significant
LLCFC1,-0.2982,0.7570605260118588,0.036,-0.2098,0.9999689672426924,52,376,-0.4811,0.9283903501386669,15,209,not significant
GPN1,-0.2982,0.6967120484934631,0.0468,-0.2831,0.9999689672426924,52,376,-0.3068,0.9157113964247774,15,209,not significant
MT4,-0.2982,0.6967120484934631,0.0468,-0.222,0.9999689672426924,52,376,-0.4667,0.9106963475350999,15,209,not significant
OPN4,-0.2981,0.6889998584401925,0.0482,-0.1649,0.9999689672426924,52,376,-0.6745,0.8565507742402518,15,209,not significant
HEPH,-0.2978,0.6780490098953341,0.0503,-0.2159,0.9999689672426924,52,376,-0.526,0.870743014543521,15,209,not significant
TMEM179,-0.2976,0.7292061268402719,0.0408,-0.2958,0.9999689672426924,52,376,-0.3452,0.9200234123462353,15,209,not significant
CHSY3,-0.2975,0.6780490098953341,0.0502,-0.3539,0.9999689672426924,52,376,-0.0741,0.9897559850645851,15,209,not significant
CD34,-0.2972,0.560815812476221,0.0747,-0.2925,0.9999689672426924,52,376,-0.2645,0.9283903501386669,15,209,not significant
OR5AN1,-0.297,0.7292061268402719,0.0407,-0.1395,0.9999689672426924,48,364,-0.7214,0.8565507742402518,13,206,not significant
FAM43B,-0.2967,0.7219270726160641,0.042,-0.3361,0.9999689672426924,52,376,-0.1,0.9851186467217348,15,209,not significant
TMTC2,-0.2964,0.7145134324027924,0.0433,-0.2346,0.9999689672426924,52,376,-0.4194,0.9235848676607653,15,209,not significant
TGM4,-0.2962,0.6780490098953341,0.05,-0.2229,0.9999689672426924,52,376,-0.4117,0.8828551705262868,15,209,not significant
L1CAM,-0.2961,0.711128243547715,0.0438,-0.1576,0.9999689672426924,52,376,-0.7368,0.8565507742402518,15,209,not significant
DIDO1,-0.296,0.7265651525977933,0.0411,-0.3833,0.9999689672426924,52,376,-0.1049,0.9851186467217348,15,209,not significant
LYRM4,-0.2959,0.7265651525977933,0.041,-0.3453,0.9999689672426924,52,376,-0.1231,0.9703613658207801,15,209,not significant
RRN3,-0.2958,0.9317321247622332,0.0091,-0.3653,0.9999689672426924,18,104,-0.0862,0.9880730097451718,5,30,not significant
PF4V1,-0.2956,0.6967120484934631,0.0464,-0.2799,0.9999689672426924,48,364,-0.2267,0.9503931024834732,13,206,not significant
CDKN1A,-0.2955,0.7248447529296369,0.0413,-0.217,0.9999689672426924,52,376,-0.2554,0.9640694767018199,15,209,not significant
CCN2,-0.2953,0.6780490098953341,0.0498,-0.3003,0.9999689672426924,52,376,-0.2713,0.9288241064541364,15,209,not significant
CPLX4,-0.2952,0.6780490098953341,0.0498,-0.3387,0.9999689672426924,52,376,-0.2136,0.9616142835391615,15,209,not significant
AFMID,-0.2947,0.6967120484934631,0.0463,-0.1977,0.9999689672426924,52,376,-0.6467,0.8565507742402518,15,209,not significant
ANKRD2,-0.2941,0.8922470905174421,0.0146,-0.3131,0.9999689672426924,52,376,-0.1653,0.9944362529877536,15,209,not significant
ISL1,-0.2939,0.9851360850459384,0.0019,-0.2976,0.9999689672426924,52,376,-0.3644,0.9640694767018199,15,209,not significant
STX8,-0.2936,0.6780490098953341,0.0495,-0.1277,0.9999689672426924,52,376,-0.749,0.8565507742402518,15,209,not significant
DNAH5,-0.2935,0.7689895804350773,0.0335,-0.2425,0.9999689672426924,52,376,-0.4324,0.9015952170117766,15,209,not significant
TSGA10,-0.2933,0.7219270726160641,0.0415,-0.376,0.9999689672426924,52,376,0.0565,0.9876957163692404,15,209,not significant
ECHS1,-0.293,0.8408141093132098,0.0221,-0.3978,0.9999689672426924,52,376,0.002,0.9872636093001865,15,209,not significant
STK38,-0.293,0.7297448080242098,0.0401,-0.3082,0.9999689672426924,52,376,-0.2194,0.9492797224876868,15,209,not significant
WSB2,-0.293,0.9949424194863864,0.0006,-0.2785,0.9999689672426924,52,376,-0.4282,0.9492797224876868,15,209,not significant
PDE9A,-0.2929,0.7645918294910587,0.0341,-0.1451,0.9999689672426924,52,376,-0.722,0.8565507742402518,15,209,not significant
RBFOX1,-0.2928,0.7578885384409507,0.0353,-0.2574,0.9999689672426924,52,376,-0.3256,0.9640694767018199,15,209,not significant
SGPP1,-0.2926,0.74474652978237,0.0375,-0.3034,0.9999689672426924,52,376,-0.3795,0.885589421157708,15,209,not significant
CDHR5,-0.2925,0.7900593135135635,0.0299,-0.2301,0.9999689672426924,52,376,-0.5129,0.8801446036990509,15,209,not significant
SLC16A2,-0.2922,0.6780490098953341,0.0493,-0.2855,0.9999689672426924,52,376,-0.1896,0.9473751286497097,15,209,not significant
CD68,-0.2921,0.6992448558603389,0.0454,-0.3105,0.9999689672426924,52,376,-0.266,0.9677476630852331,15,209,not significant
ANKRD9,-0.2919,0.8852978388547172,0.0154,-0.236,0.9999689672426924,52,376,-0.4297,0.9603008580169177,15,209,not significant
LRBA,-0.2919,0.7297637036844843,0.0399,-0.171,0.9999689672426924,52,376,-0.626,0.8565507742402518,15,209,not significant
IGF1R,-0.2919,0.8943774342954771,0.0142,-0.1601,0.9999689672426924,52,376,-0.7072,0.9106963475350999,15,209,not significant
TRIM9,-0.2917,0.6967120484934631,0.0458,-0.2081,0.9999689672426924,52,376,-0.4161,0.9015952170117766,15,209,not significant
CACNG4,-0.2915,0.662362604915881,0.0522,-0.2353,0.9999689672426924,52,376,-0.4921,0.8565507742402518,15,209,not significant
LYSMD3,-0.2915,0.7265651525977933,0.0404,-0.3645,0.9999689672426924,52,376,-0.041,0.9842698268024307,15,209,not significant
HKDC1,-0.2914,0.8004009429878707,0.0282,-0.2152,0.9999689672426924,52,376,-0.4574,0.9015952170117766,15,209,not significant
TMCO4,-0.2909,0.6956303534759828,0.0459,-0.4182,0.9085634321589086,52,376,0.1096,0.9640694767018199,15,209,not significant
OR5AS1,-0.2906,0.7450009421953058,0.0372,-0.18,0.9999689672426924,48,364,-0.6096,0.8565507742402518,13,206,not significant
BCCIP,-0.2906,0.8391304353595854,0.0221,-0.293,0.9999689672426924,52,376,-0.4671,0.9492797224876868,15,209,not significant
MT1X,-0.2904,0.7644949895520278,0.0339,-0.2778,0.9999689672426924,48,364,-0.3934,0.9200234123462353,13,206,not significant
RBM4,-0.2904,0.9024949901071614,0.0129,-0.3525,0.9999689672426924,18,104,-0.0923,0.9991485592656075,5,30,not significant
TACR1,-0.2901,0.7699766263888559,0.0329,-0.296,0.9999689672426924,52,376,-0.336,0.9614980034240307,15,209,not significant
ZDHHC3,-0.2899,0.6780490098953341,0.0489,-0.2491,0.9999689672426924,52,376,-0.2836,0.9503931024834732,15,209,not significant
METTL22,-0.2899,0.7265651525977933,0.0402,-0.3216,0.9999689672426924,52,376,-0.1187,0.9876957163692404,15,209,not significant
FOXM1,-0.2897,0.6889998584401925,0.0469,-0.2342,0.9999689672426924,52,376,-0.3529,0.9157113964247774,15,209,not significant
MBL2,-0.2896,0.7570605260118588,0.035,-0.1476,0.9999689672426924,52,376,-0.7237,0.8565507742402518,15,209,not significant
NTRK3,-0.2895,0.6780490098953341,0.0488,-0.2603,0.9999689672426924,52,376,-0.3495,0.9200234123462353,15,209,not significant
CD33,-0.2895,0.7018898282449533,0.0445,-0.2726,0.9999689672426924,52,376,-0.4087,0.9288241064541364,15,209,not significant
SOX3,-0.2892,0.8996402825756117,0.0133,-0.1321,0.9999689672426924,52,376,-0.7699,0.8785037499217365,15,209,not significant
TAF1C,-0.289,0.7297637036844843,0.0395,-0.2122,0.9999689672426924,52,376,-0.4897,0.8565507742402518,15,209,not significant
CEACAM3,-0.2887,0.7900593135135635,0.0295,-0.2284,0.9999689672426924,52,376,-0.3432,0.9015952170117766,15,209,not significant
RNF19A,-0.2881,0.560815812476221,0.0724,-0.3713,0.9085634321589086,52,376,0.0732,0.9944362529877536,15,209,not significant
TMEM178A,-0.2879,0.6780490098953341,0.0486,-0.3224,0.9999689672426924,52,376,-0.1252,0.9640694767018199,15,209,not significant
MUC15,-0.2875,0.8004009429878707,0.0278,-0.294,0.9999689672426924,52,376,-0.2402,0.9637137163827283,15,209,not significant
PGRMC1,-0.2874,0.6780490098953341,0.0485,-0.258,0.9999689672426924,52,376,-0.4439,0.8565507742402518,15,209,not significant
DLG2,-0.2874,0.7676276529784217,0.033,-0.1769,0.9999689672426924,52,376,-0.6226,0.8828551705262868,15,209,not significant
FGL1,-0.2874,0.7265651525977933,0.0399,-0.332,0.9999689672426924,52,376,-0.0892,0.9913274063935987,15,209,not significant
BPIFB1,-0.2873,0.5910446511533526,0.0656,-0.205,0.9999689672426924,52,376,-0.4147,0.905368768447597,15,209,not significant
NHLRC2,-0.2871,0.818258030768385,0.025,-0.3192,0.9999689672426924,52,376,-0.1625,0.9944362529877536,15,209,not significant
UTP6,-0.2869,0.887094148871769,0.0149,-0.2952,0.9999689672426924,52,376,-0.2606,0.9603079726896125,15,209,not significant
FAM83D,-0.2863,0.5581800841671161,0.0725,-0.2419,0.9999689672426924,52,376,-0.3921,0.905368768447597,15,209,not significant
OPN3,-0.2863,0.7265651525977933,0.0397,-0.2597,0.9999689672426924,52,376,-0.3234,0.9094652649440575,15,209,not significant
TEKT3,-0.2857,0.6780490098953341,0.0482,-0.2874,0.9999689672426924,52,376,-0.2237,0.9640694767018199,15,209,not significant
PTPRH,-0.2857,0.7770201173055511,0.0313,-0.2665,0.9999689672426924,52,376,-0.3079,0.9640694767018199,15,209,not significant
IGF2BP3,-0.2855,0.6780490098953341,0.0482,-0.3511,0.9999689672426924,52,376,-0.1682,0.9473751286497097,15,209,not significant
PCSK7,-0.2854,0.783853790212497,0.0302,-0.2818,0.9999689672426924,52,376,-0.3527,0.9514490027100453,15,209,not significant
OR6Q1,-0.2852,0.7119858820355325,0.0421,-0.3129,0.9999689672426924,48,364,-0.2071,0.9614980034240307,13,206,not significant
HSD11B2,-0.2851,0.7699766263888559,0.0324,-0.2564,0.9999689672426924,52,376,-0.3725,0.9033755444433901,15,209,not significant
SMG7,-0.2851,0.7219270726160641,0.0403,-0.2203,0.9999689672426924,52,376,-0.4538,0.9015952170117766,15,209,not significant
ZNF830,-0.2851,0.6780490098953341,0.0481,-0.2222,0.9999689672426924,52,376,-0.4447,0.8565507742402518,15,209,not significant
GRN,-0.2849,0.6451632751223236,0.0542,-0.2605,0.9999689672426924,52,376,-0.2527,0.9503931024834732,15,209,not significant
PAQR9,-0.2848,0.5581800841671161,0.0721,-0.2649,0.9999689672426924,52,376,-0.4366,0.8785037499217365,15,209,not significant
OR5M3,-0.2846,0.7842930981194082,0.03,-0.2329,0.9999689672426924,48,364,-0.369,0.9603008580169177,13,206,not significant
SKA1,-0.2845,0.7413103877068196,0.037,-0.2713,0.9999689672426924,52,376,-0.2738,0.9872636093001865,15,209,not significant
SESN2,-0.2843,0.7808896751988128,0.0305,-0.1808,0.9999689672426924,52,376,-0.5497,0.8801446036990509,15,209,not significant
CPEB1,-0.2843,0.7808896751988128,0.0305,-0.2624,0.9999689672426924,52,376,-0.3885,0.9015952170117766,15,209,not significant
TMEM210,-0.2841,0.6967120484934631,0.0446,-0.1982,0.9999689672426924,52,376,-0.5142,0.868747161923697,15,209,not significant
KPNA2,-0.2841,0.8020157274075624,0.0272,-0.3734,0.9999689672426924,52,376,0.0165,0.9745285607498043,15,209,not significant
NIPAL3,-0.2835,0.7900220456989416,0.029,-0.2461,0.9999689672426924,52,376,-0.3669,0.9563633211883463,15,209,not significant
GOLGB1,-0.2834,0.6655229512790012,0.0501,-0.2408,0.9999689672426924,52,376,-0.3638,0.9015952170117766,15,209,not significant
ZNF772,-0.283,0.6967120484934631,0.0444,-0.3018,0.9999689672426924,52,376,-0.1763,0.9876257993011279,15,209,not significant
PAFAH1B3,-0.283,0.6780490098953341,0.0478,-0.1093,0.9999689672426924,52,376,-0.7392,0.8565507742402518,15,209,not significant
SUPT5H,-0.2826,0.7525121861001081,0.0349,-0.1641,0.9999689672426924,52,376,-0.6507,0.8565507742402518,15,209,not significant
BRD3,-0.2825,0.5598093086198781,0.0712,-0.1818,0.9999689672426924,52,376,-0.5895,0.8565507742402518,15,209,not significant
OR14J1,-0.2823,0.8659653106558459,0.0176,-0.129,0.9999689672426924,48,364,-0.8754,0.8565507742402518,13,206,not significant
ALKBH3,-0.282,0.8228039115189821,0.0239,-0.3523,0.9999689672426924,52,376,-0.0578,0.9876257993011279,15,209,not significant
KRT28,-0.2817,0.5559311675252981,0.0718,-0.268,0.9999689672426924,52,376,-0.2055,0.9157113964247774,15,209,not significant
SLC38A6,-0.2816,0.6780490098953341,0.0475,-0.3139,0.9999689672426924,52,376,-0.2522,0.945041109220993,15,209,not significant
LENG1,-0.2816,0.7586037220629763,0.0338,-0.3095,0.9999689672426924,52,376,-0.1977,0.9663048470719819,15,209,not significant
LIG1,-0.2815,0.8273583178811125,0.0232,-0.3032,0.9999689672426924,52,376,-0.3199,0.9656661013265347,15,209,not significant
CDC25B,-0.2815,0.8497881174843471,0.0199,-0.3336,0.9999689672426924,52,376,0.002,0.9960326303077046,15,209,not significant
VGLL1,-0.2813,0.818258030768385,0.0245,-0.3251,0.9999689672426924,52,376,0.0179,0.9960326303077046,15,209,not significant
WBP4,-0.2812,0.7839078168533321,0.0297,-0.2831,0.9999689672426924,52,376,-0.3054,0.9503931024834732,15,209,not significant
