cancer_type,gene,cohens_d,p_value,n_lost,n_intact,median_dep_lost,median_dep_intact,fdr,composite_score,gene_set
Pan-cancer (RAS-excluded),TEAD3,0.0318,0.5363708444273618,67,585,-0.2649,-0.2891,0.979994458062668,0.0003,
Pan-cancer (RAS-excluded),ZBTB7B,0.0318,0.6037436189463201,67,585,-0.1061,-0.1039,0.9823944221865751,0.0002,
Pan-cancer (RAS-excluded),CHD9,0.0318,0.9661374225213591,67,585,0.0144,0.0104,0.9979043044209654,0.0,
Pan-cancer (RAS-excluded),VMA12,0.0318,0.5985015564766184,67,585,-0.7066,-0.7212,0.9823944221865751,0.0002,
Pan-cancer (RAS-excluded),TTC27,0.0319,0.8121906136064367,67,585,-1.6689,-1.6632,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),PCDHGA4,0.0319,0.7661325692371777,61,570,-0.1109,-0.1104,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),CNPY4,0.0319,0.8052933262830182,67,585,-0.212,-0.2081,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),GEMIN6,0.0319,0.43303150701271953,67,585,-0.8679,-0.9245,0.9677910102825864,0.0005,
Pan-cancer (RAS-excluded),WFDC10A,0.0319,0.9661374225213591,67,585,-0.0132,-0.0127,0.9979043044209654,0.0,
Pan-cancer (RAS-excluded),PNPLA8,0.0319,0.9535877580669573,67,585,-0.0468,-0.0499,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CTSL,0.032,0.6085269537621574,67,585,-0.021,-0.0217,0.9823944221865751,0.0002,
Pan-cancer (RAS-excluded),SLC12A2,0.032,0.6761776841561915,67,585,0.0469,0.0471,0.9868289567495749,0.0002,
Pan-cancer (RAS-excluded),MOB3B,0.032,0.9209114323982054,67,585,0.0368,0.0491,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CREM,0.032,0.6152518170483805,67,585,0.1613,0.1571,0.9824449032682376,0.0002,
Pan-cancer (RAS-excluded),INSL3,0.032,0.7418876557013396,67,585,0.0027,-0.0042,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),KCTD2,0.032,0.9770571065224026,67,585,-0.16,-0.1586,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),UNC45B,0.032,0.8775592600953381,67,585,-0.1118,-0.123,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),C16orf95,0.0321,0.6562664034628947,67,585,-0.1595,-0.1626,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),NUCB2,0.0321,0.7533003415882094,67,585,0.0897,0.0928,0.9913708935793162,0.0001,
Pan-cancer (RAS-excluded),DPYSL3,0.0321,0.749663046247725,67,585,0.1049,0.1012,0.9903638165672995,0.0001,
Pan-cancer (RAS-excluded),KNCN,0.0321,0.8862046079644637,67,585,-0.0538,-0.0617,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),TSSC4,0.0321,0.9819724900690079,67,585,0.1034,0.1061,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),DSTN,0.0321,0.9192806543360453,67,585,-0.2344,-0.2311,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),AP2A2,0.0322,0.4793645215766551,67,585,0.1228,0.0988,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),SMG9,0.0323,0.7310463848787824,67,585,-0.1088,-0.1078,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),INMT,0.0323,0.5670283849839052,67,585,0.0019,-0.0136,0.9823944221865751,0.0002,
Pan-cancer (RAS-excluded),LETMD1,0.0323,0.56934951111578,67,585,-0.0539,-0.0665,0.9823944221865751,0.0002,
Pan-cancer (RAS-excluded),TRAPPC4,0.0323,0.9236301316542126,67,585,-1.0298,-1.0112,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),PTGDR2,0.0323,0.8943219607057241,67,585,0.071,0.0721,0.9963396755150257,0.0001,
Pan-cancer (RAS-excluded),PSG5,0.0323,0.7233352307988421,67,585,-0.0841,-0.0897,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),SPRY1,0.0323,0.889450165322096,67,585,0.0879,0.0911,0.9961234093825128,0.0001,RAS feedback
Pan-cancer (RAS-excluded),MIF,0.0323,0.7538204045940423,67,585,-0.0414,-0.042,0.9914128545815925,0.0001,
Pan-cancer (RAS-excluded),ZNF225,0.0324,0.9541331789975639,67,585,-0.1104,-0.116,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),OSBPL5,0.0324,0.4900641512851388,67,585,0.0391,0.03,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),BID,0.0324,0.9950830191139223,67,585,0.0453,0.0482,0.9993194113770466,0.0,
Pan-cancer (RAS-excluded),KLF14,0.0324,0.8732419903648825,67,585,-0.0074,-0.0065,0.9953303992568417,0.0001,
Pan-cancer (RAS-excluded),PDCD4,0.0324,0.7989400058440344,67,585,0.0755,0.071,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),ABI3,0.0324,0.6253998624374328,67,585,0.0422,0.0297,0.9839588188603887,0.0002,
Pan-cancer (RAS-excluded),ACTN1,0.0324,0.7741877914415128,67,585,-0.0982,-0.1153,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),AVEN,0.0324,0.3559995751210032,67,585,-0.0714,-0.1043,0.9494544851711074,0.0007,
Pan-cancer (RAS-excluded),METTL3,0.0325,0.7799613389843287,67,585,-0.6993,-0.6822,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),DDX20,0.0326,0.8570868454509413,67,585,-1.0803,-1.0596,0.9949424194863865,0.0001,
Pan-cancer (RAS-excluded),SERPINA9,0.0326,0.4675338828587038,67,585,0.0934,0.0757,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),KHDRBS1,0.0326,0.8905324324170212,67,585,-0.1692,-0.1645,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),TMEM95,0.0326,0.33706024505196863,67,585,0.003,-0.0052,0.942520063980189,0.0008,
Pan-cancer (RAS-excluded),TMEM232,0.0326,0.8851231767828042,67,585,0.1052,0.1114,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),OR13G1,0.0326,0.7768725987105156,61,570,0.0787,0.0892,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),DTYMK,0.0327,0.9590429034298605,67,585,-1.6205,-1.6404,0.9975894567911703,0.0,
Pan-cancer (RAS-excluded),COX7A2,0.0328,0.9268275797180667,23,134,-0.0237,-0.0406,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CCDC185,0.0328,0.7434406565631866,67,585,0.0338,0.034,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),ARMC3,0.0328,0.8824205391875684,67,585,0.0881,0.0941,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),HMGCR,0.0328,0.7679036000700971,67,585,-0.8706,-0.8396,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),SH3BP5L,0.0329,0.9356025846544549,67,585,-0.2258,-0.2159,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CNOT10,0.0329,0.8058233566631133,67,585,-0.1059,-0.1002,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),LDLRAD1,0.0329,0.7836417658238444,67,585,-0.1104,-0.1112,0.9926867186850833,0.0001,
Pan-cancer (RAS-excluded),TRAPPC3L,0.0329,0.8116595280118251,67,585,0.1078,0.1075,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),PELP1,0.033,0.7846942100163119,67,585,-1.3319,-1.332,0.9928275387949823,0.0001,
Pan-cancer (RAS-excluded),RNF130,0.033,0.701895134344602,67,585,0.0694,0.0619,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),FAM171A2,0.033,0.8824205391875684,67,585,-0.1508,-0.1504,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),HES6,0.033,0.8052933262830182,67,585,-0.1423,-0.1275,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),PPP2R5C,0.0331,0.797353735601918,67,585,-0.1723,-0.1386,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),OR6B3,0.0331,0.8284050679378383,61,552,-0.062,-0.0569,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),CASTOR1,0.0331,0.8431337335982803,67,585,-0.1233,-0.1158,0.9949424194863865,0.0001,
Pan-cancer (RAS-excluded),APLP1,0.0331,0.9912588201813007,67,585,-0.1575,-0.1573,0.9992276762239096,0.0,
Pan-cancer (RAS-excluded),LYZL4,0.0332,0.7044355145615002,67,585,-0.0475,-0.0368,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),PDE7A,0.0332,0.8759398500001543,67,585,-0.0551,-0.0527,0.9958456410317503,0.0001,
Pan-cancer (RAS-excluded),ANO7,0.0332,0.5735389316561141,67,585,0.0653,0.0517,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),COX6B1,0.0332,0.9013659945392504,67,585,-0.4034,-0.3928,0.9970947017753858,0.0,
Pan-cancer (RAS-excluded),LXN,0.0332,0.9584972983478726,67,585,0.1302,0.1277,0.9975894567911703,0.0,
Pan-cancer (RAS-excluded),OR8B8,0.0332,0.5862659550686473,61,570,0.0633,0.0636,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),RNH1,0.0332,0.995629344517455,67,585,-0.1254,-0.0988,0.9993194113770466,0.0,
Pan-cancer (RAS-excluded),NIP7,0.0332,0.5052568910882203,67,585,-2.1924,-2.2269,0.978185255550805,0.0003,
Pan-cancer (RAS-excluded),CTNNBIP1,0.0333,0.815378933565423,67,585,-0.0878,-0.0993,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),OSBP,0.0333,0.8047633853577935,67,585,-0.4462,-0.4608,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),MRGPRX1,0.0333,0.8084748422116533,67,585,-0.1115,-0.115,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),HMOX2,0.0333,0.8791791827763351,67,585,-0.0469,-0.0596,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),NTRK2,0.0333,0.7090165012926759,67,585,0.1374,0.126,0.9886359968543719,0.0002,
Pan-cancer (RAS-excluded),CLEC2L,0.0334,0.9432291805815657,67,585,0.0327,0.0318,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),PSMC2,0.0334,0.9399599610871365,67,585,-1.4618,-1.448,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),RHBDF2,0.0334,0.9863423003411349,67,585,-0.1665,-0.1746,0.9987070860814778,0.0,
Pan-cancer (RAS-excluded),IFI35,0.0334,0.6681849905933134,67,585,-0.0681,-0.0751,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),TMEM204,0.0334,0.9732346230930488,67,585,-0.0836,-0.0679,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),CC2D1A,0.0334,0.6459087997272561,67,585,0.0106,0.0052,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),FAM181A,0.0335,0.7731393857080592,67,585,-0.0896,-0.0923,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),SHROOM4,0.0335,0.9661374225213591,67,585,0.0107,0.0259,0.9979043044209654,0.0,
Pan-cancer (RAS-excluded),EHD2,0.0335,0.8921562149445218,67,585,-0.011,-0.019,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),TPRN,0.0335,0.9655915879304582,67,585,0.0199,0.0165,0.9979043044209654,0.0,
Pan-cancer (RAS-excluded),FLG2,0.0336,0.705961328994905,67,585,-0.0158,-0.0362,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),TEX15,0.0336,0.7804868145365288,67,585,0.1174,0.1166,0.9919839149032108,0.0001,
Pan-cancer (RAS-excluded),NSG1,0.0336,0.8683895761900755,67,585,0.0781,0.0764,0.9951664807975446,0.0001,
Pan-cancer (RAS-excluded),TBX21,0.0336,0.889450165322096,67,585,-0.1035,-0.1063,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),POU4F3,0.0337,0.821764702316618,67,585,0.0429,0.0349,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),TMEM31,0.0337,0.5782109110875138,67,585,0.1056,0.0949,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),FAM83G,0.0337,0.6449258918254599,67,585,-0.028,-0.032,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),INSYN2A,0.0337,0.9961756719701652,67,585,0.0658,0.0774,0.9993194113770466,0.0,
Pan-cancer (RAS-excluded),HADHA,0.0337,0.9176502157192409,67,585,-0.1725,-0.1826,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),RGS4,0.0337,0.7768106043194488,67,585,0.0524,0.0699,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),OCLN,0.0337,0.8824205391875684,67,585,-0.1217,-0.1316,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),COL12A1,0.0337,0.948679978384844,67,585,0.0088,0.0152,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),MFAP5,0.0338,0.9290701758202726,67,585,0.0005,0.0107,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),HEXIM2,0.0338,0.6533002273178885,67,585,-0.1041,-0.1063,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),SLC23A2,0.0338,0.6882352089494117,67,585,0.0294,0.0214,0.9874966417277667,0.0002,
Pan-cancer (RAS-excluded),CD151,0.0338,0.5109624479856039,67,585,-0.1407,-0.1681,0.9793104017325637,0.0003,
Pan-cancer (RAS-excluded),KLK8,0.0338,0.7559017712943528,67,585,-0.0076,-0.0145,0.9914128545815925,0.0001,
Pan-cancer (RAS-excluded),LRP5,0.0338,0.8116595280118251,67,585,-0.15,-0.1646,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),CFAP126,0.0339,0.9508609845500471,67,585,-0.0408,-0.0311,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),SSX1,0.0339,0.6852132426037686,67,585,-0.084,-0.0863,0.987121351851376,0.0002,
Pan-cancer (RAS-excluded),BRWD3,0.0339,0.7182099656021156,67,585,0.0287,0.0184,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),OLFML2B,0.0339,0.7799613389843287,67,585,-0.0926,-0.1048,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),OR10H3,0.0339,0.9449146685432762,61,570,0.0395,0.0398,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),SLC16A7,0.0339,0.8791791827763351,67,585,-0.0738,-0.0717,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),ZNRF2,0.034,0.9934440577597524,67,585,0.0067,0.013,0.9993194113770466,0.0,
Pan-cancer (RAS-excluded),ARIH1,0.034,0.9879810918804296,67,585,-1.3452,-1.3784,0.9990578414908797,0.0,
Pan-cancer (RAS-excluded),ULK1,0.034,0.5730727196534211,67,585,-0.0046,-0.0162,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),SOX8,0.034,0.8802594127039677,67,585,0.0324,0.0315,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),RAB35,0.0341,0.6478764700001396,67,585,-0.1014,-0.0915,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),TMEM41A,0.0341,0.7825897172977326,67,585,-0.023,-0.0152,0.992265324626336,0.0001,
Pan-cancer (RAS-excluded),EMC7,0.0342,0.7486248367000864,67,585,-0.6708,-0.6841,0.9897944216833248,0.0002,
Pan-cancer (RAS-excluded),DRAXIN,0.0342,0.8975720520581696,67,585,0.1118,0.0985,0.997048969486745,0.0,
Pan-cancer (RAS-excluded),CERCAM,0.0343,0.7548608654489338,67,585,-0.1941,-0.1987,0.9914128545815925,0.0001,
Pan-cancer (RAS-excluded),ZFHX3,0.0343,0.890608878440516,67,567,0.0195,0.0204,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),IFNE,0.0343,0.7003725014772,67,585,0.145,0.1518,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),C2orf15,0.0344,0.8862046079644637,67,585,-0.0499,-0.0499,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),OR10H5,0.0344,0.796197180917316,61,570,-0.1589,-0.1606,0.9934179283630181,0.0001,
Pan-cancer (RAS-excluded),FAAP24,0.0345,0.7684267066991208,67,585,-0.3666,-0.3601,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),MRPL15,0.0345,0.815378933565423,67,585,-0.5003,-0.4938,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),SCAF4,0.0345,0.7434406565631866,67,585,-0.2095,-0.2189,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),TBCCD1,0.0345,0.7836417658238444,67,585,0.043,0.0346,0.9926867186850833,0.0001,
Pan-cancer (RAS-excluded),NDUFB1,0.0345,0.9782181602423423,23,134,-0.7313,-0.7238,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),NIT1,0.0345,0.9530423588723419,67,585,-0.0251,-0.0132,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),TMEM214,0.0345,0.6983441968261292,67,585,-0.0521,-0.0562,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),KLF2,0.0346,0.926893745971031,67,585,-0.0632,-0.0612,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CNTNAP1,0.0346,0.7424052062397223,67,585,-0.2113,-0.2143,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),REG1A,0.0346,0.7223091759456942,67,585,-0.061,-0.0725,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),ACP2,0.0347,0.6351311561761448,67,585,0.0407,0.0312,0.9841370715577771,0.0002,
Pan-cancer (RAS-excluded),ZNF704,0.0347,0.49697875491474264,67,585,0.0633,0.0655,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),ZDHHC17,0.0347,0.7320766149882774,67,585,-0.0065,-0.0216,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),SLC44A5,0.0347,0.49697875491474264,67,585,0.0982,0.0958,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),ZBTB8A,0.0347,0.5039450059981286,67,585,-0.0432,-0.0516,0.978185255550805,0.0003,
Pan-cancer (RAS-excluded),IPO4,0.0347,0.42424477988772913,67,585,-0.0825,-0.1093,0.9658317839680748,0.0005,
Pan-cancer (RAS-excluded),ARHGEF9,0.0348,0.6552770729095152,67,585,0.0546,0.0454,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),AHNAK2,0.0348,0.49049479248318784,67,585,0.1336,0.1064,0.9773106863644523,0.0003,
Pan-cancer (RAS-excluded),SLC13A3,0.0348,0.7621564522912738,67,585,0.0146,0.0022,0.9918156140528944,0.0001,
Pan-cancer (RAS-excluded),PHYKPL,0.0348,0.6562664034628947,67,585,-0.0845,-0.0853,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),HRH4,0.0348,0.7434406565631866,67,585,0.0013,-0.0062,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),DMTN,0.0349,0.7008799123536855,67,585,0.0643,0.052,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),MIOS,0.0349,0.7331073282382017,67,585,-0.384,-0.4189,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),ZNF146,0.0349,0.813253043792248,67,585,0.2073,0.1959,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),PMCH,0.0349,0.5114027271117294,67,585,0.0947,0.0774,0.9793104017325637,0.0003,
Pan-cancer (RAS-excluded),SCARA5,0.0349,0.8399205986685768,67,585,0.0904,0.09,0.9949424194863865,0.0001,
Pan-cancer (RAS-excluded),PCDHB1,0.0349,0.8249620489973447,67,585,-0.0475,-0.0448,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),SEPTIN5,0.0349,0.924347960228381,61,570,-0.1028,-0.1081,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),PRSS35,0.035,0.9497704344290984,67,585,-0.0228,-0.0153,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),SATB1,0.035,0.8212320973869573,67,585,-0.0402,-0.0358,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),RTP3,0.035,0.7574639605632697,67,585,0.0089,0.0078,0.9914128545815925,0.0001,
Pan-cancer (RAS-excluded),EOGT,0.0351,0.648368772853356,67,585,-0.0304,-0.0366,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),RBM7,0.0351,0.7878538983240247,67,585,-0.0313,-0.032,0.993302184314158,0.0001,
Pan-cancer (RAS-excluded),CSH2,0.0351,0.8124103734447201,61,552,-0.4307,-0.4447,0.9935679037459302,0.0001,
Pan-cancer (RAS-excluded),C4orf17,0.0351,0.9366917530734242,67,585,0.0744,0.0771,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),UBE3B,0.0351,0.6572563372067314,67,585,0.0493,0.0405,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),ERICH4,0.0351,0.7147955772582955,61,570,-0.089,-0.0836,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),GDF5,0.0352,0.9497704344290984,67,585,-0.0779,-0.0835,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),PPBP,0.0352,0.795768301833734,67,585,0.0663,0.0586,0.9934179283630181,0.0001,
Pan-cancer (RAS-excluded),ARHGEF37,0.0352,0.8581620721903627,67,585,0.0954,0.0945,0.9949424194863865,0.0001,
Pan-cancer (RAS-excluded),SP140L,0.0352,0.8883681042220772,67,585,0.0913,0.0962,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),ASIC2,0.0352,0.7444765711044868,67,585,0.0307,0.0434,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),GPM6A,0.0352,0.7336228655073814,67,585,0.1269,0.1312,0.9889032237015041,0.0002,
Pan-cancer (RAS-excluded),WHAMM,0.0353,0.8651573737793342,67,585,-0.1925,-0.1985,0.9951664807975446,0.0001,
Pan-cancer (RAS-excluded),SLAMF6,0.0353,0.6278266609471379,67,585,0.0163,0.0098,0.9839588188603887,0.0002,
Pan-cancer (RAS-excluded),BEST3,0.0353,0.7715675535505219,67,585,-0.0753,-0.0797,0.9919488452605149,0.0001,
Pan-cancer (RAS-excluded),ARHGDIA,0.0353,0.6887393558927721,67,585,-0.0265,-0.0429,0.9875877961226148,0.0002,
Pan-cancer (RAS-excluded),KIRREL1,0.0354,0.27627779822502896,67,585,0.1688,0.1416,0.9332963828132996,0.0011,
Pan-cancer (RAS-excluded),LMCD1,0.0354,0.5345672724152393,67,585,0.1379,0.135,0.9796939658296868,0.0003,
Pan-cancer (RAS-excluded),TEX10,0.0354,0.34609688154601037,67,585,-0.6735,-0.6865,0.9474917726075525,0.0008,
Pan-cancer (RAS-excluded),SLC12A7,0.0354,0.8889091088983389,67,585,-0.0217,-0.015,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),SIN3B,0.0354,0.8926975766269769,67,585,0.0021,-0.0101,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),FBXO3,0.0355,0.948679978384844,67,585,-0.1211,-0.109,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),GFRAL,0.0355,0.3785552337666508,67,585,0.1474,0.1224,0.9580342868454703,0.0007,
Pan-cancer (RAS-excluded),GPRIN1,0.0355,0.9819724900690079,67,585,-0.0704,-0.0646,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),SF1,0.0355,0.856549331385514,67,585,-2.6233,-2.6722,0.9949424194863865,0.0001,
Pan-cancer (RAS-excluded),RNASE6,0.0355,0.4926510468850578,67,585,0.0958,0.0853,0.9773106863644523,0.0004,
Pan-cancer (RAS-excluded),ACKR3,0.0355,0.8329680193239611,67,585,0.0466,0.0428,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),CDH1,0.0356,0.9912588201813007,67,585,-0.0687,-0.0612,0.9992276762239096,0.0,
Pan-cancer (RAS-excluded),RBMS3,0.0356,0.6195921229670216,67,585,0.1225,0.1027,0.983003570777001,0.0003,
Pan-cancer (RAS-excluded),ACOX2,0.0356,0.9127610045973487,67,585,-0.0864,-0.078,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),CYP3A43,0.0356,0.7538204045940423,67,585,-0.1052,-0.09,0.9914128545815925,0.0001,
Pan-cancer (RAS-excluded),HGSNAT,0.0357,0.9715965989589584,67,585,0.0575,0.0589,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),EFEMP2,0.0357,0.990166224956648,67,585,-0.0816,-0.082,0.9992276762239096,0.0,
Pan-cancer (RAS-excluded),TM4SF20,0.0357,0.948679978384844,67,585,0.0607,0.0679,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),ALOX5AP,0.0357,0.8180382064789227,67,585,0.1338,0.1256,0.993716081591597,0.0001,
Pan-cancer (RAS-excluded),OR9Q1,0.0357,0.910859316496816,61,570,0.047,0.0473,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),ACADL,0.0358,0.686723599878826,67,585,-0.023,-0.0158,0.9873145795670764,0.0002,
Pan-cancer (RAS-excluded),DUS4L,0.0358,0.6056549257270922,67,585,-0.0366,-0.0501,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),PRR11,0.0358,0.9606798327712539,67,585,-0.0845,-0.1006,0.9975894567911703,0.0,
Pan-cancer (RAS-excluded),ZNF217,0.0359,0.43222838847985956,67,585,-0.3377,-0.4028,0.9677910102825864,0.0005,
Pan-cancer (RAS-excluded),RCC2,0.0359,0.6385521699035883,67,585,-0.1555,-0.1696,0.9847664022139194,0.0002,
Pan-cancer (RAS-excluded),LRRC51,0.0359,0.7003725014772,67,585,0.1034,0.0991,0.9886201045012537,0.0002,
Pan-cancer (RAS-excluded),KCNA3,0.0359,0.9710506171961834,67,585,-0.1221,-0.1199,0.9983658360500032,0.0,
Pan-cancer (RAS-excluded),KDM5B,0.0359,0.879719269757693,67,585,-0.069,-0.0646,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),FAM135A,0.0359,0.8388501434309354,67,585,0.0127,0.017,0.9944741766519076,0.0001,
Pan-cancer (RAS-excluded),ACTBL2,0.036,0.6741760430907289,67,585,0.025,0.0276,0.9865870096025349,0.0002,
Pan-cancer (RAS-excluded),HMX2,0.036,0.4675338828587038,67,585,0.0983,0.0881,0.9773106863644523,0.0004,
Pan-cancer (RAS-excluded),HELZ2,0.036,0.6395310213598349,67,585,-0.0545,-0.0634,0.9851360850459383,0.0002,
Pan-cancer (RAS-excluded),TNNI3,0.036,0.8276287270254117,67,585,-0.0642,-0.0788,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),RAB5C,0.036,0.8683895761900755,67,585,-0.2222,-0.226,0.9951664807975446,0.0001,
Pan-cancer (RAS-excluded),TRIOBP,0.036,0.8276287270254117,67,585,-0.0562,-0.0489,0.9944547156000131,0.0001,
Pan-cancer (RAS-excluded),TMEM52,0.0361,0.9111319917961754,67,585,-0.0596,-0.0659,0.9975610407095122,0.0,
Pan-cancer (RAS-excluded),NGFR,0.0361,0.6066115940074437,67,585,-0.1742,-0.1915,0.9823944221865751,0.0003,
Pan-cancer (RAS-excluded),RAB3IP,0.0361,0.5463449067214363,67,585,-0.0189,-0.0324,0.9823343175790451,0.0003,
Pan-cancer (RAS-excluded),ARL14EPL,0.0361,0.995629344517455,67,585,0.0424,0.0434,0.9993194113770466,0.0,
Pan-cancer (RAS-excluded),COL9A1,0.0362,0.8705456039361705,67,585,0.015,-0.0087,0.9951664807975446,0.0001,
