treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K88186167-001-04-8,,-0.0657,0.6197874043927452,85,473,-0.1082,-0.0508,0.915656326333059
BRD:BRD-K88219015-001-10-8,,-0.1462,0.4102404741257203,84,458,0.0613,0.0944,0.8308876923266573
BRD:BRD-K88308881-001-06-8,,-0.0493,0.730114752052492,85,468,0.3057,0.3057,0.9495267508976097
BRD:BRD-K88358234-003-04-8,,0.0457,0.7182482362337738,84,471,-0.5527,-0.5803,0.9461795866674007
BRD:BRD-K88366685-300-06-0,,-0.0642,0.8648175575013223,84,471,0.0752,0.0521,0.9715720059499116
BRD:BRD-K88405679-003-03-1,,0.1337,0.43259007181266385,85,468,0.2347,0.2496,0.8423389885479904
BRD:BRD-K88429204-001-35-1,,-0.1333,0.1970692113644118,84,471,0.005,0.1554,0.6967388694090527
BRD:BRD-K88443722-001-01-7,,-0.0937,0.6525373243389339,74,393,0.0972,0.0977,0.9287707008805834
BRD:BRD-K88506063-001-01-8,,-0.0488,0.6414440825688472,84,471,0.1123,0.138,0.9243932408882788
BRD:BRD-K88510285-001-11-1,Bortezomib,-0.0862,0.5633003846535932,84,471,-4.2328,-4.1612,0.891985342642287
BRD:BRD-K88544581-001-06-1,,-0.0291,0.836744007017261,85,473,-0.0558,-0.0778,0.9679115859198323
BRD:BRD-K88553858-001-02-7,,-0.041,0.8829638762875835,85,468,0.2171,0.2017,0.9743540675908219
BRD:BRD-K88554883-001-03-2,ON123300,-0.0101,0.6491345423657982,118,754,-0.8411,-0.7646,0.9269756660110231
BRD:BRD-K88560311-011-06-3,,-0.1725,0.024977985408080168,85,465,-0.0912,0.0826,0.33650897008108005
BRD:BRD-K88568253-011-19-9,,-0.1072,0.6262881323011862,84,458,-0.5921,-0.6046,0.9186272688918532
BRD:BRD-K88570498-001-01-9,,0.0587,0.7307443476931982,74,393,0.0009,0.0014,0.9497213777304553
BRD:BRD-K88611939-001-22-4,,-0.0731,0.4532320357171836,84,471,0.1307,0.1894,0.8473189043733554
BRD:BRD-K88625236-001-04-2,,-0.1088,0.32879500440542175,85,469,-0.6462,-0.5815,0.7928190262223274
BRD:BRD-K88646909-004-16-2,,-0.0866,0.38168697377439864,85,468,-0.1956,-0.1444,0.8204034668971721
BRD:BRD-K88677950-001-03-9,,0.1309,0.21791360630286205,85,469,-0.0724,-0.0948,0.7193161822053638
BRD:BRD-K88682005-001-15-8,,-0.0577,0.3601011921691283,85,463,0.0635,0.1092,0.8109741608054332
BRD:BRD-K88701661-001-02-9,,0.1342,0.1073930957762101,75,443,-0.0341,-0.1252,0.5854477384325307
BRD:BRD-K88737571-001-02-2,CC-223,0.0275,0.7349345294450053,118,756,-1.7279,-1.6255,0.9500379282259939
BRD:BRD-K88742110-001-07-9,,0.0116,0.6090401766532392,85,465,0.1928,0.2329,0.9110534875495114
BRD:BRD-K88743730-050-04-1,,0.0091,0.9546775435734813,75,393,0.0226,0.035,0.9920972155180193
BRD:BRD-K88759641-003-02-8,,-0.1432,0.1750418082712808,85,465,-0.3089,-0.2295,0.6726281144097321
BRD:BRD-K88767641-001-01-7,AZD5582,-0.3158,0.00043793297894244505,118,754,-1.523,-1.1587,0.03698336701789513
BRD:BRD-K88789588-001-14-9,,0.0009,0.9332529950083835,85,468,0.1258,0.1261,0.9892215514773666
BRD:BRD-K88807631-001-01-3,,0.1206,0.276899709876134,85,468,0.2268,0.1761,0.7721351252808829
BRD:BRD-K88854110-001-01-5,,-0.0624,0.7905471465326461,84,451,-0.0493,-0.0615,0.9613457726011155
BRD:BRD-K88882192-001-03-3,ascomycin,-0.0564,0.6474387729217823,118,754,-0.0784,-0.0826,0.9265714173350952
BRD:BRD-K88956297-003-01-9,,0.0026,0.7413468223503275,84,458,0.022,0.027,0.9503985145974204
BRD:BRD-K89000287-001-01-1,,-0.0204,0.8374418377083925,74,393,0.106,0.1221,0.9679115859198323
BRD:BRD-K89014967-001-04-3,,0.3806,0.0013260705878788887,85,468,-0.4041,-0.8442,0.0666964391977604
BRD:BRD-K89015388-001-01-7,,0.0151,0.9033851606871452,85,468,-0.464,-0.4604,0.9783367559438068
BRD:BRD-K89048337-001-06-9,,-0.0445,0.7990254454400547,85,465,0.3425,0.325,0.963342582401952
BRD:BRD-K89053832-001-01-0,,-0.1641,0.15856136864008552,85,471,-2.677,-2.6191,0.6544544365756112
BRD:BRD-K89055274-048-22-7,,-0.1547,0.3355845690800173,84,458,0.0301,0.0385,0.794698982104222
BRD:BRD-K89056082-001-07-7,,0.1258,0.42784528563766566,85,468,0.1758,0.1385,0.840486706479262
BRD:BRD-K89071957-001-01-1,,-0.042,0.9416959600018873,84,458,-0.0782,-0.0441,0.9909725696531283
BRD:BRD-K89072800-001-01-8,,0.0085,0.7973057955156388,85,465,0.2998,0.3154,0.963342582401952
BRD:BRD-K89085489-001-23-2,,-0.1073,0.6650865369000512,85,451,0.0112,0.0184,0.9333667631889834
BRD:BRD-K89104321-003-14-8,,0.0215,0.9109872576087306,85,468,0.2091,0.2201,0.9821536168884217
BRD:BRD-K89121095-001-01-7,,-0.0562,0.23154228667044108,85,451,-0.1216,-0.0525,0.7334212717455638
BRD:BRD-K89125793-001-26-0,,0.0503,0.6665932998881301,85,469,0.0234,-0.0484,0.9335258359058137
BRD:BRD-K89152108-236-07-6,,0.0157,0.9640260604223907,75,438,-0.0189,0.0113,0.9929870443460241
BRD:BRD-K89162000-001-06-4,,-0.0826,0.27483108847943083,84,471,0.0987,0.1272,0.7705408019639907
BRD:BRD-K89208535-051-01-5,,0.1534,0.06360086275621099,84,471,0.1426,0.02,0.501779042150196
BRD:BRD-K89210380-001-13-7,,-0.0921,0.5367044731329454,84,457,-0.0421,-0.0739,0.8790446158864786
BRD:BRD-K89223384-001-05-2,,-0.1019,0.4277969419334031,74,393,0.0693,0.1094,0.840486706479262
BRD:BRD-K89272762-001-12-7,,-0.1488,0.24500862271365031,85,473,-0.6174,-0.5515,0.7476558055605527
BRD:BRD-K89272869-003-01-8,,-0.2556,0.02996036053910582,85,451,-0.0051,0.067,0.35878456448064994
BRD:BRD-K89274813-001-02-3,,0.163,0.09841351771189351,84,471,0.2503,0.1305,0.5706471266129436
BRD:BRD-K89299012-001-06-0,,-0.0475,0.374757097023947,85,463,-0.0262,0.0264,0.816490657053582
BRD:BRD-K89306950-001-12-5,,-0.0835,0.5023535439006436,85,473,-0.4099,-0.3746,0.8649181530171517
BRD:BRD-K89329876-001-08-9,BRD9876,-0.0223,0.5963574776954819,118,754,0.199,0.1683,0.9063560819149624
BRD:BRD-K89348303-001-14-7,,-0.1084,0.30198835070266505,84,471,0.0694,0.1087,0.7828118410305458
BRD:BRD-K89375097-300-08-8,,0.1464,0.40539704921909736,84,471,-0.0259,-0.0772,0.8291102301800215
BRD:BRD-K89391146-001-08-0,,0.0106,0.9917189408638057,77,457,-0.3687,-0.3634,0.9980111025919424
BRD:BRD-K89402695-001-02-3,,0.0321,0.7848241321958719,84,468,-0.1103,-0.1566,0.9600772376444898
BRD:BRD-K89413285-074-01-5,,-0.1737,0.07633921729728489,84,451,0.0071,0.0785,0.533008058442728
BRD:BRD-K89462779-001-02-9,CU-T12-9,0.0316,0.5244129845752705,118,754,-0.1648,-0.19,0.8755259811325514
BRD:BRD-K89464729-001-03-1,,-0.5088,2.7300933064022957e-05,74,393,-0.5562,-0.2376,0.006620476268025567
BRD:BRD-K89490285-001-08-1,,-0.1623,0.14308963360427374,85,451,-0.095,-0.0539,0.6363193329544826
BRD:BRD-K89517477-001-01-4,,-0.0208,0.8543505956369564,74,393,0.0476,0.0518,0.9686519762270875
BRD:BRD-K89561498-001-01-7,,-0.2748,0.016228240641061525,85,468,-3.9617,-3.6057,0.2700744356282187
BRD:BRD-K89584803-001-01-9,,-0.0297,0.5664779665820487,74,393,-0.1929,-0.163,0.8929164494130424
BRD:BRD-K89588135-001-01-9,,0.0217,0.9488970752729305,85,463,0.0161,0.0068,0.9919596997194671
BRD:BRD-K89634775-001-09-9,,-0.1724,0.4003280215750288,85,469,-0.1924,-0.134,0.8273441915113636
BRD:BRD-K89657519-001-01-8,,0.1283,0.41207906856530496,85,465,-0.0177,-0.0542,0.8315608941217202
BRD:BRD-K89665618-003-02-5,,-0.1382,0.09416181965187824,85,463,-0.4888,-0.4232,0.5617004299427754
BRD:BRD-K89669299-001-04-9,Pericyazine,0.1353,0.07113452763958261,119,735,-0.0233,-0.049,0.5221658839705577
BRD:BRD-K89704198-001-12-3,,-0.0395,0.9104021825195835,85,468,-0.0574,-0.0712,0.9819905987780734
BRD:BRD-K89709433-001-03-9,HER2-Inhibitor-1,0.2095,0.06312557616891333,118,756,-0.2136,-0.2763,0.501779042150196
BRD:BRD-K89712525-001-02-1,,-0.3454,0.008255816762149369,76,446,-0.1469,-0.0324,0.1981257496496829
BRD:BRD-K89714990-001-01-5,,0.0841,0.863177097161784,85,469,-0.0827,-0.0588,0.9715720059499116
BRD:BRD-K89732114-300-14-7,,-0.0358,0.7434002557128854,85,465,0.0837,0.113,0.9505272498731265
BRD:BRD-K89839824-001-05-3,,-0.3332,0.0009088080538039721,85,465,-0.3803,-0.0525,0.05329310641056376
BRD:BRD-K89899948-001-01-7,AI-10-49,-0.1605,0.08732943758007361,118,751,-1.489,-1.4447,0.5557327846004685
BRD:BRD-K89917372-001-01-2,,-0.0298,0.7896349780259931,84,470,0.0821,0.134,0.9610646044872536
BRD:BRD-K89920762-001-01-4,,0.0168,0.84563484015183,85,451,0.0689,0.0884,0.9679115859198323
BRD:BRD-K89997465-003-43-0,,0.0103,0.8031488748920144,84,471,0.1042,0.1216,0.963342582401952
BRD:BRD-K90027121-003-01-7,,-0.2756,0.02608117936817409,84,471,-0.085,-0.0223,0.3414924502066627
BRD:BRD-K90027355-001-13-3,,0.1602,0.11149095835659519,77,447,-0.1432,-0.3053,0.5906911951394603
BRD:BRD-K90027355-001-19-0,,-0.0766,0.4351568659010431,85,473,0.0024,0.0651,0.8425049502529449
BRD:BRD-K90033078-001-08-7,,-0.0817,0.2181471091185374,74,393,0.2292,0.285,0.7195740029856945
BRD:BRD-K90065682-300-02-6,,0.1718,0.1566207628926823,85,471,0.0346,0.0216,0.6541874287971853
BRD:BRD-K90069354-001-03-7,,-0.1973,0.07009951747843342,85,450,-0.2001,-0.1295,0.5185055787072467
BRD:BRD-K90082312-001-01-5,,-0.2296,0.21500466693721654,74,393,0.1239,0.1627,0.7153617902276896
BRD:BRD-K90168339-001-08-6,,-0.1416,0.2819425565862268,85,469,0.1233,0.1845,0.7750566636520162
BRD:BRD-K90171280-001-01-4,,0.0696,0.7746053176295173,84,451,-0.1093,-0.1274,0.9583533458244655
BRD:BRD-K90195324-003-02-5,,0.1352,0.106007183011532,84,471,0.2082,0.1188,0.5827636096410781
BRD:BRD-K90239174-001-01-8,,0.035,0.6544835034958347,85,468,0.1955,0.173,0.9292746439929431
BRD:BRD-K90305467-001-01-3,,0.082,0.849256374299149,75,393,-0.0551,-0.0566,0.9686519762270875
BRD:BRD-K90316462-003-01-1,MK2-IN-1,0.062,0.560883602924271,118,754,-0.2713,-0.307,0.8906453844377455
BRD:BRD-K90333595-003-21-4,,-0.1373,0.36103918099518895,85,473,-0.2049,-0.1868,0.8117404102507725
BRD:BRD-K90374350-001-09-2,,-0.1385,0.07131761733767375,84,458,-0.1832,-0.0382,0.5228732153247164
BRD:BRD-K90382497-001-10-7,,0.0009,0.9441507553896471,85,463,-1.5215,-1.4966,0.9912317890935721
BRD:BRD-K90410034-003-02-9,M8-B,0.0214,0.49422321843717254,118,756,0.0039,-0.0424,0.8626672630304374
BRD:BRD-K90472149-066-01-0,,0.1119,0.5275866243460194,75,393,-0.045,-0.0534,0.8762997013966419
BRD:BRD-K90497590-001-04-2,,-0.1048,0.43836319458968376,85,465,-0.291,-0.2443,0.843233141120874
BRD:BRD-K90524085-001-07-8,,-0.0624,0.4781944892181961,85,469,0.0415,0.074,0.8570408995833286
BRD:BRD-K90563805-001-02-6,,-0.2181,0.062151084901131796,85,451,-0.1899,-0.0964,0.500006950804129
BRD:BRD-K90574421-001-03-5,,0.1202,0.1615205227564287,85,465,-0.0044,-0.0611,0.6562805676381289
BRD:BRD-K90629600-001-01-4,,0.0435,0.9191180519715937,85,451,0.0775,0.0544,0.985285865827095
BRD:BRD-K90630139-003-05-9,,-0.0159,0.807487609003271,84,458,0.0989,0.0747,0.9637702350006919
BRD:BRD-K90647725-001-06-5,,-0.1165,0.5640973143758592,85,465,0.095,0.0918,0.8924093114194044
BRD:BRD-K90647725-001-07-3,,-0.1337,0.2360556141332324,77,445,-0.6352,-0.4924,0.740390060506859
BRD:BRD-K90727284-001-05-0,,-0.0409,0.6613620842923724,74,393,0.2356,0.2475,0.9324053588895268
BRD:BRD-K90737788-001-02-9,GSK2193874,0.1865,0.17031778667895103,118,754,-0.1095,-0.1214,0.6660545255839156
BRD:BRD-K90747162-001-01-4,,-0.1032,0.21018148538471437,74,393,-1.4478,-1.3275,0.7121346171393903
BRD:BRD-K90756851-001-01-1,K-Ras(G12C)-inhibitor-12,-0.0629,0.8641082881154263,118,756,-0.6445,-0.6352,0.9715720059499116
BRD:BRD-K90777969-300-01-2,,0.1072,0.44043625745404247,84,471,-0.0309,-0.0804,0.843663064115509
BRD:BRD-K90789829-001-07-8,,-0.0858,0.4657423657812858,85,468,-0.0607,-0.0274,0.8544692417332965
BRD:BRD-K90817094-001-02-6,,0.0075,0.8568553058758741,85,465,-0.1322,-0.1697,0.969682772770056
BRD:BRD-K90825648-001-02-0,,-0.1476,0.3125717746641351,85,473,0.1429,0.1737,0.7869673870564223
BRD:BRD-K90830492-305-01-4,,-0.0692,0.7937027395218574,74,393,0.1338,0.1273,0.9624083049344082
BRD:BRD-K90868879-001-03-8,,0.0759,0.32678411646792505,85,473,0.1877,0.1884,0.7928190262223274
BRD:BRD-K90885812-004-24-2,,-0.0679,0.48675447581059905,85,468,-0.232,-0.2008,0.8602060590027776
BRD:BRD-K90947825-001-02-7,,-0.1524,0.39715047632839084,75,443,-0.3492,-0.3047,0.8273024647769681
BRD:BRD-K90948141-001-01-4,,-0.1058,0.23927266293031768,79,414,0.053,0.1308,0.7424847216701868
BRD:BRD-K90982969-001-01-2,,-0.2067,0.10751889982700528,85,451,0.0017,0.0084,0.5854477384325307
BRD:BRD-K90991629-100-02-9,delafloxacin,-0.0258,0.40224942624006854,117,752,-0.0133,0.0252,0.8279095496120235
BRD:BRD-K90993449-001-02-7,,-0.1366,0.06544705181765204,85,468,0.1648,0.2285,0.5061338061980152
BRD:BRD-K90999434-004-02-9,CCT-031374,0.0018,0.48329100758073174,118,754,-0.1462,-0.2207,0.859348192580606
BRD:BRD-K91065602-003-05-5,,0.0525,0.7225286118520201,84,458,0.2754,0.2644,0.9476471459291513
BRD:BRD-K91100918-001-03-8,sinefungin,-0.25,0.09801005728360063,118,754,0.0409,0.0718,0.568793409363802
BRD:BRD-K91106808-001-03-9,SU16f,-0.1887,0.028141253696874275,118,751,-0.2897,-0.1973,0.3470776411772589
BRD:BRD-K91111634-001-01-2,,-0.1057,0.18211802765105922,84,471,0.0048,0.0762,0.6807771139331147
BRD:BRD-K91147684-001-01-5,,-0.0659,0.36088408273441297,85,463,-0.6344,-0.5364,0.8117404102507725
BRD:BRD-K91159026-001-01-7,,0.0556,0.4712208560124913,84,471,0.1585,0.0973,0.8562216256005745
BRD:BRD-K91188791-001-18-3,,-0.1119,0.8094392704341754,84,471,-0.0952,-0.1129,0.9645652239817569
BRD:BRD-K91234829-001-01-7,,0.0222,0.7086924602871667,75,393,0.1071,0.0968,0.9439038456943629
BRD:BRD-K91244729-003-01-3,,-0.0477,0.5252802585527077,85,451,-0.0026,0.0291,0.8761720906002012
BRD:BRD-K91263825-003-21-4,,0.0538,0.6314308557098841,84,471,0.0114,0.0039,0.9214303697120381
BRD:BRD-K91283740-003-01-6,,-0.1215,0.296636060570851,74,393,-1.066,-0.9598,0.7792368305410929
BRD:BRD-K91290917-300-01-8,,0.0133,0.8765611352649717,85,468,0.0745,0.0653,0.9715720059499116
BRD:BRD-K91301684-003-05-5,,-0.0854,0.6775756490257001,85,473,-0.1715,-0.1698,0.9347421017913686
BRD:BRD-K91308639-001-02-7,,0.1625,0.2836918877818322,84,471,0.141,0.1005,0.7755867175586002
BRD:BRD-K91315211-300-05-7,,0.07,0.6462101988508606,84,471,0.0638,0.0568,0.9265714173350952
BRD:BRD-K91333421-001-02-9,Ro-67-7476,-0.1492,0.49862827916279795,118,754,-0.0215,-0.0116,0.8635196831595705
BRD:BRD-K91336023-003-01-0,,-0.0949,0.20961382839260223,85,473,0.087,0.1373,0.7121346171393903
BRD:BRD-K91356052-001-04-0,,-0.2893,0.028039037400421147,74,393,0.1763,0.2423,0.3470776411772589
BRD:BRD-K91370081-001-25-1,,-0.1359,0.19368132745374034,85,465,-3.1283,-2.9202,0.6928852546948877
BRD:BRD-K91403886-003-02-9,YIL-781,0.0064,0.9948253880656774,118,754,-0.0434,-0.0391,0.9982932721234337
BRD:BRD-K91405252-001-01-9,,-0.0944,0.20837532750210475,84,451,0.1039,0.1443,0.7113466434083917
BRD:BRD-K91422571-001-01-8,,-0.1926,0.2578090044739204,85,468,0.1977,0.2171,0.7591167130866954
BRD:BRD-K91456750-238-01-7,,-0.0101,0.9005621010987128,85,473,-0.4131,-0.4206,0.9781733910077185
BRD:BRD-K91495480-001-02-2,,0.1284,0.28935910693234745,85,473,0.0659,0.0484,0.7755867175586002
BRD:BRD-K91509126-001-23-6,,-0.1396,0.20305503750033038,85,473,0.2207,0.2978,0.7072398068473184
BRD:BRD-K91535048-001-01-2,EI1,-0.0371,0.7942512993117986,118,754,-0.1005,-0.0671,0.9624083049344082
BRD:BRD-K91543828-001-02-0,,0.0129,0.7421057999193595,85,451,0.0315,-0.0024,0.9503985145974204
BRD:BRD-K91544578-001-03-8,,-0.098,0.37943820249205673,85,472,-0.0536,0.0208,0.8183861172513118
BRD:BRD-K91601245-001-12-0,,0.0583,0.3154492868777087,84,458,-0.1021,-0.2127,0.7869673870564223
BRD:BRD-K91614056-001-02-2,,-0.2542,0.0913148913080328,77,447,-0.5213,-0.4885,0.5606040795493152
BRD:BRD-K91623615-001-05-0,,-0.2272,0.0587866050344817,77,447,-1.5151,-0.9838,0.4885692144236607
BRD:BRD-K91644281-311-02-9,kasugamycin,-0.0049,0.7875933971754265,117,752,0.1101,0.0932,0.9601003890163637
BRD:BRD-K91699951-001-10-2,,-0.0941,0.42484171714515506,85,468,0.2005,0.1997,0.8396502261010697
BRD:BRD-K91701654-001-03-1,,-0.0883,0.6575391474390485,77,447,-0.0225,-0.029,0.9310679849095529
BRD:BRD-K91716465-001-01-2,,-0.2714,0.011758048727197115,75,393,0.0893,0.1739,0.23226196319807063
BRD:BRD-K91733562-001-05-0,,0.1028,0.5960157243538358,75,393,0.2318,0.2248,0.9063560819149624
BRD:BRD-K91740057-001-19-8,,-0.2971,0.0275537698063875,84,471,-0.0531,0.0761,0.34518468078481757
BRD:BRD-K91758890-001-10-0,,-0.0116,0.8423669995275682,85,468,0.3195,0.2801,0.9679115859198323
BRD:BRD-K91822704-003-07-2,,-0.2154,0.06816517938507435,84,458,-0.2051,-0.1128,0.513128124195848
BRD:BRD-K91825936-001-01-2,,-0.4279,0.00010125452541167909,84,471,-0.16,0.129,0.013480749559711784
BRD:BRD-K91868854-001-03-6,,0.1565,0.19677981760389018,85,463,0.0663,0.0437,0.6967388694090527
BRD:BRD-K91876515-001-03-9,S63845,-0.0278,0.3596301360477834,117,757,-0.4875,-0.4127,0.8104509205988879
BRD:BRD-K91900765-001-07-6,,-0.3195,0.006724303716306132,84,451,0.0237,0.1008,0.17560777782199474
BRD:BRD-K91904471-001-02-4,,-0.2944,0.005341184657745442,84,458,-0.0956,-0.0045,0.1545442677719883
BRD:BRD-K92000912-001-12-6,,-0.156,0.18035087668049554,85,468,-1.0618,-0.991,0.6807771139331147
BRD:BRD-K92015269-300-01-2,,0.0503,0.6028185309064797,85,465,-0.3273,-0.3207,0.9097737138601663
BRD:BRD-K92041145-001-09-5,,-0.0015,0.9120769818815194,84,471,0.0126,0.0212,0.98248201824363
BRD:BRD-K92049597-001-20-8,,0.0001,0.6600602025832325,84,471,0.2147,0.2355,0.931649459338931
BRD:BRD-K92073408-001-15-7,,-0.0229,0.6454503480034439,84,451,-0.1061,-0.0564,0.9265714173350952
BRD:BRD-K92073408-001-16-5,,0.1123,0.412976408861091,85,471,0.054,0.0046,0.8318332293582936
BRD:BRD-K92093830-003-30-8,,-0.0384,0.8764483668545564,84,471,-3.9033,-4.15,0.9715720059499116
BRD:BRD-K92107055-001-01-9,,-0.2839,0.016443555541562967,85,473,0.0736,0.1949,0.272321322261494
BRD:BRD-K92116564-001-01-4,,0.3514,0.0025931944633457724,85,465,0.2562,0.1349,0.09942528655004174
BRD:BRD-K92129045-001-01-6,,-0.0558,0.4393370838044539,75,393,0.2351,0.2629,0.843233141120874
BRD:BRD-K92150287-066-01-2,,-0.0122,0.9313816089095875,85,465,-3.626,-3.7986,0.9892215514773666
BRD:BRD-K92169341-001-11-2,,-0.0539,0.3686031354795448,75,393,0.0879,0.1209,0.8149838130596253
BRD:BRD-K92213669-001-01-3,,-0.0252,0.7688808483103606,76,433,0.1229,0.1587,0.9583533458244655
BRD:BRD-K92241597-001-06-0,,-0.2183,0.1586760255405899,85,473,-0.0396,0.0208,0.6544544365756112
BRD:BRD-K92301463-001-05-5,,-0.0129,0.9425099022032465,85,472,0.1116,0.0396,0.9912112001522734
BRD:BRD-K92303087-001-01-6,,-0.0744,0.4455465364386011,85,473,-0.2407,-0.184,0.843677409104494
BRD:BRD-K92377961-001-03-7,catharanthine,-0.0543,0.4168947272693251,118,756,-0.3834,-0.2904,0.8355121600232341
BRD:BRD-K92382976-050-01-1,,-0.1038,0.31904209926209315,85,469,0.0925,0.1164,0.7869673870564223
BRD:BRD-K92404805-001-07-0,,0.0363,0.913880681245889,85,473,0.0937,0.1107,0.982898022249413
BRD:BRD-K92413528-001-06-9,,-0.1354,0.4781469408989817,85,451,0.1241,0.1003,0.8570408995833286
BRD:BRD-K92426617-001-06-3,,-0.041,0.3963031754123415,85,451,-0.0027,0.0369,0.8269510021665024
BRD:BRD-K92428153-001-04-4,,-0.0187,0.9865385946540928,85,471,-0.838,-0.8612,0.9980111025919424
BRD:BRD-K92428232-001-10-6,,-0.1567,0.15300439159234397,85,471,-2.8,-2.5905,0.6512230293086789
BRD:BRD-K92435527-001-03-9,PF-04885614,0.1405,0.25526819266510026,118,756,0.0405,0.0025,0.7576665248560188
BRD:BRD-K92441787-001-04-1,,-0.0329,0.6813228330863086,85,473,0.178,0.1919,0.9347421017913686
BRD:BRD-K92446736-003-02-2,,-0.0872,0.6587503927506718,85,468,0.3342,0.3184,0.9312304205976802
BRD:BRD-K92467929-001-01-1,,-0.1331,0.29673853637986913,85,473,0.036,0.0952,0.7792368305410929
BRD:BRD-K92490248-001-06-6,,-0.0845,0.8961253574768634,85,451,-0.0169,-0.0177,0.9769517590710688
BRD:BRD-K92492521-001-02-9,,0.1323,0.1675064480958689,85,468,0.1956,0.1562,0.6619038408785176
BRD:BRD-K92493880-001-03-0,,0.0108,0.9504749963738304,85,473,-0.0868,-0.0868,0.9919596997194671
BRD:BRD-K92517771-001-01-2,,0.0259,0.9420664932118741,75,393,-0.2455,-0.2416,0.9909725696531283
BRD:BRD-K92577649-300-01-2,,0.0326,0.714301349838953,85,473,-0.0147,-0.0198,0.9459389427392627
BRD:BRD-K92581468-001-01-6,,-0.1531,0.1820112688026656,85,451,-0.0355,0.0001,0.6807771139331147
BRD:BRD-K92588747-051-02-7,,0.0024,0.781599972855731,85,463,-0.4666,-0.5054,0.9598596157877398
BRD:BRD-K92606079-001-02-0,,-0.1316,0.4981853283307045,75,393,0.0359,0.0614,0.8635196831595705
BRD:BRD-K92611362-003-03-9,cysteamine,0.1387,0.16415588003750137,118,754,-0.0665,-0.112,0.6584568278868157
BRD:BRD-K92613113-066-02-7,,0.0973,0.4368787043872211,85,473,-0.077,-0.1026,0.8429276800890751
BRD:BRD-K92657060-001-05-7,,-0.1257,0.2368018172723746,85,473,-1.2973,-1.2146,0.7416440679333135
BRD:BRD-K92658264-001-02-9,OF-1,-0.1135,0.4349142229133076,118,754,-0.2506,-0.19,0.8423389885479904
BRD:BRD-K92723993-001-06-7,imatinib,-0.161,0.15334766506292216,85,473,-0.6382,-0.6093,0.6512230293086789
BRD:BRD-K92723993-001-17-4,imatinib,0.0164,0.5239068911781619,118,760,-0.0219,-0.0182,0.8754048371534858
BRD:BRD-K92731339-227-04-9,,-0.1044,0.7009175865023751,85,468,0.3382,0.2765,0.9420487752080615
BRD:BRD-K92758126-001-18-8,,-0.2076,0.12668688188959082,85,471,-0.1503,-0.0544,0.6167819891412526
BRD:BRD-K92760278-001-07-3,,0.0826,0.26180429862064003,77,447,-0.0148,-0.1136,0.7611596524397584
BRD:BRD-K92778217-001-32-7,,-0.1167,0.5348616919102999,78,456,-0.2978,-0.2443,0.8784578834508685
BRD:BRD-K92781136-001-08-9,,0.1034,0.3781927246310881,74,393,0.0203,-0.0121,0.8183861172513118
BRD:BRD-K92830582-003-10-5,,0.0319,0.9514639209523923,85,465,-0.1781,-0.1634,0.9919596997194671
BRD:BRD-K92838188-001-01-9,,-0.4107,0.0012023683387825286,85,468,0.2127,0.3163,0.06280062323333362
BRD:BRD-K92844263-001-09-8,,0.0589,0.3320551676065008,85,468,0.3824,0.3091,0.7928190262223274
BRD:BRD-K92848252-001-01-9,,-0.0226,0.9590465603349563,85,471,-0.0027,-0.0154,0.9929870443460241
BRD:BRD-K92872987-001-02-9,,-0.1553,0.20938158717517807,78,455,-0.3114,-0.2525,0.7121346171393903
BRD:BRD-K92902018-001-01-9,,-0.0405,0.673984890748494,85,451,-0.0631,-0.0596,0.9347421017913686
BRD:BRD-K92908289-001-01-8,,-0.1567,0.1415027005602624,84,451,-0.0662,0.015,0.636261683109353
BRD:BRD-K92968657-001-01-6,,-0.0815,0.3340452778117491,85,473,0.1438,0.1871,0.7942892040674875
BRD:BRD-K92976206-001-01-5,,0.2286,0.06285704672236156,85,465,0.1641,0.1068,0.501779042150196
BRD:BRD-K92980438-001-03-3,,-0.0112,0.8686074564750687,77,447,-0.1674,-0.1416,0.9715720059499116
BRD:BRD-K92984783-003-05-7,,0.1208,0.3184448604758634,85,471,-0.1184,-0.1888,0.7869673870564223
BRD:BRD-K92988025-001-01-9,,-0.0045,0.8506844698706195,77,447,0.1318,0.0985,0.9686519762270875
BRD:BRD-K92991072-001-04-9,,0.2089,0.25726127909904284,78,457,-0.1333,-0.1391,0.7591167130866954
BRD:BRD-K92995792-003-03-9,ML218,-0.0095,0.7008195771581363,118,754,-0.0896,-0.0572,0.9420487752080615
