,B_cell,CD4_T_naive,CD8_T,Dendritic_cell,Endothelial,Epithelial,Fibroblast,Goblet,ILC3,Inflammatory_Mac,Macrophage,Monocyte,Myofibroblast,NK,Paneth,Plasma,Th1,Th17,Treg,pDC
RFPL4AL1,0.0,0.0,0.0,0.015209493,0.0,0.0,0.0008730766,0.0,0.0,0.0,0.0016131913,0.0,0.0,0.0,0.0025881263,0.0,0.0,0.0,0.0,0.0
NLRP11,0.0009301007,0.0001426135,0.00064402353,0.0,0.0,0.0002805311,0.0,0.0,0.0,0.002996949,0.0,0.00018920389,0.0010775873,0.00014620427,0.000573916,0.0006751246,0.0,0.0,0.00073127495,0.0
NLRP8,0.0007005294,0.0010589019,0.001609362,0.0,0.0042105746,0.0002174275,0.0004613029,0.0,0.0027291228,0.0,0.0015503706,0.0014984473,0.0,0.0012061258,0.0,0.0004100044,0.000903694,0.0011540359,0.00093046203,0.004502052
ZNF787,0.014229777,0.008023506,0.013182799,0.023928363,0.0311192,0.044055816,0.023465889,0.029738603,0.0047995164,0.025415465,0.021498898,0.025349632,0.0133658005,0.009389061,0.028716626,0.009577448,0.008962772,0.005274507,0.01021585,0.019402552
ZNF444,0.035184626,0.041132066,0.042184446,0.03566254,0.07054846,0.056135807,0.06340312,0.055509515,0.02627849,0.016796283,0.025037816,0.025446502,0.029871792,0.03718878,0.022378964,0.027683735,0.03615178,0.03771045,0.038670067,0.050028577
ZSCAN5A,0.010767788,0.0126084,0.013057271,0.012426883,0.022787472,0.0219569,0.020717122,0.018586425,0.0052321698,0.01221701,0.016294373,0.01878326,0.0102926865,0.010597637,0.013678412,0.009437898,0.008810078,0.019044995,0.009652779,0.014657356
AC006116.17,0.00041351636,0.00058553263,0.0,0.0010819525,0.0021296113,0.0020776363,0.0004673927,0.0022923986,0.001892671,0.0,0.0012615722,0.0019643332,0.0,0.0005686139,0.0010853125,0.00028512595,0.0,0.0,0.00053113274,0.0
ZNF582,0.01016903,0.008879099,0.006768318,0.0,0.0146081755,0.0024223884,0.012618456,0.00666256,0.008117586,0.0,0.0067322375,0.007675713,0.014930894,0.010120987,0.0066743377,0.0028072135,0.0040404433,0.0040916493,0.0056077894,0.00736255
ZNF582-AS1,0.010773572,0.0067307525,0.007552723,0.0086785,0.014302137,0.0011279256,0.016409496,0.009188091,0.0019859364,0.0065293987,0.004207726,0.0031989545,0.0069060884,0.0053436323,0.0028555563,0.0018522036,0.0060167257,0.0048180525,0.002963432,0.007706848
ZNF583,0.033467125,0.028440753,0.0324655,0.023092542,0.05841553,0.014654671,0.05592108,0.012010554,0.010417662,0.020417264,0.032130644,0.02173823,0.027643897,0.02984223,0.024799602,0.013992217,0.02005472,0.01854695,0.020775137,0.017376397
ZNF667,0.016446158,0.00885429,0.0033802236,0.006114814,0.022030639,0.003786403,0.024926275,0.00942894,0.01975089,0.011297518,0.008235673,0.0024423518,0.011050422,0.006009079,0.011392182,0.0025350037,0.0049138647,0.0032484403,0.004164478,0.016968936
ZNF667-AS1,0.07057454,0.030178333,0.0037641805,0.042457104,0.23096557,0.005961291,0.18739386,0.02216071,0.08414462,0.030834997,0.020070096,0.013953324,0.12763996,0.01954128,0.028259413,0.0045501445,0.00761501,0.024367236,0.011892116,0.050362878
ZNF471,0.0028892986,0.0015602048,0.0018473942,0.0052413144,0.01635159,0.0035434794,0.018856876,0.0035068935,0.0026541625,0.0018088155,0.0036776755,0.0007289538,0.008675682,0.0011925125,0.002041144,0.00082593266,0.0,0.0,0.00039440958,0.004787858
AC005498.3,0.0010382024,0.002180188,0.0010475494,0.0019511589,0.0025268714,0.0010707644,0.0020643608,0.0018231609,0.0,0.0,0.0014027264,0.0009722243,0.0024959268,0.0018436007,0.0014158485,0.00015445444,0.0006373462,0.0,0.0014215765,0.0026343656
ZFP28,0.0029441912,0.0043260357,0.0029768813,0.0020449662,0.022594562,0.0016309012,0.008919809,0.004378099,0.011963064,0.0017078184,0.004077862,0.0023482938,0.007390866,0.0038784966,0.0024515076,0.00085047743,0.005441881,0.0028964437,0.0021289052,0.008278602
AC007228.11,0.0048859064,0.0025760783,0.00083923567,0.0028586902,0.007809958,0.0028860853,0.006095971,0.0,0.0,0.0,0.0,0.0010695859,0.0015381336,0.0017372248,0.0012792984,0.000999528,0.0009916432,0.0,0.000334654,0.003491765
ZNF470,0.006601962,0.0075647747,0.005142332,0.005185178,0.014450371,0.011175493,0.0075425194,0.011243078,0.005217802,0.008148504,0.0029824192,0.0052942825,0.012471887,0.0069771814,0.0052839513,0.002447854,0.0062535834,0.011131676,0.0036045194,0.00788651
ZNF71,0.013800055,0.0140428385,0.01892677,0.01395283,0.027498923,0.006152884,0.016219502,0.011047192,0.012885964,0.0043906877,0.008098928,0.0078634415,0.017617898,0.018668722,0.009825081,0.003832316,0.010812577,0.010613798,0.010277904,0.0110577475
ZNF835,0.0053461855,0.0055658766,0.0021373264,0.0,0.0050929603,0.00045429604,0.00641893,0.0024422437,0.0,0.0,0.0013101952,0.0014901576,0.009923299,0.0023812961,0.001413108,0.00013919752,0.0014485287,0.0,0.002193735,0.009362623
AC007228.5,0.0021250842,0.00129013,0.0,0.0,0.0,0.0,0.0024163723,0.0014105857,0.0,0.0,0.0,0.00040412298,0.0,0.0007217227,0.002159188,0.00017705356,0.0,0.0,0.0011889546,0.0028044658
AC007228.9,0.0044881906,0.003375243,0.006668068,0.0046856077,0.01145781,0.018470496,0.02502826,0.015956054,0.0079803215,0.00914527,0.008542253,0.0073509784,0.012933602,0.0048091374,0.006573353,0.0019033174,0.0034954923,0.0038589854,0.0034229185,0.0034536703
ZIM2-AS1,0.00033248798,0.00020443797,0.0,0.0,0.0016341748,0.0,0.0035046171,0.0026759773,0.0,0.0033281627,0.0,0.0,0.0032580504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEG3,0.0,8.769482e-05,0.0,0.0,0.0015989802,0.0,0.008471365,0.0011854464,0.0019705105,0.0,0.004309013,0.00025355694,0.010256479,0.0,0.0019786658,0.00013003245,0.0,0.0,0.0,0.0
USP29,0.00075194583,0.0013054905,0.0016614959,0.0,0.0015989321,0.00055753865,0.0,0.0003258824,0.0,0.0,0.00040771125,0.0007501465,0.0,0.0009285086,0.0012735194,0.00033422947,0.0,0.0,0.0005341711,0.0
ZIM3,0.0011813181,0.0011682214,0.0,0.0,0.002224281,0.00089867925,0.0013186926,0.0,0.0,0.0,0.0,0.0011072411,0.005109079,0.0015516295,0.0008815156,0.00017979207,0.0,0.0,0.0006748462,0.0032471993
ZNF264,0.0539645,0.060930893,0.07257017,0.037694503,0.10532571,0.032465056,0.07445081,0.051615883,0.042666506,0.031449534,0.053138822,0.07878849,0.06496014,0.059721157,0.04421567,0.03610894,0.050559588,0.054867625,0.041179962,0.07081031
AURKC,0.0018318843,0.00062903145,0.0028379096,0.0,0.0042082383,0.0014134949,0.006624496,0.0,0.0,0.0,0.006241268,0.00082923134,0.0,0.0014228898,0.0018176204,0.0012442197,0.0014374824,0.0002386326,0.0012370499,0.0
ZNF805,0.0029127814,0.005298088,0.008430034,0.009318071,0.013826682,0.0043408554,0.003948736,0.0049327696,0.006726348,0.00091233384,0.0051230993,0.0030415037,0.0062408466,0.0045174095,0.0044207685,0.005614887,0.0051767295,0.0026010394,0.0069712806,0.0033195738
CTC-444N24.8,0.009257614,0.009124863,0.012582608,0.011593452,0.023654532,0.008590706,0.015423506,0.011747418,0.00664387,0.0071557555,0.011030295,0.013834433,0.0145455655,0.009667474,0.0076026665,0.0053910622,0.0062085036,0.011089313,0.0043460703,0.010371121
CTC-444N24.6,0.004459226,0.0037162034,0.004469135,0.0040265275,0.0023004115,0.002018365,0.0021317406,0.0018473096,0.0,0.003019493,0.0013491395,0.0014698561,0.0020730167,0.00312064,0.0033594475,0.0024694584,0.0034900107,0.0014068666,0.003830789,0.005338327
ZNF460,0.010547742,0.0077061066,0.007556375,0.010243986,0.008829815,0.0065513477,0.006180889,0.00833632,0.02046004,0.011928377,0.0096744485,0.0063676564,0.0066560614,0.0076851007,0.0129114315,0.008680509,0.011454286,0.016368425,0.008580471,0.012199396
CTC-444N24.11,0.04562219,0.044210363,0.046596915,0.05952927,0.14908384,0.053083632,0.10199523,0.067993805,0.044855494,0.041782893,0.055242103,0.048430476,0.056842618,0.046752565,0.048318308,0.03274937,0.03782864,0.05715518,0.028622804,0.051138956
ZNF543,0.013109256,0.0070779203,0.008290237,0.005703925,0.0138119515,0.004090636,0.010338666,0.0036218623,0.008184612,0.008289837,0.0019688152,0.0049427412,0.012688798,0.0080394605,0.0045699873,0.004359146,0.007030799,0.007942582,0.0076561337,0.006491173
CTC-444N24.13,0.00019789068,0.00016899419,0.0009860704,0.0,0.0006618113,0.00020222695,0.0,0.0,0.0,0.0,0.0012382772,0.0,0.0016512681,0.00037319097,0.0014169097,0.0003838097,0.00093645864,0.001503131,0.00046427883,0.0
ZNF304,0.0035820068,0.004517724,0.0040722825,0.0051032277,0.020185765,0.002602142,0.015808418,0.0039251624,0.010516601,0.0028520413,0.004653713,0.0020268485,0.010216858,0.0046379315,0.0033358927,0.002508341,0.003241065,0.0096514365,0.0045400457,0.0068010497
ZNF547,0.006474529,0.003488767,0.0037614794,0.002542869,0.006952498,0.00084285974,0.00035949514,0.0023151059,0.0,0.0,0.0010943605,0.0011683076,0.0083357915,0.0032529128,0.0036636514,0.0013864499,0.0055099153,0.0,0.0029238525,0.0
TRAPPC2P1,0.11781975,0.09138788,0.109110706,0.107802704,0.18067697,0.06421916,0.11856412,0.08472588,0.15306145,0.08845351,0.08155847,0.061256997,0.12288548,0.1150792,0.10724192,0.07914445,0.14002034,0.14441745,0.100770466,0.09965493
ZNF548,0.026072824,0.02139657,0.02240983,0.016288009,0.057141904,0.014129752,0.030206567,0.020057863,0.026189603,0.011025227,0.018492807,0.012883527,0.03261449,0.023527147,0.023432987,0.011483082,0.018105557,0.018671215,0.017800618,0.017474867
ZNF17,0.013316174,0.01073445,0.013153674,0.010307688,0.021317571,0.0049518514,0.008391625,0.003003656,0.008273372,0.0040334724,0.0060724136,0.0074555157,0.011709198,0.012998863,0.0069319857,0.005532926,0.0059075076,0.010603808,0.015492033,0.007220134
ZNF749,0.0046975994,0.0046156156,0.0021866986,0.0025388303,0.005765064,0.0034552985,0.00054419803,0.003156752,0.006169213,0.0,0.0019527136,0.0008109084,0.0071848524,0.00378309,0.0036384803,0.0029813764,0.0037258083,0.0024168026,0.0038051468,0.002224897
AC004076.5,0.0028468915,0.002919003,0.0054547885,0.0032717586,0.011164159,0.0022484353,0.0007187423,0.0014125366,0.0,0.0,0.001660127,0.0032022637,0.0026280603,0.0029965553,0.0023223253,0.00079194305,0.0,0.0028148855,0.001210273,0.0023373473
VN1R1,0.0051377644,0.00080445927,0.0007109189,0.010189677,0.0021245233,0.0005491033,0.0037331474,0.001185128,0.0035167707,0.0011207118,0.0020327778,0.001197364,0.0,0.0013237705,0.0,0.0006145359,0.0020240624,0.0,0.00035938632,0.0010574032
ZNF772,0.0046219835,0.0032016612,0.0023429436,0.0037027672,0.013240888,0.00258231,0.0064954907,0.004528995,0.0065649664,0.0006423512,0.002877019,0.005602398,0.0056001907,0.0022975549,0.0012877107,0.0013837665,0.0015994852,0.0,0.0026603201,0.008373556
AC003005.2,0.00031033868,0.0,0.0,0.0,0.0012024426,0.00022403915,0.0017396368,0.0,0.0,0.0,0.0,0.0,0.0,0.000144776,0.00054447714,4.0913168e-05,0.0,0.0009294334,0.0,0.0
ZNF419,0.029665451,0.025677059,0.021464456,0.014191488,0.028483633,0.010086107,0.010262443,0.015715443,0.01564582,0.014409808,0.012783092,0.012435044,0.023133738,0.024425587,0.017256336,0.01007914,0.020004187,0.020503333,0.01471189,0.02262304
ZNF773,0.018449498,0.018293701,0.013091909,0.014310006,0.013760966,0.007997644,0.01716847,0.008819649,0.021495266,0.013566449,0.006308895,0.011790626,0.016533984,0.017383393,0.0081194965,0.006892043,0.017341973,0.019016486,0.013129953,0.0155104995
ZNF549,0.014341939,0.013506581,0.017463164,0.0070780735,0.023147022,0.0046641957,0.0144189065,0.005032931,0.020674746,0.004844822,0.011114712,0.008459503,0.023130579,0.015910726,0.008281503,0.0055214856,0.009868422,0.008615589,0.009907115,0.019924857
ZNF550,0.023288779,0.024804901,0.016679049,0.020001125,0.01838847,0.008824556,0.018904625,0.010912024,0.011988958,0.00585944,0.0059834784,0.012553637,0.017871203,0.019989988,0.006420675,0.01068802,0.015634213,0.011092482,0.012871039,0.023803577
ZNF416,0.0055081267,0.0052799666,0.00583922,0.0048694178,0.009994145,0.0026154425,0.007049494,0.0035106079,0.0030917393,0.0,0.0042834296,0.0045023193,0.0071075107,0.0058247005,0.0030183787,0.0019276474,0.0026674396,0.0,0.0026027837,0.0026020363
ZIK1,0.011449871,0.011171891,0.007516094,0.007938202,0.016318403,0.0015501317,0.0030387533,0.0082987705,0.031014282,0.0028078447,0.0039547747,0.006855735,0.008813888,0.0077165165,0.0053311926,0.0032532304,0.007402093,0.0032859554,0.0064602387,0.019536696
ZNF530,0.0065505453,0.0057841716,0.0021734287,0.0015231229,0.007820516,0.0034354671,0.004954617,0.0036356407,0.008465635,0.0024504631,0.0025743376,0.005027109,0.0041914685,0.005090211,0.0028488913,0.0034614282,0.0026572163,0.0,0.0028744608,0.0077925073
ZNF134,0.03584923,0.027045568,0.03175567,0.030275602,0.04659021,0.012651954,0.026720291,0.013118115,0.028708676,0.014037151,0.013230896,0.021415416,0.037810076,0.024861375,0.016623206,0.009912312,0.015731135,0.014795934,0.02282189,0.022464499
ZNF211,0.021609936,0.023899127,0.017081387,0.01960358,0.025362201,0.008321098,0.016330162,0.016192418,0.008098292,0.010616056,0.016870337,0.01635644,0.032422837,0.027055722,0.017616969,0.008114241,0.015923055,0.009231017,0.021043336,0.01739465
ZNF551,0.018603606,0.015779417,0.013107696,0.020934401,0.0147025,0.014927192,0.011516117,0.008874583,0.010483524,0.0031485164,0.007395108,0.010634045,0.010669219,0.013319443,0.0142911775,0.006236685,0.01171837,0.015676614,0.0114384135,0.016394503
