gene,spearman_r,pvalue,fdr
GNB2,0.1679,0.2760726099574355,0.7745238454916005
KEAP1,0.1679,0.2760726099574355,0.7745238454916005
CEP63,0.168,0.2756637773563841,0.7739823877231392
FAM25A,0.168,0.2756637773563841,0.7739823877231392
FAM241A,0.168,0.2756637773563841,0.7739823877231392
GARNL3,0.168,0.2756637773563841,0.7739823877231392
ASTL,0.168,0.2756637773563841,0.7739823877231392
TYR,0.168,0.2756637773563841,0.7739823877231392
MMADHC,0.1681,0.27525534304586613,0.7739263448035721
SCAF4,0.1681,0.27525534304586613,0.7739263448035721
NIM1K,0.1681,0.27525534304586613,0.7739263448035721
DNMT3L,0.1683,0.2748473069909164,0.7736282911063002
RAI2,0.1683,0.2748473069909164,0.7736282911063002
RAG2,0.1684,0.2744396691559665,0.7730877090285122
USP27X,0.1684,0.2744396691559665,0.7730877090285122
TLCD5,0.1684,0.2744396691559665,0.7730877090285122
PJA1,0.1684,0.2744396691559665,0.7730877090285122
ZNF655,0.1684,0.2744396691559665,0.7730877090285122
OR14A16,0.1686,0.3115484416739046,0.7952307103997585
EXOC8,0.1686,0.2740324295048434,0.7730877090285122
INPP5K,0.1687,0.2736255880007723,0.7723719762049508
ISCA1,0.1687,0.2736255880007723,0.7723719762049508
GRAMD2A,0.1687,0.2736255880007723,0.7723719762049508
NOXRED1,0.1687,0.2736255880007723,0.7723719762049508
EPB41L4B,0.1689,0.2732191446063753,0.7723189756885243
MYO1D,0.1689,0.2732191446063753,0.7723189756885243
SLC38A10,0.169,0.2728130992836732,0.7719013523995992
LIPI,0.169,0.2728130992836732,0.7719013523995992
POLR2D,0.169,0.2728130992836732,0.7719013523995992
ZNF879,0.169,0.2728130992836732,0.7719013523995992
CYP3A43,0.1691,0.2724074519940851,0.7718498126191445
OXGR1,0.1691,0.2724074519940851,0.7718498126191445
NSMCE4A,0.1691,0.2724074519940851,0.7718498126191445
SGIP1,0.1691,0.2724074519940851,0.7718498126191445
PSMG2,0.1691,0.2724074519940851,0.7718498126191445
COQ10A,0.1691,0.2724074519940851,0.7718498126191445
CD33,0.1691,0.2724074519940851,0.7718498126191445
SRP19,0.1691,0.2724074519940851,0.7718498126191445
SUPT5H,0.1693,0.27200220269843023,0.7718498126191445
TRPV1,0.1693,0.27200220269843023,0.7718498126191445
EML6,0.1693,0.27200220269843023,0.7718498126191445
ZNF569,0.1693,0.27200220269843023,0.7718498126191445
GALNTL5,0.1693,0.27200220269843023,0.7718498126191445
MMD2,0.1694,0.2715973513569276,0.7718498126191445
ARMC10,0.1694,0.2715973513569276,0.7718498126191445
OR4M1,0.1695,0.3090063685199562,0.7949220462739653
HLF,0.1696,0.27119289792919626,0.7718498126191445
MYOT,0.1696,0.27119289792919626,0.7718498126191445
CAMK2N1,0.1696,0.27119289792919626,0.7718498126191445
PET100,0.1696,0.27119289792919626,0.7718498126191445
SH3D19,0.1697,0.2707888423742572,0.7718498126191445
MIA,0.1697,0.2707888423742572,0.7718498126191445
GCHFR,0.1697,0.2707888423742572,0.7718498126191445
SLC27A5,0.1698,0.27038518465053335,0.7717297613473516
OSBPL11,0.1698,0.27038518465053335,0.7717297613473516
RPL35A,0.17,0.449541664364542,0.8564459475767113
RBMS2,0.17,0.26998192471584914,0.7714383920566017
OR7D4,0.1701,0.3071084554035175,0.7933229513593242
ARL8B,0.1701,0.2695790625274331,0.7712705586591472
ATP6V0A1,0.1704,0.26877453121533523,0.7704440199346061
CCNE1,0.1704,0.26877453121533523,0.7704440199346061
ZNF205,0.1705,0.26837286200313,0.7696617747466603
SPRR4,0.1705,0.26837286200313,0.7696617747466603
HES6,0.1705,0.26837286200313,0.7696617747466603
GMPPA,0.1705,0.26837286200313,0.7696617747466603
PIGK,0.1705,0.26837286200313,0.7696617747466603
PKD1L1,0.1705,0.26837286200313,0.7696617747466603
OR10A7,0.1706,0.3058472959230625,0.7921370623997523
IL27,0.1707,0.26797159036014667,0.7694956142148349
ZNF513,0.1707,0.26797159036014667,0.7694956142148349
TDP2,0.1708,0.2675707162406375,0.7687138186499968
STPG2,0.1708,0.2675707162406375,0.7687138186499968
PUSL1,0.1708,0.2675707162406375,0.7687138186499968
CCDC66,0.171,0.2671702395982612,0.7683019079385442
PRSS37,0.171,0.2671702395982612,0.7683019079385442
EIF2S3,0.171,0.2671702395982612,0.7683019079385442
YBX1,0.1712,0.266370478556579,0.767725876952172
SRPK2,0.1712,0.266370478556579,0.767725876952172
MAP7,0.1714,0.26597119406162867,0.7670682820532414
KRTAP10-11,0.1714,0.26597119406162867,0.7670682820532414
RABL2B,0.1715,0.26557230685252475,0.7661643542825051
KCTD15,0.1715,0.26557230685252475,0.7661643542825051
C1orf141,0.1715,0.26557230685252475,0.7661643542825051
NLE1,0.1715,0.26557230685252475,0.7661643542825051
NEURL2,0.1717,0.26517381687996805,0.7661643542825051
ACADSB,0.1717,0.26517381687996805,0.7661643542825051
FST,0.1717,0.26517381687996805,0.7661643542825051
TMEM18,0.1717,0.26517381687996805,0.7661643542825051
TMEM161A,0.1718,0.26477572409406974,0.7661643542825051
PFDN2,0.1718,0.26477572409406974,0.7661643542825051
STARD7,0.1718,0.26477572409406974,0.7661643542825051
LOXL2,0.1718,0.26477572409406974,0.7661643542825051
CCR7,0.1718,0.26477572409406974,0.7661643542825051
PRPSAP2,0.172,0.2643780284443521,0.7661643542825051
CNKSR2,0.172,0.2643780284443521,0.7661643542825051
C2orf69,0.172,0.2643780284443521,0.7661643542825051
MTMR10,0.172,0.2643780284443521,0.7661643542825051
EIF4EBP2,0.172,0.2643780284443521,0.7661643542825051
INKA1,0.172,0.2643780284443521,0.7661643542825051
CCT6B,0.172,0.2643780284443521,0.7661643542825051
TIMM22,0.172,0.2643780284443521,0.7661643542825051
UQCR11,0.1721,0.26398072987974897,0.7661643542825051
DMC1,0.1721,0.26398072987974897,0.7661643542825051
RBL1,0.1721,0.26398072987974897,0.7661643542825051
POP1,0.1721,0.26398072987974897,0.7661643542825051
IRAK4,0.1722,0.26358382834860616,0.7660979157546618
IL1RAPL1,0.1722,0.26358382834860616,0.7660979157546618
KCNK5,0.1722,0.26358382834860616,0.7660979157546618
TMEM33,0.1724,0.26318732379868237,0.7653819517223619
PGLYRP1,0.1724,0.26318732379868237,0.7653819517223619
TEAD2,0.1724,0.26318732379868237,0.7653819517223619
BCL2L13,0.1724,0.26318732379868237,0.7653819517223619
UQCRC1,0.1724,0.26318732379868237,0.7653819517223619
ARHGAP30,0.1725,0.26279121617714973,0.7652828497736389
ATP6V1E1,0.1725,0.26279121617714973,0.7652828497736389
MAD2L2,0.1725,0.26279121617714973,0.7652828497736389
SLC30A3,0.1727,0.26239550543059414,0.7646272407558188
ZNF283,0.1727,0.26239550543059414,0.7646272407558188
B9D2,0.1727,0.26239550543059414,0.7646272407558188
PHAF1,0.1727,0.26239550543059414,0.7646272407558188
FKBP2,0.1728,0.26200019150501613,0.7643448476545622
TM4SF18,0.1728,0.26200019150501613,0.7643448476545622
ORC5,0.1728,0.26200019150501613,0.7643448476545622
LAT,0.1729,0.2616052743458323,0.7643448476545622
GPC3,0.1729,0.2616052743458323,0.7643448476545622
RFPL2,0.1729,0.2616052743458323,0.7643448476545622
VPS13C,0.1731,0.26121075389787385,0.7640308021841563
RALGPS1,0.1732,0.26081663010538975,0.763376130883062
PDHX,0.1732,0.26081663010538975,0.763376130883062
EFNA5,0.1732,0.26081663010538975,0.763376130883062
CD52,0.1734,0.29773004282058085,0.7867158133326909
PDE6H,0.1734,0.26042290291204495,0.7630957099547255
OR10G9,0.1734,0.29773004282058085,0.7867158133326909
ZNF101,0.1734,0.26042290291204495,0.7630957099547255
SPACA1,0.1734,0.26042290291204495,0.7630957099547255
MRAP2,0.1734,0.26042290291204495,0.7630957099547255
KIAA0586,0.1735,0.26002957226092294,0.7630655041961291
ST6GAL1,0.1736,0.2596366380945254,0.7626613566570839
AGTRAP,0.1736,0.2596366380945254,0.7626613566570839
CDH10,0.1736,0.2596366380945254,0.7626613566570839
WDR38,0.1736,0.2596366380945254,0.7626613566570839
PLPP5,0.1736,0.2596366380945254,0.7626613566570839
CCR4,0.1736,0.2596366380945254,0.7626613566570839
TMEM156,0.1736,0.2596366380945254,0.7626613566570839
PLA2G2D,0.1738,0.2592441003547732,0.7626613566570839
SMIM2,0.1738,0.2592441003547732,0.7626613566570839
LRRC32,0.1738,0.2592441003547732,0.7626613566570839
PLEK2,0.1738,0.2592441003547732,0.7626613566570839
OR10P1,0.1739,0.29649358813028054,0.7864430939959626
CRYBB3,0.1739,0.2588519589830065,0.7626613566570839
OR5W2,0.1739,0.29649358813028054,0.7864430939959626
ZNF559,0.1739,0.2588519589830065,0.7626613566570839
RPEL1,0.1739,0.2588519589830065,0.7626613566570839
PDLIM1,0.1739,0.2588519589830065,0.7626613566570839
SLC16A2,0.1739,0.2588519589830065,0.7626613566570839
LRP1B,0.1741,0.2584602139199862,0.7626613566570839
VN1R4,0.1741,0.2584602139199862,0.7626613566570839
CD3D,0.1741,0.2584602139199862,0.7626613566570839
FANCC,0.1741,0.2584602139199862,0.7626613566570839
TRAPPC2L,0.1742,0.25806886510589344,0.7626613566570839
ASB16,0.1742,0.25806886510589344,0.7626613566570839
TMIGD3,0.1742,0.25806886510589344,0.7626613566570839
C1QTNF6,0.1743,0.25767791248033206,0.7624034605234907
HMG20A,0.1743,0.25767791248033206,0.7624034605234907
RBBP4,0.1745,0.25728735598232716,0.7617507088446377
ZNF181,0.1745,0.25728735598232716,0.7617507088446377
OR5T2,0.1745,0.2946450833737707,0.7853903469355252
HNF1A,0.1745,0.25728735598232716,0.7617507088446377
LACTB2,0.1746,0.25689719555032703,0.761349870449151
STX10,0.1746,0.25689719555032703,0.761349870449151
FAM24A,0.1746,0.25689719555032703,0.761349870449151
MRPL39,0.1748,0.2565074311222036,0.7610753334471472
ZNF680,0.1748,0.2565074311222036,0.7610753334471472
MTURN,0.1749,0.25611806263525266,0.7604233917950125
PCDHB5,0.1749,0.25611806263525266,0.7604233917950125
SYNGR2,0.1749,0.25611806263525266,0.7604233917950125
RBBP8,0.1749,0.25611806263525266,0.7604233917950125
DGAT2L6,0.1749,0.25611806263525266,0.7604233917950125
S100B,0.1749,0.25611806263525266,0.7604233917950125
SNX17,0.1751,0.25572909002619476,0.7602756730508492
CRIPT,0.1751,0.25572909002619476,0.7602756730508492
CLCA1,0.1751,0.25572909002619476,0.7602756730508492
GLYATL2,0.1751,0.25572909002619476,0.7602756730508492
LAIR1,0.1751,0.25572909002619476,0.7602756730508492
NCK2,0.1752,0.25534051323117624,0.7601287402017249
BUD23,0.1752,0.25534051323117624,0.7601287402017249
SMIM18,0.1752,0.25534051323117624,0.7601287402017249
TEX264,0.1752,0.25534051323117624,0.7601287402017249
WRAP73,0.1753,0.25495233218576935,0.7597299843926948
OXLD1,0.1753,0.25495233218576935,0.7597299843926948
CPNE6,0.1753,0.25495233218576935,0.7597299843926948
MAGEB16,0.1755,0.2545645468249726,0.7595843442455914
PI4KA,0.1755,0.2545645468249726,0.7595843442455914
TRPM5,0.1755,0.2545645468249726,0.7595843442455914
TRIB3,0.1755,0.2545645468249726,0.7595843442455914
TIGIT,0.1756,0.2541771570832128,0.7591864778447452
RPL6,0.1756,0.43439428062295327,0.8525273042436025
DRC7,0.1756,0.2541771570832128,0.7591864778447452
FILIP1,0.1756,0.2541771570832128,0.7591864778447452
UBE3A,0.1758,0.25379016289434386,0.7586624909462463
CDH18,0.1758,0.25379016289434386,0.7586624909462463
WIPF2,0.1759,0.25340356419164906,0.7583919055176545
ORC2,0.176,0.25301736090784027,0.7582427574781636
PLA2G5,0.176,0.25301736090784027,0.7582427574781636
MEF2A,0.176,0.25301736090784027,0.7582427574781636
GNA13,0.176,0.25301736090784027,0.7582427574781636
HSPB3,0.176,0.25301736090784027,0.7582427574781636
EFR3A,0.176,0.25301736090784027,0.7582427574781636
H4C16,0.176,0.25301736090784027,0.7582427574781636
PSMA3,0.176,0.25301736090784027,0.7582427574781636
TTC13,0.1762,0.2526315529750602,0.7582427574781636
CAPN3,0.1762,0.2526315529750602,0.7582427574781636
FOXO3B,0.1762,0.2526315529750602,0.7582427574781636
GAB4,0.1762,0.2526315529750602,0.7582427574781636
ZFP64,0.1763,0.25224614032488146,0.7580914006076306
NALCN,0.1763,0.25224614032488146,0.7580914006076306
IL22RA2,0.1763,0.25224614032488146,0.7580914006076306
C1D,0.1763,0.25224614032488146,0.7580914006076306
SLC24A3,0.1765,0.2518611228883083,0.7576962975482161
UBXN7,0.1765,0.2518611228883083,0.7576962975482161
IFT25,0.1765,0.2518611228883083,0.7576962975482161
TMED9,0.1765,0.2518611228883083,0.7576962975482161
FH,0.1765,0.2518611228883083,0.7576962975482161
GPD2,0.1766,0.2514765005957767,0.7576833566933753
ZBED6,0.1766,0.2514765005957767,0.7576833566933753
CCDC65,0.1766,0.2514765005957767,0.7576833566933753
NDUFA4L2,0.1766,0.2514765005957767,0.7576833566933753
CEP57L1,0.1766,0.2514765005957767,0.7576833566933753
MBLAC1,0.1766,0.2514765005957767,0.7576833566933753
NPY2R,0.1766,0.2514765005957767,0.7576833566933753
HTT,0.1767,0.25109227337715573,0.7576833566933753
CLCN3,0.1767,0.25109227337715573,0.7576833566933753
OR4K1,0.1767,0.2885369350490497,0.7803118017239007
SCGB1D1,0.1767,0.25109227337715573,0.7576833566933753
ASPDH,0.1767,0.25109227337715573,0.7576833566933753
KBTBD2,0.1767,0.25109227337715573,0.7576833566933753
MRPS16,0.1767,0.25109227337715573,0.7576833566933753
H3C1,0.1769,0.2507084411617469,0.7576833566933753
PAQR7,0.1769,0.2507084411617469,0.7576833566933753
EIF4A2,0.1769,0.2507084411617469,0.7576833566933753
BRI3,0.1769,0.2507084411617469,0.7576833566933753
CUTC,0.1769,0.2507084411617469,0.7576833566933753
MRPL20,0.177,0.2503250038782865,0.7576833566933753
TFCP2L1,0.177,0.2503250038782865,0.7576833566933753
SLFN13,0.177,0.2503250038782865,0.7576833566933753
ACSM6,0.177,0.2503250038782865,0.7576833566933753
TECTB,0.1772,0.24994196145494507,0.7576833566933753
SNAP91,0.1772,0.24994196145494507,0.7576833566933753
IFIT1B,0.1772,0.24994196145494507,0.7576833566933753
DEFB135,0.1772,0.2873251875296214,0.7795037997285689
RAB7A,0.1772,0.24994196145494507,0.7576833566933753
NPTN,0.1772,0.24994196145494507,0.7576833566933753
SMCO4,0.1773,0.24955931381932778,0.7576833566933753
MSTN,0.1774,0.2491770608984766,0.7576301003747135
SMPD2,0.1774,0.2491770608984766,0.7576301003747135
SLC25A31,0.1776,0.24879520261886964,0.7571109950706606
TRIR,0.1777,0.24841373890642246,0.7568493353597544
OR52E4,0.1778,0.28551374146109887,0.7786296059952188
ASRGL1,0.1779,0.24803266968648824,0.7564595624219653
IFI27L1,0.1779,0.24803266968648824,0.7564595624219653
SUMO4,0.1779,0.42841247523807974,0.8523312339017716
SPHK2,0.178,0.24765199488385864,0.7560701972190679
CIB2,0.178,0.24765199488385864,0.7560701972190679
DUSP12,0.178,0.24765199488385864,0.7560701972190679
TMED3,0.178,0.24765199488385864,0.7560701972190679
CYP4F22,0.1782,0.2472717144227653,0.7556812407704417
SLC16A3,0.1782,0.2472717144227653,0.7556812407704417
ACOT13,0.1782,0.2472717144227653,0.7556812407704417
SDHD,0.1783,0.2468918282268788,0.7556812407704417
ZNF583,0.1783,0.2468918282268788,0.7556812407704417
SELE,0.1783,0.2468918282268788,0.7556812407704417
SLC35F6,0.1784,0.24651233621931123,0.7554206440629381
ZNF26,0.1784,0.24651233621931123,0.7554206440629381
EIF2B4,0.1786,0.24613323832261513,0.7552916247004089
TXK,0.1787,0.24575453445878567,0.7552916247004089
ZCCHC12,0.1787,0.24575453445878567,0.7552916247004089
OR56A1,0.1789,0.2825111290178118,0.7784118393563627
CMKLR1,0.179,0.2449983085149184,0.7538732918607323
FZD8,0.179,0.2449983085149184,0.7538732918607323
FGG,0.179,0.2449983085149184,0.7538732918607323
SFTA2,0.179,0.2449983085149184,0.7538732918607323
GORASP1,0.179,0.2449983085149184,0.7538732918607323
CYP17A1,0.1791,0.2446207862760865,0.7536169584072562
NFYA,0.1791,0.2446207862760865,0.7536169584072562
FZD4,0.1791,0.2446207862760865,0.7536169584072562
EIF4G3,0.1793,0.24424365775253284,0.7532316449093419
RDH5,0.1793,0.24424365775253284,0.7532316449093419
FLT3LG,0.1793,0.24424365775253284,0.7532316449093419
MAP2K4,0.1793,0.24424365775253284,0.7532316449093419
INO80B,0.1793,0.24424365775253284,0.7532316449093419
MUS81,0.1794,0.24386692286347245,0.7532316449093419
MIER3,0.1794,0.24386692286347245,0.7532316449093419
ACAD9,0.1794,0.24386692286347245,0.7532316449093419
KNG1,0.1796,0.2434905815275659,0.7532316449093419
PLEKHS1,0.1796,0.2434905815275659,0.7532316449093419
SPMIP10,0.1796,0.2434905815275659,0.7532316449093419
HSPA4,0.1796,0.2434905815275659,0.7532316449093419
FAM9B,0.1796,0.2434905815275659,0.7532316449093419
FAM210B,0.1796,0.2434905815275659,0.7532316449093419
DNAH6,0.1796,0.2434905815275659,0.7532316449093419
EIF3G,0.1797,0.24311463366292035,0.7532316449093419
TMEM92,0.1797,0.24311463366292035,0.7532316449093419
H4C1,0.1797,0.24311463366292035,0.7532316449093419
TACO1,0.1798,0.24273907918709065,0.7531254005579746
PHC1,0.1798,0.24273907918709065,0.7531254005579746
LY9,0.1798,0.24273907918709065,0.7531254005579746
SERINC4,0.1798,0.24273907918709065,0.7531254005579746
RNF141,0.18,0.24236391801707963,0.7530038208362914
COX10,0.18,0.24236391801707963,0.7530038208362914
TAF5,0.18,0.24236391801707963,0.7530038208362914
GART,0.18,0.24236391801707963,0.7530038208362914
KREMEN1,0.18,0.24236391801707963,0.7530038208362914
ETV1,0.18,0.24236391801707963,0.7530038208362914
LCA5,0.1801,0.24198915006933822,0.7530038208362914
CCDC73,0.1801,0.24198915006933822,0.7530038208362914
PLA2G4E,0.1801,0.24198915006933822,0.7530038208362914
TYRP1,0.1801,0.24198915006933822,0.7530038208362914
NPLOC4,0.1803,0.24161477525976793,0.7530038208362914
GLDC,0.1803,0.24161477525976793,0.7530038208362914
POM121,0.1803,0.24161477525976793,0.7530038208362914
KDM6B,0.1803,0.24161477525976793,0.7530038208362914
RAP1A,0.1803,0.24161477525976793,0.7530038208362914
TRIM45,0.1804,0.24124079350371933,0.7530038208362914
RPA4,0.1804,0.24124079350371933,0.7530038208362914
SLC4A1,0.1805,0.24086720471599435,0.752526394939498
C11orf42,0.1805,0.24086720471599435,0.752526394939498
CERS6,0.1805,0.24086720471599435,0.752526394939498
ZNF638,0.1807,0.24049400881084615,0.7521467953913259
UBE2U,0.1807,0.24049400881084615,0.7521467953913259
ALCAM,0.1807,0.24049400881084615,0.7521467953913259
OR5C1,0.1807,0.27774974108347555,0.7768719240758172
FILIP1L,0.1808,0.2401212057019805,0.7521467953913259
OR5B21,0.1809,0.2771582693513328,0.7765975573479289
DTWD2,0.181,0.23974879530255527,0.7515202621983944
RAD23B,0.181,0.23974879530255527,0.7515202621983944
RCHY1,0.181,0.23974879530255527,0.7515202621983944
REXO5,0.1811,0.23937677752518294,0.7512735202216926
MTIF2,0.1813,0.239005152281929,0.7505012925420294
GRAP,0.1813,0.41952329103344227,0.8486416081864897
SUPV3L1,0.1813,0.239005152281929,0.7505012925420294
EN1,0.1814,0.2386339194843147,0.7502553351488274
TROAP,0.1814,0.2386339194843147,0.7502553351488274
SUGCT,0.1815,0.23826307904331717,0.7498783583020322
HVCN1,0.1815,0.23826307904331717,0.7498783583020322
WBP1,0.1815,0.23826307904331717,0.7498783583020322
HAAO,0.1815,0.23826307904331717,0.7498783583020322
IQCH,0.1817,0.23789263086936918,0.7497653140249234
ESYT3,0.1817,0.23789263086936918,0.7497653140249234
APOC4,0.1817,0.23789263086936918,0.7497653140249234
KCTD1,0.1817,0.23789263086936918,0.7497653140249234
KRT78,0.1817,0.23789263086936918,0.7497653140249234
TCF4,0.1818,0.23752257487236092,0.7497653140249234
CBX3,0.1818,0.23752257487236092,0.7497653140249234
DNAJC14,0.1818,0.23752257487236092,0.7497653140249234
RBFA,0.1818,0.23752257487236092,0.7497653140249234
HSD3B7,0.182,0.23715291096163998,0.7496741349686539
FAM161B,0.182,0.23715291096163998,0.7496741349686539
OR1N1,0.182,0.2742132443850686,0.7730877090285122
CSKMT,0.1821,0.2367836390460131,0.7490350472997556
URGCP,0.1821,0.2367836390460131,0.7490350472997556
GP2,0.1822,0.23641475903374534,0.7486606551527824
ATP8B4,0.1824,0.23604627083256244,0.7478900222703383
ARHGEF25,0.1824,0.23604627083256244,0.7478900222703383
COX15,0.1824,0.23604627083256244,0.7478900222703383
CENPU,0.1824,0.23604627083256244,0.7478900222703383
GGN,0.1824,0.23604627083256244,0.7478900222703383
TP53TG5,0.1825,0.2356781743496502,0.7477808646415196
NCOA3,0.1827,0.23531046949165507,0.7471430348831903
NCSTN,0.1827,0.23531046949165507,0.7471430348831903
LGR6,0.1827,0.23531046949165507,0.7471430348831903
TRAT1,0.1827,0.23531046949165507,0.7471430348831903
TFPT,0.1827,0.23531046949165507,0.7471430348831903
TMEM45A,0.1827,0.23531046949165507,0.7471430348831903
ENTREP2,0.1828,0.23494315616468692,0.7471430348831903
ZBBX,0.1828,0.23494315616468692,0.7471430348831903
LRRC2,0.1828,0.23494315616468692,0.7471430348831903
HNRNPF,0.1829,0.23457623427431692,0.7471430348831903
CIDEA,0.1829,0.23457623427431692,0.7471430348831903
ZNF222,0.1831,0.23420970372558075,0.7469548181785242
C19orf84,0.1831,0.23420970372558075,0.7469548181785242
SPPL2A,0.1831,0.23420970372558075,0.7469548181785242
CXCL2,0.1832,0.23384356442297682,0.7468498592988911
PREPL,0.1832,0.23384356442297682,0.7468498592988911
PJA2,0.1832,0.23384356442297682,0.7468498592988911
BMP15,0.1832,0.23384356442297682,0.7468498592988911
COMMD7,0.1832,0.23384356442297682,0.7468498592988911
EFS,0.1832,0.23384356442297682,0.7468498592988911
PTGIS,0.1834,0.2334778162704699,0.7468498592988911
PSAT1,0.1834,0.2334778162704699,0.7468498592988911
TSPAN14,0.1834,0.2334778162704699,0.7468498592988911
PPP1R35,0.1834,0.2334778162704699,0.7468498592988911
DHRS1,0.1835,0.2331124591714888,0.746642799740049
PCDHGA1,0.1835,0.2331124591714888,0.746642799740049
SQSTM1,0.1837,0.23274749302892989,0.7458735567486529
TICAM2,0.1837,0.23274749302892989,0.7458735567486529
ARHGAP20,0.1837,0.23274749302892989,0.7458735567486529
ZNF225,0.1837,0.23274749302892989,0.7458735567486529
KLF4,0.1837,0.23274749302892989,0.7458735567486529
SLC7A6,0.1837,0.23274749302892989,0.7458735567486529
ZNF155,0.1838,0.2323829177451554,0.7458735567486529
PPP2R3A,0.1838,0.2323829177451554,0.7458735567486529
SYT16,0.1838,0.2323829177451554,0.7458735567486529
IL1R2,0.1838,0.2323829177451554,0.7458735567486529
TBC1D2B,0.1838,0.2323829177451554,0.7458735567486529
NAT2,0.1838,0.2323829177451554,0.7458735567486529
ZNF714,0.1838,0.2323829177451554,0.7458735567486529
TCL1A,0.1838,0.2323829177451554,0.7458735567486529
BECN1,0.1838,0.2323829177451554,0.7458735567486529
TUBG2,0.1838,0.2323829177451554,0.7458735567486529
TEX11,0.1838,0.2323829177451554,0.7458735567486529
FCRL3,0.1839,0.2320187332219956,0.7458735567486529
OR8A1,0.1839,0.26896397151855134,0.7707406120069722
DLAT,0.1841,0.2316549393607491,0.7458382227937209
SLC43A3,0.1841,0.2316549393607491,0.7458382227937209
INSR,0.1841,0.2316549393607491,0.7458382227937209
CCDC69,0.1842,0.231291536062184,0.7458382227937209
SURF6,0.1842,0.231291536062184,0.7458382227937209
GNG3,0.1842,0.231291536062184,0.7458382227937209
FOXJ3,0.1842,0.231291536062184,0.7458382227937209
ATP6V1A,0.1844,0.23092852322653717,0.7456417110484084
C15orf39,0.1844,0.23092852322653717,0.7456417110484084
MRPL48,0.1844,0.23092852322653717,0.7456417110484084
ITGA11,0.1844,0.23092852322653717,0.7456417110484084
ZNF658,0.1844,0.23092852322653717,0.7456417110484084
ZNF563,0.1845,0.23056590075351707,0.7455449234464492
IPO7,0.1845,0.23056590075351707,0.7455449234464492
ADAM20,0.1846,0.23020366854230295,0.745449119913941
MEP1A,0.1846,0.23020366854230295,0.745449119913941
ZNF449,0.1846,0.23020366854230295,0.745449119913941
RBCK1,0.1848,0.22984182649154572,0.745449119913941
NDOR1,0.1849,0.22948037449936937,0.7452604808501526
GCFC2,0.1849,0.22948037449936937,0.7452604808501526
LPAR4,0.1849,0.22948037449936937,0.7452604808501526
JMY,0.1851,0.22911931246337117,0.7446273830828792
PGLYRP2,0.1851,0.22911931246337117,0.7446273830828792
MRPL28,0.1851,0.22911931246337117,0.7446273830828792
GABRA4,0.1852,0.22875864028062246,0.7443997132906642
PAIP1,0.1852,0.22875864028062246,0.7443997132906642
NLRP9,0.1852,0.22875864028062246,0.7443997132906642
CATSPERG,0.1852,0.22875864028062246,0.7443997132906642
ZNG1A,0.1853,0.2655014042509743,0.7661643542825051
ATRIP,0.1853,0.22839835784766924,0.7443997132906642
SULT1C3,0.1853,0.22839835784766924,0.7443997132906642
CDK1,0.1853,0.22839835784766924,0.7443997132906642
CD82,0.1853,0.22839835784766924,0.7443997132906642
H1-6,0.1855,0.2280384650605333,0.7443997132906642
DEFB1,0.1855,0.2280384650605333,0.7443997132906642
ZNF846,0.1855,0.2280384650605333,0.7443997132906642
TM7SF3,0.1856,0.22767896181471303,0.7443997132906642
RAPGEF4,0.1856,0.22767896181471303,0.7443997132906642
CMTR2,0.1856,0.22767896181471303,0.7443997132906642
STON2,0.1856,0.22767896181471303,0.7443997132906642
SIL1,0.1856,0.22767896181471303,0.7443997132906642
LRRC47,0.1858,0.22731984800518298,0.7443997132906642
KRT13,0.1858,0.22731984800518298,0.7443997132906642
INSL4,0.1858,0.22731984800518298,0.7443997132906642
PCLO,0.1858,0.22731984800518298,0.7443997132906642
RPS6KC1,0.1859,0.22696112352639622,0.7440872087819134
RBBP8NL,0.1859,0.22696112352639622,0.7440872087819134
SIRT1,0.1859,0.22696112352639622,0.7440872087819134
APOL2,0.1859,0.22696112352639622,0.7440872087819134
OR1L8,0.1859,0.263781195164959,0.7661643542825051
CD320,0.1859,0.22696112352639622,0.7440872087819134
DET1,0.186,0.22660278827228397,0.7438645173420088
SERTM1,0.186,0.22660278827228397,0.7438645173420088
OR6A2,0.1861,0.2632094319196923,0.7653819517223619
FAM174B,0.1862,0.22624484213625648,0.7430976405024874
FAM234B,0.1862,0.22624484213625648,0.7430976405024874
LAMP1,0.1863,0.22588728501120436,0.7423311987263369
INO80C,0.1863,0.22588728501120436,0.7423311987263369
C12orf71,0.1865,0.22553011678949883,0.7414292251623972
TLCD3A,0.1865,0.22553011678949883,0.7414292251623972
LUZP4,0.1865,0.22553011678949883,0.7414292251623972
RPS21,0.1865,0.22553011678949883,0.7414292251623972
CENATAC,0.1865,0.22553011678949883,0.7414292251623972
ILDR1,0.1866,0.22517333736299175,0.7413437273078299
NIPSNAP1,0.1866,0.22517333736299175,0.7413437273078299
OPRM1,0.1866,0.22517333736299175,0.7413437273078299
CLGN,0.1866,0.22517333736299175,0.7413437273078299
TAGAP,0.1866,0.22517333736299175,0.7413437273078299
UQCC6,0.1868,0.2248169466230182,0.7411229735154838
TMC2,0.1869,0.22446094446039505,0.7403577509519652
HLA-DOB,0.1869,0.22446094446039505,0.7403577509519652
KLF3,0.1869,0.22446094446039505,0.7403577509519652
PPP1R11,0.187,0.22410533076542394,0.7401378855450453
CCDC14,0.187,0.22410533076542394,0.7401378855450453
