gene,nf1_cohens_d,nf1_fdr,kras_cohens_d,kras_pvalue,kras_mean_dep_mut,kras_mean_dep_wt,category
AGT,0.1396,0.9393476063473823,,,,,neither
AGTPBP1,-0.2575,0.7265651525977933,,,,,neither
AGTR1,0.0767,0.9942142304627448,,,,,neither
AGTR2,-0.0868,0.9823944221865752,,,,,neither
AGTRAP,-0.05,0.993302184314158,,,,,neither
AGXT,0.1,0.9793628981094148,,,,,neither
AGXT2,0.018,0.9944741766519076,,,,,neither
AHCTF1,0.0485,0.993302184314158,,,,,neither
AHCY,0.1469,0.942520063980189,,,,,neither
AHCYL1,0.1181,0.9317321247622332,,,,,neither
AHCYL2,0.0507,0.9961696447408168,,,,,neither
AHDC1,-0.112,0.9793104017325636,,,,,neither
AHI1,0.0,0.9373910967084378,,,,,neither
AHNAK,0.1774,0.818258030768385,,,,,neither
AHNAK2,0.0348,0.9773106863644524,,,,,neither
AHR,0.0703,0.9914128545815925,,,,,neither
AHRR,0.0055,0.9658317839680748,,,,,neither
AHSA1,-0.1079,0.8943774342954771,,,,,neither
AHSG,-0.0028,0.9975610407095122,,,,,neither
AHSP,-0.0685,0.9826185942755306,,,,,neither
AICDA,-0.0396,0.9738036437432976,,,,,neither
AIDA,-0.0297,0.9738036437432976,,,,,neither
AIF1,0.0677,0.9781578860281378,,,,,neither
AIF1L,0.1527,0.8922470905174421,,,,,neither
AIFM1,0.2398,0.7842930981194082,,,,,neither
AIFM2,-0.0512,0.9179596791089212,,,,,neither
AIFM3,-0.0487,0.9773106863644524,,,,,neither
AIG1,-0.0866,0.9317321247622332,,,,,neither
AIM2,0.1063,0.9773106863644524,,,,,neither
AIMP1,0.0663,0.9793104017325636,,,,,neither
AIMP2,0.0283,0.9823944221865752,,,,,neither
AIP,-0.1646,0.9354612676893624,,,,,neither
AIPL1,0.0886,0.9851360850459384,,,,,neither
AIRE,-0.0093,0.9970947017753858,,,,,neither
AIRIM,0.1983,0.8943774342954771,,,,,neither
AJAP1,-0.0836,0.9433353528665482,,,,,neither
AJM1,-0.0778,0.9685901835143516,,,,,neither
AJUBA,0.0546,0.9773106863644524,,,,,neither
AK1,0.322,0.5221159999823018,,,,,neither
AK2,0.2194,0.887094148871769,,,,,neither
AK3,-0.0692,0.942520063980189,,,,,neither
AK4,-0.0548,0.9851360850459384,,,,,neither
AK5,0.1027,0.8922470905174421,,,,,neither
AK6,-0.0256,0.9992276762239096,,,,,neither
AK7,0.0899,0.9658239653851955,,,,,neither
AK8,-0.2579,0.7808896751988128,,,,,neither
AK9,-0.1379,0.9823944221865752,,,,,neither
AKAIN1,-0.029,0.9983658360500032,,,,,neither
AKAP1,0.147,0.9651016409936232,,,,,neither
AKAP10,0.136,0.9477165051276428,,,,,neither
AKAP11,-0.0999,0.9773106863644524,,,,,neither
AKAP12,-0.0584,0.9823944221865752,,,,,neither
AKAP13,-0.0482,0.9793628981094148,,,,,neither
AKAP14,0.1126,0.9651016409936232,,,,,neither
AKAP3,0.3235,0.6780490098953341,,,,,neither
AKAP4,-0.036,0.993302184314158,,,,,neither
AKAP5,-0.0361,0.9773106863644524,,,,,neither
AKAP6,-0.1502,0.8961692211488933,,,,,neither
AKAP7,-0.0449,0.9839588188603888,,,,,neither
AKAP8,-0.1412,0.9175875627810612,,,,,neither
AKAP8L,0.0242,0.988903223701504,,,,,neither
AKAP9,-0.0255,0.9975610407095122,,,,,neither
AKIP1,-0.0445,0.942520063980189,,,,,neither
AKIRIN1,-0.0467,0.987121351851376,,,,,neither
AKIRIN2,-0.1091,0.9290925117922416,,,,,neither
AKNA,-0.0506,0.9958888902424652,,,,,neither
AKNAD1,0.0464,0.9824449032682376,,,,,neither
AKR1A1,0.103,0.9658239653851955,,,,,neither
AKR1B1,0.0806,0.9580342868454704,,,,,neither
AKR1B10,0.1194,0.9024949901071614,,,,,neither
AKR1B15,-0.1582,0.9227816508890756,,,,,neither
AKR1C2,-0.0288,0.9823944221865752,,,,,neither
AKR1C3,0.1061,0.962205844034946,,,,,neither
AKR1C4,-0.0247,0.9975610407095122,,,,,neither
AKR1D1,-0.0847,0.9750777047167088,,,,,neither
AKR1E2,0.1601,0.942520063980189,,,,,neither
AKR7A2,-0.061,0.9919488452605149,,,,,neither
AKR7A3,-0.0975,0.8943774342954771,,,,,neither
AKT1,-0.1084,0.9935679037459302,,,,,neither
AKT1S1,0.0034,0.9935679037459302,,,,,neither
AKT2,0.1662,0.9658239653851955,,,,,neither
AKT3,-0.0359,0.9773106863644524,,,,,neither
AKTIP,0.2678,0.8922470905174421,,,,,neither
ALAD,-0.0038,0.9773106863644524,,,,,neither
ALAS1,0.0624,0.9826185942755306,,,,,neither
ALAS2,-0.0806,0.9651016409936232,,,,,neither
ALB,0.0026,0.9949424194863864,,,,,neither
ALCAM,-0.0447,0.9868289567495748,,,,,neither
ALDH16A1,0.1343,0.9507420729631676,,,,,neither
ALDH18A1,0.1452,0.9359353593124092,,,,,neither
ALDH1A1,0.1336,0.9841370715577772,,,,,neither
ALDH1A2,-0.0424,0.9851360850459384,,,,,neither
ALDH1A3,-0.0751,0.992265324626336,,,,,neither
ALDH1B1,-0.0941,0.9851360850459384,,,,,neither
ALDH1L1,-0.0798,0.9020296443327318,,,,,neither
ALDH1L2,0.1112,0.9700330758776188,,,,,neither
ALDH2,-0.015,0.9983658360500032,,,,,neither
ALDH3A1,-0.0331,0.9507420729631676,,,,,neither
ALDH3A2,0.0402,0.9975610407095122,,,,,neither
ALDH3B2,0.1289,0.942520063980189,,,,,neither
ALDH4A1,-0.0818,0.9958888902424652,,,,,neither
ALDH5A1,-0.0285,0.988903223701504,,,,,neither
ALDH6A1,-0.1349,0.8886425029895908,,,,,neither
ALDH7A1,-0.0193,0.9793104017325636,,,,,neither
ALDH8A1,-0.1148,0.9317321247622332,,,,,neither
ALDH9A1,0.0699,0.978185255550805,,,,,neither
ALDOA,-0.2726,0.8492126338201533,,,,,neither
ALDOB,-0.3285,0.6231686730150399,,,,,NF1_specific
ALDOC,0.0979,0.9677910102825864,,,,,neither
ALG1,-0.0162,0.9919488452605149,,,,,neither
ALG10,0.023,0.9983658360500032,,,,,neither
ALG10B,-0.2631,0.7418511611040706,,,,,neither
ALG11,0.0724,0.9958888902424652,,,,,neither
ALG12,0.1277,0.979586271790803,,,,,neither
ALG13,0.2274,0.8020157274075624,,,,,neither
ALG14,-0.0617,0.9823944221865752,,,,,neither
ALG2,-0.1197,0.9137118940184192,,,,,neither
ALG3,0.2502,0.8731970309773597,,,,,neither
ALG5,0.0406,0.9975610407095122,,,,,neither
ALG6,0.1892,0.930514053240566,,,,,neither
ALG8,0.1873,0.9024949901071614,,,,,neither
ALG9,0.1174,0.9793104017325636,,,,,neither
ALK,-0.2173,0.6780490098953341,,,,,neither
ALKAL1,-0.0642,0.9823944221865752,,,,,neither
ALKAL2,-0.1008,0.988903223701504,,,,,neither
ALKBH1,0.0716,0.9823944221865752,,,,,neither
ALKBH2,0.083,0.9851360850459384,,,,,neither
ALKBH3,-0.282,0.8228039115189821,,,,,neither
ALKBH4,0.1081,0.9773106863644524,,,,,neither
ALKBH5,0.0177,0.9983658360500032,,,,,neither
ALKBH6,-0.0647,0.9317321247622332,,,,,neither
ALKBH7,-0.1332,0.9773106863644524,,,,,neither
ALKBH8,0.1376,0.9655907065126528,,,,,neither
ALLC,-0.2001,0.8961692211488933,,,,,neither
ALMS1,0.0175,0.9949424194863864,,,,,neither
ALOX12,-0.0711,0.9823343175790452,,,,,neither
ALOX12B,0.0769,0.9839588188603888,,,,,neither
ALOX15,0.1572,0.9393476063473823,,,,,neither
ALOX15B,-0.0152,0.9975610407095122,,,,,neither
ALOX5,0.0212,0.9961234093825128,,,,,neither
ALOX5AP,0.0357,0.993716081591597,,,,,neither
ALOXE3,0.0314,0.9944547156000132,,,,,neither
ALPG,0.1157,0.9024949901071614,,,,,neither
ALPI,0.0452,0.9773106863644524,,,,,neither
ALPK1,-0.024,0.9919488452605149,,,,,neither
ALPK2,-0.0323,0.9975610407095122,,,,,neither
ALPK3,-0.1935,0.9684158207315386,,,,,neither
ALPL,-0.1363,0.935791464140524,,,,,neither
ALPP,0.1216,0.9317321247622332,,,,,neither
ALS2,-0.1885,0.8922470905174421,,,,,neither
ALS2CL,-0.0915,0.9851360850459384,,,,,neither
ALX1,-0.0429,0.9975610407095122,,,,,neither
ALX3,-0.131,0.93623214594866,,,,,neither
ALX4,0.0605,0.9847664022139194,,,,,neither
ALYREF,0.0482,0.9475862089125578,,,,,neither
AMACR,-0.1541,0.9603915689894706,,,,,neither
AMBN,-0.0058,0.9983658360500032,,,,,neither
AMBP,-0.0344,0.9975610407095122,,,,,neither
AMBRA1,-0.126,0.9823944221865752,,,,,neither
AMD1,0.1948,0.818258030768385,,,,,neither
AMDHD1,0.0053,0.9949424194863864,,,,,neither
AMDHD2,-0.1337,0.8791416876387393,,,,,neither
AMELX,-0.0814,0.9726381603105928,,,,,neither
AMELY,0.3615,0.8922470905174421,,,,,neither
AMER1,-0.1582,0.9372795921315378,,,,,neither
AMER2,-0.1947,0.7766316835727657,,,,,neither
AMER3,-0.0507,0.988903223701504,,,,,neither
AMFR,-0.0056,0.9839588188603888,,,,,neither
AMH,0.1549,0.9317321247622332,,,,,neither
AMHR2,-0.2389,0.9123211084160816,,,,,neither
AMIGO1,-0.0712,0.9823944221865752,,,,,neither
AMIGO2,-0.0689,0.980777793381442,,,,,neither
AMIGO3,-0.0122,0.9935679037459302,,,,,neither
AMMECR1,0.0623,0.9651016409936232,,,,,neither
AMMECR1L,-0.1726,0.887094148871769,,,,,neither
AMN,-0.1311,0.9773106863644524,,,,,neither
AMN1,0.092,0.988903223701504,,,,,neither
AMOT,-0.1173,0.9227816508890756,,,,,neither
AMOTL1,-0.0013,0.9926867186850832,,,,,neither
AMOTL2,-0.2303,0.8943774342954771,,,,,neither
AMPD1,0.0525,0.9796454175630602,,,,,neither
AMPD2,0.0277,0.9975610407095122,,,,,neither
AMPD3,-0.0375,0.988903223701504,,,,,neither
AMPH,0.1744,0.9656114473409808,,,,,neither
AMT,0.0639,0.9349363763347682,,,,,neither
AMTN,-0.109,0.9658239653851955,,,,,neither
AMY2A,-0.356,0.6866422565440923,,,,,NF1_specific
AMZ1,-0.1741,0.9317321247622332,,,,,neither
AMZ2,0.0146,0.9935679037459302,,,,,neither
ANAPC1,-0.0265,0.993302184314158,,,,,neither
ANAPC10,-0.1018,0.9919488452605149,,,,,neither
ANAPC11,-0.0627,0.9914128545815925,,,,,neither
ANAPC13,-0.3162,0.711128243547715,,,,,NF1_specific
ANAPC15,-0.3613,0.5559311675252981,,,,,NF1_specific
ANAPC16,0.1278,0.954127149130776,,,,,neither
ANAPC2,-0.1028,0.9603915689894706,,,,,neither
ANAPC4,-0.3786,0.6451632751223236,,,,,NF1_specific
ANAPC5,-0.161,0.8961692211488933,,,,,neither
ANAPC7,0.0584,0.9919488452605149,,,,,neither
ANG,-0.105,0.942520063980189,,,,,neither
ANGEL1,0.107,0.944797342645014,,,,,neither
ANGEL2,-0.115,0.9477165051276428,,,,,neither
ANGPT1,0.1858,0.9393476063473823,,,,,neither
ANGPT2,0.0136,0.9919488452605149,,,,,neither
ANGPT4,-0.0927,0.9773106863644524,,,,,neither
ANGPTL1,-0.3361,0.5910446511533526,,,,,NF1_specific
ANGPTL2,0.2743,0.7265651525977933,,,,,neither
ANGPTL3,0.0842,0.9886201045012536,,,,,neither
ANGPTL4,-0.0285,0.987121351851376,,,,,neither
ANGPTL5,-0.1747,0.9024949901071614,,,,,neither
ANGPTL6,-0.0044,0.9944741766519076,,,,,neither
ANGPTL7,0.0183,0.9886201045012536,,,,,neither
ANGPTL8,0.1383,0.942520063980189,,,,,neither
ANHX,-0.1127,0.9823944221865752,,,,,neither
ANK1,-0.2298,0.8856834007845195,,,,,neither
ANK2,0.1218,0.9175875627810612,,,,,neither
ANK3,-0.0658,0.9823944221865752,,,,,neither
ANKAR,0.0044,0.9935679037459302,,,,,neither
ANKDD1A,-0.2498,0.8922470905174421,,,,,neither
ANKDD1B,-0.179,0.9592146218729038,,,,,neither
ANKEF1,0.0554,0.9919488452605149,,,,,neither
ANKFN1,-0.0617,0.9868289567495748,,,,,neither
ANKFY1,0.1331,0.9773106863644524,,,,,neither
ANKH,0.1648,0.9592146218729038,,,,,neither
ANKHD1,0.0872,0.942520063980189,,,,,neither
ANKIB1,0.2359,0.7900220456989416,,,,,neither
ANKK1,-0.1741,0.930514053240566,,,,,neither
ANKLE1,-0.0281,0.9970947017753858,,,,,neither
ANKLE2,0.0989,0.9677910102825864,,,,,neither
ANKMY1,0.0058,0.9975610407095122,,,,,neither
ANKMY2,-0.0413,0.9773106863644524,,,,,neither
ANKRA2,-0.1407,0.9024949901071614,,,,,neither
ANKRD1,0.0725,0.972720261883452,,,,,neither
ANKRD10,0.0907,0.942520063980189,,,,,neither
ANKRD11,-0.0516,0.9975610407095122,,,,,neither
ANKRD12,-0.098,0.9983658360500032,,,,,neither
ANKRD13A,-0.0338,0.988903223701504,,,,,neither
ANKRD13B,-0.0362,0.9851360850459384,,,,,neither
ANKRD13C,0.1531,0.9354612676893624,,,,,neither
ANKRD13D,-0.1057,0.9855468397548782,,,,,neither
ANKRD16,0.0833,0.9658239653851955,,,,,neither
ANKRD17,0.1085,0.9317321247622332,,,,,neither
ANKRD18A,-0.1234,0.9373910967084378,,,,,neither
ANKRD2,-0.2941,0.8922470905174421,,,,,neither
ANKRD22,0.1929,0.8922470905174421,,,,,neither
ANKRD23,-0.1126,0.9290925117922416,,,,,neither
ANKRD24,-0.1146,0.9773106863644524,,,,,neither
ANKRD26,0.1506,0.9317321247622332,,,,,neither
ANKRD27,-0.1223,0.9477165051276428,,,,,neither
ANKRD28,0.0975,0.9773106863644524,,,,,neither
ANKRD29,0.0398,0.9827758482255154,,,,,neither
ANKRD30A,0.1029,0.9658239653851955,,,,,neither
ANKRD30B,-0.1027,0.9975610407095122,,,,,neither
ANKRD31,-0.2279,0.8201729608776097,,,,,neither
ANKRD33,-0.1877,0.8695492064204181,,,,,neither
ANKRD33B,-0.1328,0.9601966365350418,,,,,neither
ANKRD34A,0.045,0.988903223701504,,,,,neither
ANKRD34B,-0.0293,0.9685901835143516,,,,,neither
ANKRD34C,-0.1775,0.8943774342954771,,,,,neither
ANKRD35,-0.1074,0.9024949901071614,,,,,neither
ANKRD36,0.3946,0.8174355577376851,,,,,neither
ANKRD37,-0.0252,0.988903223701504,,,,,neither
ANKRD39,-0.3654,0.5221159999823018,,,,,NF1_specific
ANKRD40,0.1793,0.9046678217623436,,,,,neither
ANKRD42,0.0005,0.9935679037459302,,,,,neither
ANKRD44,0.066,0.9944547156000132,,,,,neither
ANKRD45,0.0865,0.9823944221865752,,,,,neither
ANKRD46,-0.0927,0.9868289567495748,,,,,neither
ANKRD49,0.4149,0.4025750604640479,,,,,neither
ANKRD50,0.128,0.8995271344185874,,,,,neither
ANKRD52,0.2605,0.8766781802257501,,,,,neither
ANKRD53,-0.112,0.969965201225289,,,,,neither
ANKRD54,0.1062,0.985732799775182,,,,,neither
ANKRD55,-0.0139,0.9540750340640276,,,,,neither
ANKRD6,-0.0811,0.979994458062668,,,,,neither
ANKRD61,0.0199,0.9886201045012536,,,,,neither
ANKRD62,-0.1139,0.9020296443327318,,,,,neither
ANKRD65,-0.2161,0.887094148871769,,,,,neither
ANKRD66,0.1302,0.9793104017325636,,,,,neither
ANKRD7,-0.1332,0.9740406419744878,,,,,neither
ANKRD9,-0.2919,0.8852978388547172,,,,,neither
ANKS1A,0.2404,0.7145134324027924,,,,,neither
ANKS1B,0.2321,0.8943774342954771,,,,,neither
ANKS3,0.0012,0.9975610407095122,,,,,neither
ANKS4B,-0.0348,0.9873145795670764,,,,,neither
ANKS6,-0.1166,0.9975610407095122,,,,,neither
ANKZF1,0.0549,0.987121351851376,,,,,neither
ANLN,0.0011,0.997844500398824,,,,,neither
ANO1,0.2594,0.7450009421953058,,,,,neither
ANO10,0.0602,0.9851360850459384,,,,,neither
ANO2,-0.0404,0.988903223701504,,,,,neither
ANO3,-0.1129,0.8943774342954771,,,,,neither
ANO4,0.0174,0.9958888902424652,,,,,neither
ANO5,-0.0305,0.9851360850459384,,,,,neither
ANO6,-0.0698,0.993302184314158,,,,,neither
ANO7,0.0332,0.9823944221865752,,,,,neither
ANO8,0.0933,0.9317321247622332,,,,,neither
ANO9,-0.0237,0.9919488452605149,,,,,neither
ANOS1,-0.0354,0.9919488452605149,,,,,neither
ANP32A,-0.0604,0.9793104017325636,,,,,neither
ANP32B,0.1427,0.9601966365350418,,,,,neither
ANP32D,0.0428,0.988903223701504,,,,,neither
ANP32E,-0.0213,0.9975610407095122,,,,,neither
ANPEP,0.1778,0.8961692211488933,,,,,neither
ANTKMT,-0.1915,0.8017261100647395,,,,,neither
ANTXR1,-0.215,0.7839078168533321,,,,,neither
ANTXR2,0.0383,0.9975610407095122,,,,,neither
ANTXRL,0.2291,0.9175875627810612,,,,,neither
ANXA1,-0.0069,0.9914128545815925,,,,,neither
ANXA10,-0.0676,0.988903223701504,,,,,neither
ANXA11,-0.0473,0.9951664807975446,,,,,neither
ANXA13,-0.1075,0.9823944221865752,,,,,neither
ANXA2,-0.1593,0.8943774342954771,,,,,neither
ANXA2R,-0.1873,0.887094148871769,,,,,neither
ANXA3,0.0277,0.9823944221865752,,,,,neither
ANXA4,-0.0553,0.9958888902424652,,,,,neither
ANXA5,0.0926,0.9633915903220585,,,,,neither
ANXA6,0.0202,0.9949424194863864,,,,,neither
ANXA7,0.0862,0.9975610407095122,,,,,neither
ANXA8,0.0362,0.9944547156000132,,,,,neither
ANXA8L1,0.1213,0.942520063980189,,,,,neither
ANXA9,-0.1185,0.9028174327539216,,,,,neither
AOAH,-0.0349,0.9684158207315386,,,,,neither
AOC1,0.0183,0.9886201045012536,,,,,neither
AOC2,0.1454,0.9823944221865752,,,,,neither
AOC3,0.0753,0.942520063980189,,,,,neither
AOPEP,0.1584,0.9317321247622332,,,,,neither
AOX1,0.1601,0.9308961427777628,,,,,neither
AP1AR,0.0803,0.9823944221865752,,,,,neither
AP1B1,0.0839,0.9483452284061308,,,,,neither
AP1G1,0.0251,0.9975610407095122,,,,,neither
AP1G2,0.0196,0.993417928363018,,,,,neither
AP1M1,0.0392,0.9996766705997132,,,,,neither
AP1M2,0.0685,0.9983658360500032,,,,,neither
AP1S1,0.007,0.9935679037459302,,,,,neither
AP1S2,0.0756,0.8745028821941596,,,,,neither
AP1S3,0.1356,0.9623208477623189,,,,,neither
AP2A1,0.0539,0.9604607430076788,,,,,neither
AP2A2,0.0322,0.9773106863644524,,,,,neither
AP2B1,0.1854,0.8961263539309892,,,,,neither
AP2M1,0.2043,0.887094148871769,,,,,neither
AP2S1,0.1518,0.9175875627810612,,,,,neither
AP3B1,0.0679,0.9875877961226148,,,,,neither
AP3B2,0.2878,0.5910446511533526,,,,,neither
AP3D1,-0.1618,0.926618989218736,,,,,neither
AP3M1,-0.1464,0.9317321247622332,,,,,neither
AP3M2,-0.1714,0.9320057996848904,,,,,neither
AP3S1,0.0905,0.9839588188603888,,,,,neither
AP3S2,-0.0316,0.9793104017325636,,,,,neither
AP4B1,-0.2529,0.9024949901071614,,,,,neither
AP4E1,0.1838,0.959070476085196,,,,,neither
AP4M1,0.0418,0.9983658360500032,,,,,neither
AP4S1,0.0984,0.9983658360500032,,,,,neither
AP5B1,0.0741,0.9865870096025348,,,,,neither
AP5M1,0.2167,0.8922470905174421,,,,,neither
AP5S1,-0.1319,0.9328036274461796,,,,,neither
AP5Z1,0.1531,0.8922470905174421,,,,,neither
APAF1,0.3806,0.5559311675252981,,,,,neither
APBA1,0.0218,0.9949424194863864,,,,,neither
APBA2,-0.0572,0.9935679037459302,,,,,neither
APBA3,-0.0818,0.9389280864437726,,,,,neither
APBB1,-0.0541,0.988903223701504,,,,,neither
APBB1IP,-0.0759,0.988903223701504,,,,,neither
APBB2,-0.0831,0.942520063980189,,,,,neither
APBB3,-0.1167,0.9823944221865752,,,,,neither
APC,-0.1924,0.7575339195651059,,,,,neither
APC2,0.0644,0.9839588188603888,,,,,neither
APCDD1,-0.0736,0.9397862071751808,,,,,neither
APCDD1L,0.091,0.9823944221865752,,,,,neither
APCS,-0.0348,0.9975610407095122,,,,,neither
APEH,0.0974,0.9711679758364546,,,,,neither
APEX1,0.0258,0.997048969486745,,,,,neither
APEX2,-0.0136,0.9773106863644524,,,,,neither
APH1A,-0.245,0.7842930981194082,,,,,neither
APH1B,-0.0999,0.9290925117922416,,,,,neither
API5,0.1718,0.9354612676893624,,,,,neither
APIP,0.1827,0.9494544851711074,,,,,neither
APLF,-0.0155,0.9975610407095122,,,,,neither
APLN,0.124,0.9020296443327318,,,,,neither
APLNR,0.0004,0.9975610407095122,,,,,neither
APLP1,0.0331,0.9992276762239096,,,,,neither
APLP2,0.1653,0.9290925117922416,,,,,neither
APMAP,-0.0627,0.9750777047167088,,,,,neither
APOA1,0.0247,0.9851360850459384,,,,,neither
APOA2,-0.0808,0.9851360850459384,,,,,neither
APOA4,0.0149,0.9793104017325636,,,,,neither
APOA5,0.1711,0.8228039115189821,,,,,neither
APOB,0.1029,0.9373910967084378,,,,,neither
APOBEC1,0.1672,0.9059004877192284,,,,,neither
APOBEC2,-0.024,0.988827606648798,,,,,neither
APOBEC3A,-0.0114,0.988903223701504,,,,,neither
APOBEC3B,-0.1294,0.887094148871769,,,,,neither
APOBEC3C,0.141,0.948859086379164,,,,,neither
APOBEC3D,0.2066,0.8313232527729405,,,,,neither
APOBEC3F,0.147,0.9773106863644524,,,,,neither
APOBEC3G,0.0216,0.9919488452605149,,,,,neither
APOBEC3H,-0.1224,0.9317321247622332,,,,,neither
APOBEC4,0.1366,0.942520063980189,,,,,neither
APOBR,0.0968,0.9507420729631676,,,,,neither
APOC1,0.1265,0.9823944221865752,,,,,neither
APOC2,0.0285,0.9967715753834976,,,,,neither
APOC3,0.1699,0.8548700217577266,,,,,neither
APOC4,0.1745,0.8922470905174421,,,,,neither
APOD,-0.0976,0.9740406419744878,,,,,neither
APOE,-0.0639,0.9823944221865752,,,,,neither
APOF,-0.113,0.9793104017325636,,,,,neither
APOH,-0.1801,0.8004009429878707,,,,,neither
APOL1,0.0228,0.9975610407095122,,,,,neither
APOL2,0.0083,0.9975610407095122,,,,,neither
APOL3,-0.0654,0.9823944221865752,,,,,neither
APOL5,-0.021,0.9773106863644524,,,,,neither
APOL6,0.2378,0.887094148871769,,,,,neither
APOLD1,-0.1039,0.9658239653851955,,,,,neither
APOM,0.1354,0.9604607430076788,,,,,neither
APOO,0.0026,0.9949424194863864,,,,,neither
APOOL,-0.073,0.9823944221865752,,,,,neither
APP,0.1372,0.8922470905174421,,,,,neither
APPBP2,0.237,0.8228039115189821,,,,,neither
APPL1,-0.0757,0.9773106863644524,,,,,neither
APPL2,0.107,0.9227816508890756,,,,,neither
APRT,-0.0775,0.9685901835143516,,,,,neither
APTX,-0.1433,0.9589413673375512,,,,,neither
AQP1,0.0196,0.9919488452605149,,,,,neither
AQP10,-0.0442,0.9935679037459302,,,,,neither
AQP11,-0.0479,0.9826185942755306,,,,,neither
AQP12B,0.198,0.8222196011124172,,,,,neither
AQP2,0.2004,0.89793429811294,,,,,neither
AQP3,-0.0367,0.9823944221865752,,,,,neither
AQP4,-0.0007,0.9992276762239096,,,,,neither
AQP5,-0.0289,0.9949424194863864,,,,,neither
AQP6,-0.0207,0.9823944221865752,,,,,neither
AQP7,0.0844,0.9951664807975446,,,,,neither
AQP8,0.0418,0.9944547156000132,,,,,neither
AQP9,0.0024,0.9914128545815925,,,,,neither
AQR,0.0156,0.9931453497146882,,,,,neither
AR,-0.0494,0.9677910102825864,,,,,neither
ARAF,-0.1725,0.942520063980189,,,,,neither
ARAP1,-0.1238,0.9658317839680748,,,,,neither
ARAP2,-0.0311,0.9951664807975446,,,,,neither
ARAP3,0.1139,0.9869979569858148,,,,,neither
ARB2A,-0.0518,0.8996402825756117,,,,,neither
ARC,0.0292,0.9823944221865752,,,,,neither
ARCN1,-0.0304,0.9944547156000132,,,,,neither
AREG,-0.2769,0.7119858820355325,,,,,neither
AREL1,0.0869,0.9975610407095122,,,,,neither
ARF1,0.2405,0.8408141093132098,,,,,neither
ARF3,0.0618,0.9773106863644524,,,,,neither
ARF4,0.0151,0.9975610407095122,,,,,neither
ARF5,-0.1297,0.9409710362627726,,,,,neither
ARF6,-0.0098,0.9839588188603888,,,,,neither
ARFGAP1,0.0557,0.9983658360500032,,,,,neither
ARFGAP2,-0.1053,0.9373910967084378,,,,,neither
ARFGAP3,0.0191,0.9951664807975446,,,,,neither
ARFGEF1,-0.2495,0.7699766263888559,,,,,neither
ARFGEF2,-0.1705,0.8589392356386927,,,,,neither
ARFGEF3,-0.0616,0.9585615486792392,,,,,neither
ARFIP1,0.0985,0.9227816508890756,,,,,neither
ARFIP2,-0.1093,0.9317321247622332,,,,,neither
ARFRP1,-0.1879,0.980777793381442,,,,,neither
ARG1,0.055,0.9796454175630602,,,,,neither
ARG2,0.0424,0.9951664807975446,,,,,neither
ARGFX,-0.0938,0.9796454175630602,,,,,neither
ARGLU1,-0.0555,0.978185255550805,,,,,neither
ARHGAP1,0.2314,0.8329342068694222,,,,,neither
ARHGAP10,0.1159,0.9474917726075524,,,,,neither
ARHGAP11A,-0.1965,0.8922470905174421,,,,,neither
ARHGAP12,-0.1789,0.9027693517886408,,,,,neither
ARHGAP15,-0.0411,0.9975610407095122,,,,,neither
ARHGAP17,0.0552,0.9949424194863864,,,,,neither
ARHGAP18,-0.0346,0.9958888902424652,,,,,neither
ARHGAP19,-0.2229,0.6780490098953341,,,,,neither
ARHGAP20,0.2644,0.8110018573614619,,,,,neither
ARHGAP21,0.0219,0.9975610407095122,,,,,neither
ARHGAP22,0.0665,0.9907296327053308,,,,,neither
ARHGAP23,-0.0903,0.957935855265744,,,,,neither
ARHGAP24,0.2623,0.9359353593124092,,,,,neither
ARHGAP25,-0.0849,0.9603915689894706,,,,,neither
ARHGAP26,0.0234,0.9944547156000132,,,,,neither
