gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
TTYH3,7,8,0.0493845612231337,0.02154217637677895,0.5164212183863823,-0.5146518074275472,1.547494244200312,38.0,0.280963480963481,,0.9529934088286491,False
PLOD2,7,8,0.0201554151558865,0.013266163280385504,0.5164334549240776,-0.5146403556792231,1.5475072655273783,34.0,0.5358197358197359,,0.9795093156244236,False
SCO2,7,8,-0.0823944298439964,-0.19236823780951479,0.516538031028766,-0.5145424872888499,1.547618549346382,40.0,0.1892773892773893,,0.9495834735530798,False
PCDHB11,7,8,0.023252350539961,0.01269652927672715,0.516566687204863,-0.5145156694049583,1.5476490438146842,34.0,0.5358197358197359,,0.9795093156244236,False
SPEM2,7,8,0.0104237523024205,0.0023852424158626495,0.5166929704265544,-0.5143974884212614,1.5477834292743702,34.0,0.5358197358197359,,0.9795093156244236,False
ESAM,7,8,0.0942502789024339,0.0686613215475856,0.5168506640073486,-0.5142499150350691,1.5479512430497664,33.0,0.6125874125874127,,0.9874120804433447,False
KIF1C,7,8,-0.0159196226082256,-0.02130716408951085,0.5168530553222196,-0.5142476772090055,1.5479537878534448,33.0,0.6125874125874127,,0.9874120804433447,False
IQCB1,7,8,0.164681148717979,-0.12152830410850825,0.5168806083252162,-0.5142218927711577,1.5479831094215901,36.0,0.39689199689199695,,0.9686495538855584,False
CRYBB2,7,8,0.0996155433975983,0.09567393602484185,0.5169857460329812,-0.5141235044542094,1.5480949965201718,35.0,0.46340326340326343,,0.9723432636727435,False
NLGN2,7,8,0.0032080209719787,-0.062024544896678246,0.5170618623406097,-0.514052275316809,1.5481759999980285,43.0,0.09386169386169387,,0.9436619400543729,False
ETFB,7,8,0.0106819408202761,-0.030879534733062503,0.5170981266837295,-0.5140183396292007,1.5482145929966595,33.0,0.6125874125874127,,0.9874120804433447,False
VCAN,7,8,-0.0366055475734866,-0.0671975566900729,0.5171898204602455,-0.5139325345237119,1.5483121754442029,34.0,0.5358197358197359,,0.9795093156244236,False
PIWIL3,7,8,-0.1601446173752098,-0.1662014002539915,0.5173346747235386,-0.5137969850130009,1.548466334460078,36.0,0.39689199689199695,,0.9686495538855584,False
KRT2,7,8,0.0952075561412327,0.0582563799905463,0.5174485128709208,-0.5136904610592459,1.5485874868010874,35.0,0.46340326340326343,,0.9723432636727435,False
MYO7B,7,8,-0.0804339867173797,-0.0678710899293683,0.517477632589235,-0.5136632125566791,1.548618477735149,29.0,0.9550893550893552,,1.0,False
ABCA9,7,8,0.0891077338228141,0.057521624490021656,0.5175013794802054,-0.5136409917022086,1.5486437506626194,36.0,0.39689199689199695,,0.9686495538855584,False
CNIH1,7,8,-0.1437111802107375,-0.20517646752587942,0.5175794910371022,-0.5135679002736276,1.548726882347832,35.0,0.46340326340326343,,0.9723432636727435,False
MTDH,7,8,0.03022190291751,-0.078523984833509,0.5175843671688833,-0.5135633375488182,1.548732071886585,37.0,0.33566433566433573,,0.9600356228431484,False
GOLIM4,7,8,0.0151644324587455,-0.0567752505324878,0.5177212028806666,-0.5134352979380075,1.5488777036993406,38.0,0.280963480963481,,0.9529934088286491,False
PLEKHA5,7,8,0.086876116802053,-0.024802394927236952,0.5178858168230782,-0.5132812687240358,1.5490529023701922,36.0,0.39689199689199695,,0.9686495538855584,False
ASB12,7,8,0.1098828695204,-0.0420545953312938,0.5181315559702901,-0.5130513367403371,1.5493144486809174,38.0,0.280963480963481,,0.9529934088286491,False
AFG2B,7,8,-1.2588924907725252,-1.4050565351408726,0.5186668559764757,-0.512550495010348,1.5498842069632994,35.0,0.46340326340326343,,0.9723432636727435,False
TIMP2,7,8,-0.0162202567521403,-0.06694194384618404,0.5187663706736025,-0.512457390058175,1.5499901314053801,36.0,0.39689199689199695,,0.9686495538855584,False
LAMA1,7,8,0.0431022458432387,0.0136110803964013,0.5188043666897911,-0.5124218416805327,1.550030575060115,38.0,0.280963480963481,,0.9529934088286491,False
SMIM5,7,8,-0.1632765923730464,-0.16058218044923944,0.5189304143226261,-0.5123039150633324,1.5501647437085846,36.0,0.39689199689199695,,0.9686495538855584,False
GSTO1,7,8,0.0293956555374928,-0.015960534737013202,0.5190465794268146,-0.512195235951981,1.5502883948056103,33.0,0.6125874125874127,,0.9874120804433447,False
FKBP7,7,8,0.098411569136403,0.04116778834167485,0.5191937709466559,-0.5120575321795084,1.5504450740728202,38.0,0.280963480963481,,0.9529934088286491,False
SLC2A4,7,8,0.0151188442168075,-0.04284756607668465,0.519261571184408,-0.5119941031202657,1.5505172454890817,35.0,0.46340326340326343,,0.9723432636727435,False
DOCK3,7,8,0.0154555544486252,-0.008261775929509,0.5193020169233592,-0.5119562652390625,1.550560299085781,31.0,0.778865578865579,,0.9926685333392127,False
MIX23,7,8,-0.2906605176173322,-0.3825365074960886,0.5194006120823834,-0.5118640281157961,1.550665252280563,35.0,0.46340326340326343,,0.9723432636727435,False
KLHL42,7,8,-0.055285165108216,-0.0766025537025797,0.5194978903271957,-0.5117730241283581,1.5507688047827495,34.0,0.5358197358197359,,0.9795093156244236,False
EFCAB7,7,8,0.1112785531066541,0.025080763248283653,0.519755711236691,-0.5115318376645802,1.5510432601379622,39.0,0.23185703185703188,,0.9495834735530798,False
WDR38,7,8,-0.159648059838717,-0.22592069091909195,0.519961875046384,-0.5113389811618855,1.5512627312546536,37.0,0.33566433566433573,,0.9600356228431484,False
AFG2A,7,8,-0.9017744234963176,-0.9679055812166546,0.5200794651739166,-0.5112289834402594,1.5513879137880924,34.0,0.5358197358197359,,0.9795093156244236,False
MCM10,7,8,-0.3906306567220702,-0.5065544315514774,0.520418098530789,-0.510912223798624,1.5517484208602021,38.0,0.280963480963481,,0.9529934088286491,False
IAPP,7,8,0.0461240363216467,0.009811532768879699,0.5205497548920751,-0.5107890753793182,1.5518885851634683,32.0,0.6943278943278944,,0.9926685333392127,False
PDIA6,7,8,-0.0068984722720245,0.007197895439329751,0.5208040299030964,-0.5105512381073932,1.5521592979135859,33.0,0.6125874125874127,,0.9874120804433447,False
SOCS1,7,8,-0.0108320592892111,-0.03967430817479915,0.5211712456028472,-0.5102077749605383,1.5525502661662327,36.0,0.39689199689199695,,0.9686495538855584,False
FMNL1,7,8,-0.1564052787730916,-0.22757894687875205,0.52120816884489,-0.5101732409145496,1.5525895786043296,37.0,0.33566433566433573,,0.9600356228431484,False
MITF,7,8,0.0455965996318566,-0.06829674876928135,0.5213725305012747,-0.5100195166114473,1.5527645776139969,38.0,0.280963480963481,,0.9529934088286491,False
INSYN2A,7,8,0.1622977907824935,0.09517718947574311,0.5215218674896465,-0.5098798474049075,1.5529235823842005,39.0,0.23185703185703188,,0.9495834735530798,False
ZNF550,7,8,0.0409831273564225,0.015017989064625802,0.5218665386398796,-0.5095574998079301,1.5532905770876893,34.0,0.5358197358197359,,0.9795093156244236,False
WDTC1,7,8,-0.1689189429081281,-0.29760723812692425,0.5218850887709391,-0.5095401515304957,1.553310329072374,39.0,0.23185703185703188,,0.9495834735530798,False
FNDC11,7,8,-0.027428143150309,0.004860694598331598,0.5219240512657783,-0.5095037135305607,1.5533518160621174,31.0,0.778865578865579,,0.9926685333392127,False
MICAL3,7,8,0.0447113192828591,0.004963022271485951,0.5222251301746575,-0.5092221485583556,1.5536724089076706,35.0,0.46340326340326343,,0.9723432636727435,False
TENM4,7,8,0.0346476328220049,0.01683045293476025,0.5229839245531258,-0.5085125824757055,1.5544804315819571,34.0,0.5358197358197359,,0.9795093156244236,False
RIMS4,7,8,0.1459981974713902,0.14104121626733576,0.5231435040330157,-0.508363364829638,1.5546503728956693,35.0,0.46340326340326343,,0.9723432636727435,False
PET117,7,8,-0.2192793944874204,-0.5599198879735294,0.5232369760101855,-0.5082759636058155,1.5547499156261866,35.0,0.46340326340326343,,0.9723432636727435,False
FAM98B,7,8,-0.3693848732023045,-0.3753196857586113,0.5233490196718759,-0.508171198260538,1.5548692376042896,35.0,0.46340326340326343,,0.9723432636727435,False
HSD17B10,7,8,-0.468498106179157,-0.6408702665352721,0.5234215093745181,-0.5081034182661007,1.5549464370151371,36.0,0.39689199689199695,,0.9686495538855584,False
RWDD2A,7,8,0.1552201810275987,0.0141240949592506,0.5234703622695615,-0.5080577397346465,1.5549984642737695,38.0,0.280963480963481,,0.9529934088286491,False
ZNF689,7,8,-0.2645477360363112,-0.21847049011610994,0.5235267827391643,-0.5080049857110172,1.5550585511893458,33.0,0.6125874125874127,,0.9874120804433447,False
MTFP1,7,8,-0.1873618724047596,-0.2181040570612506,0.5236539590524911,-0.5078860752656191,1.5551939933706014,35.0,0.46340326340326343,,0.9723432636727435,False
CYGB,7,8,0.0184276716080604,-0.07916155882482451,0.5238330976348712,-0.5077185831499765,1.555384778419719,37.0,0.33566433566433573,,0.9600356228431484,False
MMGT1,7,8,-0.3226897205945145,-0.47521503284328415,0.5238681087465843,-0.5076858486910781,1.5554220661842466,36.0,0.39689199689199695,,0.9686495538855584,False
SHKBP1,7,8,-0.0520298756219176,-0.042989712806109345,0.523949233069879,-0.5076100001704202,1.5555084663101781,27.0,0.9550893550893552,,1.0,False
OR5AK2,5,7,0.0483261721880779,-0.0981550993031855,0.524003710451066,-0.6426243656532451,1.690631786555377,22.0,0.5303030303030304,,0.9795093156244236,False
IFT80,7,8,-0.1120283073911399,-0.163949822983605,0.5240560132177801,-0.5075101655186498,1.55562219195421,34.0,0.5358197358197359,,0.9795093156244236,False
ANKRA2,7,8,0.0720028477878316,-0.13202407312345646,0.5240633093789991,-0.5075033439849183,1.5556299627429166,37.0,0.33566433566433573,,0.9600356228431484,False
SPANXN5,5,7,0.0666250553035765,0.0783482751101026,0.5246204594004136,-0.6420519819142378,1.691292900715065,18.0,1.0,,1.0,False
ANG,7,8,-0.1535422644504937,-0.1743512413874289,0.5246591176185015,-0.5069463156319661,1.5562645508689692,34.0,0.5358197358197359,,0.9795093156244236,False
TAS2R40,7,8,0.1074486452082437,0.006302095637706151,0.5246772497523923,-0.5069293643479947,1.5562838638527792,38.0,0.280963480963481,,0.9529934088286491,False
SOSTDC1,7,8,0.0696634479591057,0.03753547175146705,0.5246965397228842,-0.5069113306745097,1.556304410120278,36.0,0.39689199689199695,,0.9686495538855584,False
SEMA5B,7,8,-0.0523543280793384,-0.10201119971139196,0.5247296073607444,-0.5068804167350476,1.5563396314565363,37.0,0.33566433566433573,,0.9600356228431484,False
TRAPPC2L,7,8,-0.2299747898436854,-0.3776173574959045,0.5247722063602037,-0.5068405924058931,1.5563850051263004,34.0,0.5358197358197359,,0.9795093156244236,False
MRPL2,7,8,-0.5831044678338184,-0.640328305494447,0.524837095389747,-0.5067799303181699,1.556454121097664,36.0,0.39689199689199695,,0.9686495538855584,False
AEBP2,7,8,-0.0368351623777393,-0.10470003553300665,0.5248889786729865,-0.5067314271318621,1.556509384477835,38.0,0.280963480963481,,0.9529934088286491,False
MLH3,7,8,0.0818204735933153,-0.02568598856917135,0.5251452521756671,-0.5064918540976681,1.5567823584490021,46.0,0.04009324009324009,,0.9436619400543729,False
CEMP1,7,8,-0.0519291035054685,-0.09883648358163796,0.5252136887331419,-0.5064278786501727,1.5568552561164566,35.0,0.46340326340326343,,0.9723432636727435,False
GJA5,7,8,-0.0391203174090677,-0.07695824999625205,0.5252655635731198,-0.506379385701432,1.5569105128476717,34.0,0.5358197358197359,,0.9795093156244236,False
SLC48A1,7,8,-0.004990009707157,-0.04079787629161615,0.5253876684792403,-0.5062652424899082,1.557040579448389,34.0,0.5358197358197359,,0.9795093156244236,False
MRPS22,7,8,-0.4941463767195932,-0.7041433748566169,0.5256918868676641,-0.5059808680548115,1.5573646417901397,36.0,0.39689199689199695,,0.9686495538855584,False
CGB7,5,7,0.0145472305272874,-0.079690826504916,0.5256973865137248,-0.6410526435268097,1.6924474165542591,23.0,0.4318181818181819,,0.9723432636727435,False
ADAM9,7,8,0.0781509478329149,0.02336182986570435,0.5258521125811609,-0.5058310982175277,1.5575353233798497,38.0,0.280963480963481,,0.9529934088286491,False
TENT5D,7,8,0.2398135014760106,0.12099541190751456,0.5259886113164385,-0.50570350943297,1.557680732065847,35.0,0.46340326340326343,,0.9723432636727435,False
DNER,7,8,0.0487370148725324,0.042304830210597,0.5260164437732064,-0.5056774940133462,1.557710381559759,34.0,0.5358197358197359,,0.9795093156244236,False
RBBP4,7,8,-1.2824396565935985,-1.3686695777705398,0.5260691819440354,-0.5056281990998256,1.5577665629878963,33.0,0.6125874125874127,,0.9874120804433447,False
PDRG1,7,8,-1.755748978666987,-1.8733955155657909,0.5260736050120534,-0.5056240648275876,1.5577712748516943,36.0,0.39689199689199695,,0.9686495538855584,False
KRT37,7,8,0.1014891898796289,0.0380283085199671,0.526078940429039,-0.5056190777795891,1.557776958637667,37.0,0.33566433566433573,,0.9600356228431484,False
ADCY2,7,8,0.0748080257830175,0.06944501221954355,0.5261249207514849,-0.5055760998229624,1.557825941325932,34.0,0.5358197358197359,,0.9795093156244236,False
COX16,7,8,-0.2204736561952601,-0.2628208378866656,0.5262228634360944,-0.5054845533234045,1.5579302801955932,37.0,0.33566433566433573,,0.9600356228431484,False
ITGB2,7,8,0.116569425545979,0.02373615505972455,0.5267180876350467,-0.5050216875545567,1.5584578628246502,40.0,0.1892773892773893,,0.9495834735530798,False
PLA2G2E,7,8,0.0070378441075796,-0.027736837623328046,0.5267860604897739,-0.504958158408538,1.5585302793880857,31.0,0.778865578865579,,0.9926685333392127,False
SLC45A4,7,8,0.0876598505960571,-0.0022827286407451,0.527371974960407,-0.5044105709327947,1.5591545208536086,39.0,0.23185703185703188,,0.9495834735530798,False
GPR182,7,8,-0.0760574069856048,-0.10523149462929221,0.5276895034058913,-0.504113830490927,1.5594928373027095,37.0,0.33566433566433573,,0.9600356228431484,False
MIEN1,7,8,-0.2175991819989222,-0.2367135294272179,0.5278654948698952,-0.5039493660735409,1.5596803558133314,33.0,0.6125874125874127,,0.9874120804433447,False
MMS19,7,8,-0.8105987028030618,-0.8665167032933679,0.5282706975400389,-0.5035707173934898,1.5601121124735675,36.0,0.39689199689199695,,0.9686495538855584,False
XCL1,5,7,-0.1344376847391022,-0.1580258847446778,0.5283154516583559,-0.6386238424849986,1.6952547458017104,20.0,0.7550505050505051,,0.9926685333392127,False
UBR2,7,8,-0.1631068012880701,-0.20995006289016738,0.528366423270636,-0.5034812676957596,1.5602141142370316,34.0,0.5358197358197359,,0.9795093156244236,False
IGF1,7,8,0.0044506168695466,-0.01295959194807465,0.5286958022111593,-0.5031734921086494,1.560565096530968,37.0,0.33566433566433573,,0.9600356228431484,False
SCARF1,7,8,-0.0589862182788162,-0.09229339724422506,0.529042291600272,-0.5028497423572867,1.560934325557831,35.0,0.46340326340326343,,0.9723432636727435,False
ANKRD33,7,8,-0.0231374667530118,-0.032242691502078646,0.5290615256612654,-0.5028317710239023,1.5609548223464331,32.0,0.6943278943278944,,0.9926685333392127,False
RAB5A,7,8,0.010324084908169,-0.11419004033790589,0.5290736290406922,-0.5028204622613156,1.5609677203427,40.0,0.1892773892773893,,0.9495834735530798,False
ARHGEF38,7,8,0.0608036343649939,-0.006104240819661998,0.5292199568598118,-0.5026837426159437,1.5611236563355675,39.0,0.23185703185703188,,0.9495834735530798,False
TGM2,7,8,0.1490639558116135,0.0918163224797782,0.5292252549375395,-0.5026787924686326,1.5611293023437116,38.0,0.280963480963481,,0.9529934088286491,False
STEAP3,7,8,-0.0857421369843613,-0.11384162540223315,0.5293922955993386,-0.5025227232712459,1.5613073144699232,37.0,0.33566433566433573,,0.9600356228431484,False
PDE10A,7,8,0.0522053955668173,0.0191685026994868,0.5296790063991199,-0.5022548518375798,1.5616128646358196,34.0,0.5358197358197359,,0.9795093156244236,False
MFSD8,7,8,0.0018264982899257,-0.0019742311306751004,0.5296886294041379,-0.5022458613177359,1.5616231201260116,33.0,0.6125874125874127,,0.9874120804433447,False
HTN1,5,7,0.0784903097076599,-0.0108987235650446,0.5299611222480507,-0.6370976055019089,1.6970198499980103,23.0,0.4318181818181819,,0.9723432636727435,False
ZNF358,7,8,0.1523920402532775,0.03328092848040355,0.5300836345985206,-0.5018768279618774,1.5620440971589185,38.0,0.280963480963481,,0.9529934088286491,False
CMTM7,7,8,0.2136000458980915,0.17774603894556212,0.5300845867624804,-0.5018759384258942,1.562045111950855,37.0,0.33566433566433573,,0.9600356228431484,False
DHX35,7,8,-0.2872871491680145,-0.26425239075851437,0.5302018324293987,-0.5017664053486031,1.5621700702074004,31.0,0.778865578865579,,0.9926685333392127,False
MBL2,7,8,0.1056064894552537,0.08627514582601589,0.5302272724616527,-0.5017426390160767,1.5621971839393822,36.0,0.39689199689199695,,0.9686495538855584,False
OTP,7,8,0.0125928217162608,-0.06262948036661989,0.5303046603556069,-0.501670342948691,1.5622796636599046,34.0,0.5358197358197359,,0.9795093156244236,False
THBS4,7,8,-0.0106877118542318,-0.05981174181080835,0.5303334915285017,-0.501643408939949,1.5623103919969523,34.0,0.5358197358197359,,0.9795093156244236,False
SNX11,7,8,0.0390726781369905,0.01512614210376465,0.5304048181220699,-0.5015767762449993,1.562386412489139,35.0,0.46340326340326343,,0.9723432636727435,False
CBX2,7,8,0.0669146831118662,0.01182908522826585,0.5304166696870173,-0.501565704673267,1.5623990440473015,33.0,0.6125874125874127,,0.9874120804433447,False
KDM2A,7,8,-0.3055180665250345,-0.46846593884949,0.5304370857123807,-0.5015466323378993,1.5624208037626608,37.0,0.33566433566433573,,0.9600356228431484,False
SHC3,7,8,-0.0445983325694752,-0.0634247890394016,0.5307265018187127,-0.5012762696591163,1.5627292732965419,34.0,0.5358197358197359,,0.9795093156244236,False
LCN12,7,8,0.0745299484303188,0.0449506565203958,0.530993194789459,-0.5010271430498441,1.5630135326287622,37.0,0.33566433566433573,,0.9600356228431484,False
THAP3,7,8,-0.0417836608087012,-0.168668087397366,0.5310752536509206,-0.5009504909040633,1.5631009982059045,37.0,0.33566433566433573,,0.9600356228431484,False
CSTF1,7,8,-0.9444868198655372,-1.1028082745686967,0.5313091181056325,-0.5007320397996505,1.5633502760109157,39.0,0.23185703185703188,,0.9495834735530798,False
NUDT14,7,8,0.041615814973907,-0.0695036281534882,0.5318278962591979,-0.500247476259189,1.563903268777585,39.0,0.23185703185703188,,0.9495834735530798,False
MRPL43,7,8,-0.6965897024290593,-0.9310550250588743,0.5319816466874667,-0.5001038722220061,1.5640671655969396,35.0,0.46340326340326343,,0.9723432636727435,False
SHROOM3,7,8,-0.0393102587693031,-0.1476720262699768,0.5319849881097289,-0.5001007513403541,1.564070727559812,37.0,0.33566433566433573,,0.9600356228431484,False
