gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
FRG2C,10,20,-0.31443870769335347,-0.2137861455273083,-0.5337895109766952,-1.3048027082181535,0.2372236862647631,67.0,0.15277173865747862,0.9164758568298725,False
DUS2,10,20,-0.16398291138915838,-0.12292185875590256,-0.533647991834105,-1.3046549169818835,0.23735893331367353,71.0,0.20990277239126998,0.9227732606335934,False
SEZ6,10,20,-0.2254688683843845,-0.08592120501603259,-0.5335970702318742,-1.3046017389411233,0.23740759847737491,82.0,0.44136078370373844,0.966213447352418,False
ZNF329,10,20,-0.13225528597165276,-0.013791498566564449,-0.5335752809061927,-1.3045789841503956,0.23742842233801043,66.0,0.14053450408595752,0.9136283714096953,False
EIF4G2,10,20,-0.7184162017175261,-0.5768177848267491,-0.5333903013773696,-1.3043858098876067,0.23760520713286726,61.0,0.09030820256797847,0.9088228929705401,False
PFN3,10,20,0.0033003415282040495,0.09264696830397,-0.5332997311192017,-1.3042912283024979,0.2376917660640946,65.0,0.12906542011826527,0.9088228929705401,False
ELFN2,10,20,-0.05271338533421575,-0.0039216030230585,-0.5332409633611065,-1.3042298580929625,0.23774793137074957,68.0,0.16580332852091684,0.9224722566160612,False
NR4A2,10,20,-0.064509177014253,-0.07467473046227871,-0.5332350960361655,-1.3042237309566604,0.23775353888432949,86.0,0.5525650758117651,0.9672743827835711,False
GPX8,10,20,-0.33833891772048913,-0.27654288185680154,-0.5331857403898684,-1.304172189899787,0.23780070912005002,69.0,0.179654008244981,0.9227732606335934,False
TENT4B,10,20,-0.23673702813372532,-0.0768649400699053,-0.5330727211418166,-1.30405416702961,0.2379087247459769,69.0,0.179654008244981,0.9227732606335934,False
AOPEP,10,20,0.03755992644218149,0.07377421088378275,-0.532639397424855,-1.3036016686039866,0.23832287375427663,73.0,0.24367729558356666,0.9359291851748867,False
USP44,10,20,-0.16859068500185992,-0.139206277590458,-0.5323720366838086,-1.3033224846081832,0.238578411240566,75.0,0.28109789200741464,0.9401820618909148,False
ITPKB,10,20,-0.036960073486971695,0.0242886859773902,-0.5323191018473435,-1.303267209564335,0.23862900586964786,74.0,0.26192604004125386,0.9400481182836526,False
SMCO4,10,20,-0.10835316273764745,0.02669653339226405,-0.5322886752769729,-1.3032354379613826,0.23865808740743677,63.0,0.10832095763145862,0.9088228929705401,False
TEX13B,10,20,-0.1072667507822382,-0.032698488808918305,-0.5320793708552523,-1.3030168830785112,0.23885814136800676,69.0,0.179654008244981,0.9227732606335934,False
DTWD1,10,20,0.0229127724565042,0.052079106020896604,-0.531966407361905,-1.302898928492983,0.23896611376917298,83.0,0.4678981027906498,0.9670513487106308,False
AGXT2,10,20,0.0138478974189136,0.0855673996717438,-0.5317208799855461,-1.3026425564672253,0.23920079649613302,62.0,0.09898793180102639,0.9088228929705401,False
ADCY5,10,20,0.07449869551191876,0.09042930411380105,-0.5315505974097757,-1.3024647555651387,0.2393635607455873,77.0,0.32223862938734305,0.9508391673710468,False
ZDHHC1,10,20,-0.0562012632197822,-0.0270244375659206,-0.5312938238663942,-1.3021966493560528,0.23960900162326426,75.0,0.28109789200741464,0.9401820618909148,False
ALOX12,10,20,0.1271640067085935,0.13198385032875104,-0.5312462975266126,-1.3021470260299584,0.23965443097673322,84.0,0.49529644047640675,0.9670513487106308,False
AGBL1,10,20,0.06020210874068875,0.1053772542977279,-0.5309298260815437,-1.3018165956758652,0.23995694351277785,67.0,0.15277173865747862,0.9164758568298725,False
RPN1,10,20,-1.1828397407705933,-1.0120158710821783,-0.5306632875707376,-1.3015383069527608,0.24021173181128574,67.0,0.15277173865747862,0.9164758568298725,False
SIAH1,10,20,0.035798979066096796,0.1446759297651319,-0.5302612729778822,-1.301118580577246,0.24059603462148182,71.0,0.20990277239126998,0.9227732606335934,False
SGCE,10,20,-0.36041135947928027,-0.22584024382868595,-0.5302513622956982,-1.3011082334189688,0.24060550882757215,70.0,0.19434680044312913,0.9227732606335934,False
FGF11,10,20,-0.08057402275366124,-0.0456055176567112,-0.530216194191857,-1.301071516541432,0.24063912815771804,70.0,0.19434680044312913,0.9227732606335934,False
ILVBL,10,20,-0.1173042409149408,-0.0435248274324228,-0.5301245097696314,-1.300975794882774,0.24072677534351128,69.0,0.179654008244981,0.9227732606335934,False
