gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
STAT5B,7,38,-0.2105773347307616,-0.1942935681215632,-0.2531410380421935,-1.0609813615246309,0.5546992854402437,108.0,0.45129099802951195,1.0,False
F13A1,7,38,0.0794012833388041,0.1102931019640585,-0.2528391591887614,-1.060675447467656,0.5549971290901334,117.0,0.6345283191000719,1.0,False
LGALS16,7,38,-0.0134884058349695,0.07489629344367806,-0.25283771304673414,-1.0606739820066413,0.5549985559131732,99.0,0.30123610554693936,1.0,False
HARS1,7,38,-1.4531287521789011,-1.4647340225195347,-0.2528227516534955,-1.0606588207508543,0.5550133174438634,126.0,0.8422077575792836,1.0,False
STAR,7,38,-0.0179501567822457,0.0168550329282622,-0.2527806007373329,-1.0606161068228213,0.5550549053481555,110.0,0.4893645649743211,1.0,False
POMGNT2,7,38,-0.087330146322067,-0.0132433609476749,-0.2526290104886323,-1.060462492548314,0.5552044715710492,100.0,0.31612525622735493,1.0,False
IFT43,7,38,-0.0320316940722829,-0.0064439947846613495,-0.25249440465754774,-1.0603260904800345,0.5553372811649391,114.0,0.5701909800037992,1.0,False
OR5AP2,7,33,0.1718088760864611,0.1658877560447637,-0.2523885778246339,-1.0698519934508783,0.5650748378016104,116.0,0.9999999999999999,1.0,False
DNAJC5B,7,38,-0.0114345383121898,-0.0123209719876556,-0.2522045787708493,-1.0600324002701988,0.5556232427285002,114.0,0.5701909800037992,1.0,False
YIF1B,7,38,-0.0299288961415203,-0.04791294512042285,-0.2521795627122576,-1.0600070508732666,0.5556479254487513,135.0,0.9633685341569632,1.0,False
FBXL7,7,38,0.0563969417774,0.0543189050830286,-0.2521303744324758,-1.0599572072569408,0.555696458391989,119.0,0.678977523390456,1.0,False
ENTHD1,7,38,0.0128831282414256,0.009381805753686849,-0.2521246263197406,-1.0599513825702795,0.5557021299307983,126.0,0.8422077575792836,1.0,False
OR2AT4,7,33,0.0283963996698611,0.0446910108661969,-0.252075030746827,-1.0695338007741984,0.5653837392805444,105.0,0.7276492257916408,1.0,False
BGN,7,38,0.0957890547213154,0.11734948260176085,-0.25193458343551217,-1.0597588089940586,0.5558896421230342,111.0,0.5090017501248358,1.0,False
TMEM31,7,38,0.1191762790487783,0.13458897517822638,-0.2519128159988875,-1.059736751814274,0.5559111198164991,113.0,0.5494266809638336,1.0,False
FASTK,7,38,0.0256647485264505,0.0742054307082057,-0.25178938300436876,-1.05961167629277,0.5560329102840327,91.0,0.19834652648038925,1.0,False
NDUFB9,7,38,-0.6833755231189091,-0.6468372984759982,-0.25178216859447083,-1.0596043659052756,0.5560400287163341,119.0,0.678977523390456,1.0,False
UFL1,7,38,-0.4681522257155304,-0.40923341376448524,-0.2516731202506752,-1.0594938671598946,0.5561476266585443,112.0,0.5290269067920799,1.0,False
CAPN10,7,38,-0.0691523749200288,-0.006225428786839699,-0.25149059261301404,-1.059308913206734,0.556327727980706,112.0,0.5290269067920799,1.0,False
PLBD2,7,38,0.0629132878321194,0.09814312316928331,-0.251474186966673,-1.0592922895681918,0.5563439156348458,102.0,0.3472591881553878,1.0,False
NCDN,7,38,-0.2113812143799016,-0.1669098152511665,-0.2514497728505869,-1.05926755107252,0.5563680053713462,107.0,0.4328728182386719,1.0,False
CLDN6,7,38,-0.2968317527249205,-0.2059924066429732,-0.25139054053856225,-1.059207531897259,0.5564264508201343,118.0,0.656608230743228,1.0,False
